$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 00:00:05
$Filename; CO2FT_A_H_Gas_20211210.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; H_Gas, %RH; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, %RH; Float
$8; Maximum; %RH; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	H_Gas	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.10 00:15:00	20.904576	16384	59	59	1	20.866000	20.939000	0.001099	NaN	NaN	20904.576271	1
2021.12.10 00:16:00	20.879049	16384	61	61	1	20.831000	20.939000	0.000634	NaN	NaN	20879.049180	1
2021.12.10 00:17:00	20.875559	16384	59	59	1	20.831000	20.939000	0.000624	NaN	NaN	20875.559322	9
2021.12.10 00:18:00	20.866066	16384	61	60	1	20.795000	20.901000	0.000249	NaN	NaN	20866.065574	9
2021.12.10 00:19:00	20.886407	0	59	59	1	20.863000	20.936000	0.000779	NaN	NaN	20886.406780	0
2021.12.10 00:20:00	20.921525	0	61	61	1	20.864000	20.936000	0.000632	NaN	NaN	20921.524590	0
2021.12.10 00:21:00	20.939483	0	60	60	1	20.864000	21.006000	0.000530	NaN	NaN	20939.483333	9
2021.12.10 00:22:00	20.939102	0	59	59	1	20.899000	21.005000	0.000278	NaN	NaN	20939.101695	0
2021.12.10 00:23:00	20.945183	0	60	60	1	20.897000	21.005000	0.000693	NaN	NaN	20945.183333	9
2021.12.10 00:24:00	20.986967	0	61	61	1	20.932000	21.039000	0.000899	NaN	NaN	20986.967213	0
2021.12.10 00:25:00	21.028333	0	60	60	1	21.002000	21.074000	0.000998	NaN	NaN	21028.333333	0
2021.12.10 00:26:00	21.066831	0	59	59	1	21.001000	21.143000	0.000650	NaN	NaN	21066.830508	9
2021.12.10 00:27:00	21.119950	0	60	60	1	21.072000	21.144000	0.000879	NaN	NaN	21119.950000	9
2021.12.10 00:28:00	21.170689	0	61	61	1	21.141000	21.214000	0.001071	NaN	NaN	21170.688525	9
2021.12.10 00:29:00	21.250271	0	59	59	1	21.178000	21.353000	0.001376	NaN	NaN	21250.271186	9
2021.12.10 00:30:00	21.306417	0	60	60	1	21.281000	21.354000	0.000874	NaN	NaN	21306.416667	9
2021.12.10 00:31:00	21.348492	0	61	61	1	21.281000	21.423000	0.000548	NaN	NaN	21348.491803	9
2021.12.10 00:32:00	21.389200	0	60	60	1	21.350000	21.423000	0.000897	NaN	NaN	21389.200000	0
2021.12.10 00:33:00	21.408220	0	59	58	1	21.352000	21.457000	0.000809	NaN	NaN	21408.220339	0
2021.12.10 00:34:00	21.425754	0	61	61	1	21.350000	21.492000	0.000510	NaN	NaN	21425.754098	0
2021.12.10 00:35:00	21.470576	0	59	58	1	21.421000	21.493000	0.000858	NaN	NaN	21470.576271	9
2021.12.10 00:36:00	21.481667	0	60	60	1	21.421000	21.527000	0.000632	NaN	NaN	21481.666667	0
2021.12.10 00:37:00	21.487721	0	61	61	1	21.421000	21.562000	0.000690	NaN	NaN	21487.721311	9
2021.12.10 00:38:00	21.491102	0	59	60	1	21.419000	21.561000	0.000533	NaN	NaN	21491.101695	0
2021.12.10 00:39:00	21.490150	0	60	59	1	21.419000	21.561000	0.000469	NaN	NaN	21490.150000	0
2021.12.10 00:40:00	21.491066	0	61	60	1	21.454000	21.561000	0.000287	NaN	NaN	21491.065574	9
2021.12.10 00:41:00	21.488617	0	60	60	1	21.454000	21.526000	0.000085	NaN	NaN	21488.616667	0
2021.12.10 00:42:00	21.497814	0	59	59	1	21.454000	21.560000	0.000393	NaN	NaN	21497.813559	0
2021.12.10 00:43:00	21.503590	0	61	61	1	21.487000	21.560000	0.000597	NaN	NaN	21503.590164	0
2021.12.10 00:44:00	21.499525	0	59	59	1	21.488000	21.561000	0.000351	NaN	NaN	21499.525424	0
2021.12.10 00:45:00	21.490550	0	60	61	1	21.456000	21.560000	0.000124	NaN	NaN	21490.550000	0
2021.12.10 00:46:00	21.484717	0	60	60	1	21.418000	21.525000	0.000260	NaN	NaN	21484.716667	9
2021.12.10 00:47:00	21.487950	0	60	59	1	21.417000	21.524000	0.000193	NaN	NaN	21487.950000	9
2021.12.10 00:48:00	21.498508	0	61	60	1	21.486000	21.560000	0.000506	NaN	NaN	21498.508197	9
2021.12.10 00:49:00	21.502050	0	60	59	1	21.453000	21.559000	0.000596	NaN	NaN	21502.050000	0
2021.12.10 00:50:00	21.511017	0	59	59	1	21.452000	21.560000	0.000927	NaN	NaN	21511.016949	9
2021.12.10 00:51:00	21.510800	0	60	60	1	21.486000	21.559000	0.000877	NaN	NaN	21510.800000	9
2021.12.10 00:52:00	21.508967	0	61	61	1	21.486000	21.559000	0.000879	NaN	NaN	21508.967213	9
2021.12.10 00:53:00	21.500593	0	59	60	1	21.485000	21.558000	0.000597	NaN	NaN	21500.593220	0
2021.12.10 00:54:00	21.493633	0	60	60	1	21.452000	21.558000	0.000398	NaN	NaN	21493.633333	0
2021.12.10 00:55:00	21.491867	0	60	59	1	21.452000	21.558000	0.000401	NaN	NaN	21491.866667	9
2021.12.10 00:56:00	21.489869	0	61	60	1	21.450000	21.557000	0.000343	NaN	NaN	21489.868852	9
2021.12.10 00:57:00	21.493627	0	59	58	1	21.416000	21.558000	0.000580	NaN	NaN	21493.627119	0
2021.12.10 00:58:00	21.491517	0	60	60	1	21.417000	21.556000	0.000350	NaN	NaN	21491.516667	9
2021.12.10 00:59:00	21.498167	0	60	60	1	21.452000	21.558000	0.000656	NaN	NaN	21498.166667	0
2021.12.10 01:00:00	21.505117	0	60	60	1	21.485000	21.558000	0.000696	NaN	NaN	21505.116667	0
2021.12.10 01:01:00	21.499183	0	60	60	1	21.452000	21.556000	0.000618	NaN	NaN	21499.183333	0
2021.12.10 01:02:00	21.494033	0	60	60	1	21.416000	21.557000	0.000673	NaN	NaN	21494.033333	0
2021.12.10 01:03:00	21.488450	0	60	59	1	21.417000	21.557000	0.000247	NaN	NaN	21488.450000	0
2021.12.10 01:04:00	21.496377	0	61	61	1	21.415000	21.556000	0.000637	NaN	NaN	21496.377049	0
2021.12.10 01:05:00	21.496254	0	59	59	1	21.415000	21.556000	0.000824	NaN	NaN	21496.254237	0
2021.12.10 01:06:00	21.495100	0	60	60	1	21.450000	21.556000	0.000584	NaN	NaN	21495.100000	0
2021.12.10 01:07:00	21.509050	0	60	60	1	21.485000	21.557000	0.000871	NaN	NaN	21509.050000	9
2021.12.10 01:08:00	21.540683	0	60	61	1	21.485000	21.592000	0.000901	NaN	NaN	21540.683333	0
2021.12.10 01:09:00	21.570344	0	61	61	1	21.555000	21.628000	0.000555	NaN	NaN	21570.344262	9
2021.12.10 01:10:00	21.605356	0	59	59	1	21.555000	21.627000	0.000907	NaN	NaN	21605.355932	0
2021.12.10 01:11:00	21.636951	0	61	61	1	21.555000	21.698000	0.000599	NaN	NaN	21636.950820	0
2021.12.10 01:12:00	21.666915	0	59	59	1	21.625000	21.697000	0.000933	NaN	NaN	21666.915254	9
2021.12.10 01:13:00	21.684783	0	60	60	1	21.624000	21.698000	0.000519	NaN	NaN	21684.783333	0
2021.12.10 01:14:00	21.651500	0	60	61	1	21.556000	21.697000	0.000946	NaN	NaN	21651.500000	9
2021.12.10 01:15:00	21.590067	0	60	60	1	21.555000	21.627000	0.001111	NaN	NaN	21590.066667	0
2021.12.10 01:16:00	21.544150	0	60	60	1	21.484000	21.627000	0.001071	NaN	NaN	21544.150000	9
2021.12.10 01:17:00	21.474550	0	60	59	1	21.413000	21.555000	0.000925	NaN	NaN	21474.550000	9
2021.12.10 01:18:00	21.427633	0	60	60	1	21.413000	21.485000	0.000558	NaN	NaN	21427.633333	0
2021.12.10 01:19:00	21.423383	0	60	60	1	21.379000	21.485000	0.000463	NaN	NaN	21423.383333	9
2021.12.10 01:20:00	21.420817	0	60	60	1	21.378000	21.485000	0.000539	NaN	NaN	21420.816667	9
2021.12.10 01:21:00	21.414328	0	61	61	1	21.343000	21.484000	0.000681	NaN	NaN	21414.327869	9
2021.12.10 01:22:00	21.447424	0	59	59	1	21.413000	21.485000	0.000962	NaN	NaN	21447.423729	0
2021.12.10 01:23:00	21.388557	0	61	60	1	21.308000	21.485000	0.001695	NaN	NaN	21388.557377	0
2021.12.10 01:24:00	21.223153	0	59	58	1	21.131000	21.344000	0.004480	NaN	NaN	21223.152542	9
2021.12.10 01:25:00	21.040550	0	60	60	1	20.956000	21.134000	0.002479	NaN	NaN	21040.550000	0
2021.12.10 01:26:00	20.933344	0	61	61	1	20.850000	21.026000	0.000912	NaN	NaN	20933.344262	0
2021.12.10 01:27:00	20.904373	0	59	59	1	20.849000	20.922000	0.000647	NaN	NaN	20904.372881	9
2021.12.10 01:28:00	20.902417	0	60	61	1	20.849000	20.922000	0.000648	NaN	NaN	20902.416667	0
2021.12.10 01:29:00	20.912217	0	60	60	1	20.850000	20.922000	0.000351	NaN	NaN	20912.216667	0
2021.12.10 01:30:00	20.936917	0	60	60	1	20.885000	20.992000	0.000826	NaN	NaN	20936.916667	0
2021.12.10 01:31:00	20.984500	0	60	59	1	20.920000	21.061000	0.001086	NaN	NaN	20984.500000	9
2021.12.10 01:32:00	21.051400	0	60	60	1	20.990000	21.132000	0.000868	NaN	NaN	21051.400000	0
2021.12.10 01:33:00	21.089733	0	60	60	1	21.060000	21.132000	0.000904	NaN	NaN	21089.733333	0
2021.12.10 01:34:00	21.057250	0	60	60	1	20.990000	21.131000	0.000823	NaN	NaN	21057.250000	9
2021.12.10 01:35:00	21.001410	0	61	61	1	20.919000	21.061000	0.000812	NaN	NaN	21001.409836	0
2021.12.10 01:36:00	20.981475	0	59	60	1	20.919000	21.025000	0.000532	NaN	NaN	20981.474576	9
2021.12.10 01:37:00	20.996383	0	60	61	1	20.919000	21.061000	0.000518	NaN	NaN	20996.383333	9
2021.12.10 01:38:00	21.049000	0	60	59	1	20.919000	21.131000	0.001329	NaN	NaN	21049.000000	0
2021.12.10 01:39:00	21.100600	0	60	59	1	21.059000	21.132000	0.000951	NaN	NaN	21100.600000	9
2021.12.10 01:40:00	21.100900	0	60	60	1	21.059000	21.132000	0.000968	NaN	NaN	21100.900000	9
2021.12.10 01:41:00	21.068869	0	61	61	1	20.989000	21.132000	0.000627	NaN	NaN	21068.868852	0
2021.12.10 01:42:00	21.048746	0	59	59	1	20.988000	21.061000	0.000552	NaN	NaN	21048.745763	0
2021.12.10 01:43:00	21.069067	0	60	60	1	21.024000	21.131000	0.000715	NaN	NaN	21069.066667	0
2021.12.10 01:44:00	21.126517	0	60	61	1	21.059000	21.202000	0.000793	NaN	NaN	21126.516667	0
2021.12.10 01:45:00	21.165900	0	60	59	1	21.059000	21.271000	0.002039	NaN	NaN	21165.900000	9
2021.12.10 01:46:00	21.235817	0	60	60	1	21.130000	21.272000	0.001078	NaN	NaN	21235.816667	0
2021.12.10 01:47:00	21.273367	0	60	60	1	21.236000	21.340000	0.000280	NaN	NaN	21273.366667	9
2021.12.10 01:48:00	21.260934	0	61	61	1	21.200000	21.273000	0.000386	NaN	NaN	21260.934426	0
2021.12.10 01:49:00	21.200339	0	59	59	1	21.129000	21.272000	0.000846	NaN	NaN	21200.338983	0
2021.12.10 01:50:00	21.168517	0	60	60	1	21.130000	21.202000	0.001157	NaN	NaN	21168.516667	0
2021.12.10 01:51:00	21.138533	0	60	61	1	21.129000	21.202000	0.000363	NaN	NaN	21138.533333	0
2021.12.10 01:52:00	21.139367	0	60	60	1	21.129000	21.202000	0.000506	NaN	NaN	21139.366667	0
2021.12.10 01:53:00	21.137098	0	61	60	1	21.128000	21.202000	0.000426	NaN	NaN	21137.098361	9
2021.12.10 01:54:00	21.173915	0	59	59	1	21.129000	21.202000	0.001009	NaN	NaN	21173.915254	0
2021.12.10 01:55:00	21.179617	0	60	60	1	21.129000	21.202000	0.000813	NaN	NaN	21179.616667	0
2021.12.10 01:56:00	21.184483	0	60	60	1	21.129000	21.235000	0.000820	NaN	NaN	21184.483333	0
2021.12.10 01:57:00	21.191833	0	60	59	1	21.129000	21.202000	0.000314	NaN	NaN	21191.833333	9
2021.12.10 01:58:00	21.186883	0	60	60	1	21.129000	21.202000	0.000552	NaN	NaN	21186.883333	0
2021.12.10 01:59:00	21.191783	0	60	60	1	21.129000	21.202000	0.000479	NaN	NaN	21191.783333	0
2021.12.10 02:00:00	21.207550	0	60	60	1	21.164000	21.272000	0.000469	NaN	NaN	21207.550000	9
2021.12.10 02:01:00	21.223475	0	61	61	1	21.164000	21.271000	0.000947	NaN	NaN	21223.475410	9
2021.12.10 02:02:00	21.214200	0	60	61	1	21.199000	21.271000	0.000516	NaN	NaN	21214.200000	0
2021.12.10 02:03:00	21.213525	0	59	59	1	21.200000	21.271000	0.000495	NaN	NaN	21213.525424	9
2021.12.10 02:04:00	21.202450	0	60	60	1	21.164000	21.271000	0.000253	NaN	NaN	21202.450000	0
2021.12.10 02:05:00	21.203000	0	60	60	1	21.165000	21.235000	0.000135	NaN	NaN	21203.000000	9
2021.12.10 02:06:00	21.203000	0	60	60	1	21.164000	21.271000	0.000224	NaN	NaN	21203.000000	9
2021.12.10 02:07:00	21.214717	0	60	60	1	21.199000	21.271000	0.000723	NaN	NaN	21214.716667	9
2021.12.10 02:08:00	21.213167	0	60	60	1	21.200000	21.271000	0.000541	NaN	NaN	21213.166667	9
2021.12.10 02:09:00	21.232300	0	60	60	1	21.164000	21.272000	0.001110	NaN	NaN	21232.300000	0
2021.12.10 02:10:00	21.224459	0	61	61	1	21.198000	21.271000	0.000964	NaN	NaN	21224.459016	9
2021.12.10 02:11:00	21.228593	0	59	59	1	21.198000	21.271000	0.000968	NaN	NaN	21228.593220	0
2021.12.10 02:12:00	21.234328	0	61	60	1	21.200000	21.273000	0.001029	NaN	NaN	21234.327869	0
2021.12.10 02:13:00	21.245034	0	59	58	1	21.199000	21.272000	0.000938	NaN	NaN	21245.033898	9
2021.12.10 02:14:00	21.272867	0	60	60	1	21.202000	21.342000	0.000515	NaN	NaN	21272.866667	0
2021.12.10 02:15:00	21.260475	0	61	61	1	21.200000	21.306000	0.000474	NaN	NaN	21260.475410	9
2021.12.10 02:16:00	21.221133	0	60	60	1	21.164000	21.273000	0.000851	NaN	NaN	21221.133333	9
2021.12.10 02:17:00	21.201717	0	60	60	1	21.130000	21.271000	0.000559	NaN	NaN	21201.716667	0
2021.12.10 02:18:00	21.205237	0	59	58	1	21.132000	21.271000	0.000591	NaN	NaN	21205.237288	9
2021.12.10 02:19:00	21.196902	0	61	61	1	21.130000	21.272000	0.000352	NaN	NaN	21196.901639	0
2021.12.10 02:20:00	21.199593	0	59	59	1	21.132000	21.271000	0.000271	NaN	NaN	21199.593220	9
2021.12.10 02:21:00	21.201295	0	61	61	1	21.130000	21.273000	0.000508	NaN	NaN	21201.295082	0
2021.12.10 02:22:00	21.197780	0	59	59	1	21.130000	21.271000	0.000498	NaN	NaN	21197.779661	9
2021.12.10 02:23:00	21.180180	0	61	61	1	21.130000	21.274000	0.001054	NaN	NaN	21180.180328	0
2021.12.10 02:24:00	21.150583	0	60	59	1	21.060000	21.203000	0.001123	NaN	NaN	21150.583333	0
2021.12.10 02:25:00	21.133200	0	60	59	1	21.129000	21.167000	0.000080	NaN	NaN	21133.200000	9
2021.12.10 02:26:00	21.122932	0	59	59	1	21.060000	21.132000	0.000384	NaN	NaN	21122.932203	0
2021.12.10 02:27:00	21.127317	0	60	61	1	21.061000	21.202000	0.000569	NaN	NaN	21127.316667	0
2021.12.10 02:28:00	21.134817	0	60	60	1	21.097000	21.202000	0.000196	NaN	NaN	21134.816667	9
2021.12.10 02:29:00	21.131000	0	61	60	1	21.061000	21.166000	0.000283	NaN	NaN	21131.000000	0
2021.12.10 02:30:00	21.135339	0	59	59	1	21.097000	21.202000	0.000306	NaN	NaN	21135.338983	9
2021.12.10 02:31:00	21.134483	0	60	60	1	21.095000	21.202000	0.000327	NaN	NaN	21134.483333	0
2021.12.10 02:32:00	21.132950	0	60	60	1	21.060000	21.202000	0.000318	NaN	NaN	21132.950000	9
2021.12.10 02:33:00	21.135450	0	60	59	1	21.097000	21.202000	0.000318	NaN	NaN	21135.450000	0
2021.12.10 02:34:00	21.129467	0	60	60	1	21.060000	21.167000	0.000125	NaN	NaN	21129.466667	0
2021.12.10 02:35:00	21.129750	0	60	60	1	21.061000	21.168000	0.000248	NaN	NaN	21129.750000	9
2021.12.10 02:36:00	21.131852	0	61	61	1	21.095000	21.166000	0.000163	NaN	NaN	21131.852459	9
2021.12.10 02:37:00	21.134288	0	59	59	1	21.059000	21.203000	0.000687	NaN	NaN	21134.288136	0
2021.12.10 02:38:00	21.137750	0	60	60	1	21.129000	21.202000	0.000330	NaN	NaN	21137.750000	0
2021.12.10 02:39:00	21.153700	0	60	59	1	21.130000	21.202000	0.000795	NaN	NaN	21153.700000	0
2021.12.10 02:40:00	21.162800	0	60	59	1	21.130000	21.203000	0.000876	NaN	NaN	21162.800000	0
2021.12.10 02:41:00	21.172817	0	60	60	1	21.130000	21.203000	0.000958	NaN	NaN	21172.816667	0
2021.12.10 02:42:00	21.185933	0	60	60	1	21.131000	21.238000	0.000697	NaN	NaN	21185.933333	0
2021.12.10 02:43:00	21.198200	0	60	60	1	21.132000	21.237000	0.000379	NaN	NaN	21198.200000	0
2021.12.10 02:44:00	21.184590	0	61	61	1	21.130000	21.203000	0.000722	NaN	NaN	21184.590164	0
2021.12.10 02:45:00	21.180000	0	59	59	1	21.132000	21.238000	0.000841	NaN	NaN	21180.000000	0
2021.12.10 02:46:00	21.205283	0	60	61	1	21.133000	21.273000	0.000411	NaN	NaN	21205.283333	9
2021.12.10 02:47:00	21.206350	0	60	60	1	21.168000	21.273000	0.000278	NaN	NaN	21206.350000	0
2021.12.10 02:48:00	21.190617	0	60	59	1	21.132000	21.204000	0.000578	NaN	NaN	21190.616667	0
2021.12.10 02:49:00	21.187738	0	61	61	1	21.133000	21.239000	0.000554	NaN	NaN	21187.737705	9
2021.12.10 02:50:00	21.200203	0	59	59	1	21.133000	21.239000	0.000187	NaN	NaN	21200.203390	0
2021.12.10 02:51:00	21.199033	0	60	60	1	21.132000	21.239000	0.000260	NaN	NaN	21199.033333	9
2021.12.10 02:52:00	21.176967	0	60	60	1	21.132000	21.274000	0.001079	NaN	NaN	21176.966667	0
2021.12.10 02:53:00	21.131541	0	61	60	1	21.063000	21.205000	0.000458	NaN	NaN	21131.540984	9
2021.12.10 02:54:00	21.106254	0	59	58	1	21.061000	21.134000	0.000829	NaN	NaN	21106.254237	9
2021.12.10 02:55:00	21.122333	0	60	60	1	21.063000	21.168000	0.000506	NaN	NaN	21122.333333	0
2021.12.10 02:56:00	21.137656	0	61	61	1	21.063000	21.204000	0.000555	NaN	NaN	21137.655738	9
2021.12.10 02:57:00	21.133186	0	59	60	1	21.097000	21.205000	0.000260	NaN	NaN	21133.186441	0
2021.12.10 02:58:00	21.121567	0	60	61	1	21.063000	21.135000	0.000532	NaN	NaN	21121.566667	9
2021.12.10 02:59:00	21.111117	0	60	59	1	21.063000	21.135000	0.000966	NaN	NaN	21111.116667	0
2021.12.10 03:00:00	21.046344	0	61	61	1	20.922000	21.135000	0.003047	NaN	NaN	21046.344262	9
2021.12.10 03:01:00	20.974966	0	59	59	1	20.922000	20.995000	0.000653	NaN	NaN	20974.966102	9
2021.12.10 03:02:00	20.967150	0	60	60	1	20.923000	20.996000	0.000863	NaN	NaN	20967.150000	0
2021.12.10 03:03:00	20.899067	0	60	60	1	20.819000	20.995000	0.001749	NaN	NaN	20899.066667	9
2021.12.10 03:04:00	20.811933	0	60	60	1	20.782000	20.854000	0.001065	NaN	NaN	20811.933333	9
2021.12.10 03:05:00	20.754738	0	61	61	1	20.713000	20.785000	0.000941	NaN	NaN	20754.737705	0
2021.12.10 03:06:00	20.752576	0	59	58	1	20.712000	20.784000	0.000947	NaN	NaN	20752.576271	9
2021.12.10 03:07:00	20.749733	0	60	59	1	20.713000	20.786000	0.001049	NaN	NaN	20749.733333	0
2021.12.10 03:08:00	20.717517	0	60	60	1	20.678000	20.784000	0.000258	NaN	NaN	20717.516667	0
2021.12.10 03:09:00	20.707617	0	60	60	1	20.642000	20.749000	0.000428	NaN	NaN	20707.616667	0
2021.12.10 03:10:00	20.706852	0	61	61	1	20.643000	20.749000	0.000283	NaN	NaN	20706.852459	0
2021.12.10 03:11:00	20.720339	0	59	60	1	20.713000	20.785000	0.000274	NaN	NaN	20720.338983	9
2021.12.10 03:12:00	20.718833	0	60	60	1	20.677000	20.785000	0.000374	NaN	NaN	20718.833333	9
2021.12.10 03:13:00	20.691344	0	61	60	1	20.643000	20.716000	0.000912	NaN	NaN	20691.344262	0
2021.12.10 03:14:00	20.698729	0	59	59	1	20.642000	20.784000	0.000821	NaN	NaN	20698.728814	0
2021.12.10 03:15:00	20.730344	0	61	61	1	20.679000	20.785000	0.000806	NaN	NaN	20730.344262	0
2021.12.10 03:16:00	20.746017	0	60	60	1	20.713000	20.786000	0.001021	NaN	NaN	20746.016667	0
2021.12.10 03:17:00	20.711085	0	59	60	1	20.643000	20.785000	0.000488	NaN	NaN	20711.084746	0
2021.12.10 03:18:00	20.717590	0	61	61	1	20.679000	20.786000	0.000288	NaN	NaN	20717.590164	9
2021.12.10 03:19:00	20.744661	0	59	58	1	20.645000	20.855000	0.001886	NaN	NaN	20744.661017	0
2021.12.10 03:20:00	20.840317	0	60	60	1	20.784000	20.926000	0.001488	NaN	NaN	20840.316667	9
2021.12.10 03:21:00	20.847885	0	61	61	1	20.784000	20.925000	0.001028	NaN	NaN	20847.885246	9
2021.12.10 03:22:00	20.796186	0	59	59	1	20.783000	20.855000	0.000412	NaN	NaN	20796.186441	0
2021.12.10 03:23:00	20.775656	0	61	61	1	20.713000	20.855000	0.001565	NaN	NaN	20775.655738	0
2021.12.10 03:24:00	20.713433	0	60	59	1	20.643000	20.786000	0.000384	NaN	NaN	20713.433333	9
2021.12.10 03:25:00	20.649458	0	59	59	1	20.572000	20.714000	0.000835	NaN	NaN	20649.457627	0
2021.12.10 03:26:00	20.644850	0	60	60	1	20.573000	20.714000	0.000645	NaN	NaN	20644.850000	9
2021.12.10 03:27:00	20.729283	0	60	60	1	20.643000	20.784000	0.001483	NaN	NaN	20729.283333	0
2021.12.10 03:28:00	20.787150	0	60	60	1	20.783000	20.854000	0.000154	NaN	NaN	20787.150000	0
2021.12.10 03:29:00	20.761300	0	60	60	1	20.713000	20.819000	0.000966	NaN	NaN	20761.300000	0
2021.12.10 03:30:00	20.704450	0	60	60	1	20.642000	20.785000	0.000757	NaN	NaN	20704.450000	0
