$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 00:00:05
$Filename; CO2FT_A_T_Control_20211212.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 1.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; T_Control, °C; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, °C; Float
$8; Maximum; °C; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	T_Control	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
2021.12.12 00:15:00	49.998950	16384	60	60	1	49.963000	50.015000	0.000073	NaN	NaN	49998.950000	9
2021.12.12 00:16:00	49.999717	16384	60	60	1	49.982000	50.013000	0.000044	NaN	NaN	49999.716667	9
2021.12.12 00:17:00	49.999533	16384	60	60	1	49.976000	50.014000	0.000059	NaN	NaN	49999.533333	1
2021.12.12 00:18:00	50.000541	16384	61	61	1	49.982000	50.015000	0.000035	NaN	NaN	50000.540984	9
2021.12.12 00:19:00	50.001339	0	59	59	1	49.983000	50.014000	0.000052	NaN	NaN	50001.338983	0
2021.12.12 00:20:00	49.999133	0	60	60	1	49.986000	50.018000	0.000040	NaN	NaN	49999.133333	9
2021.12.12 00:21:00	50.000410	0	61	60	1	49.979000	50.017000	0.000056	NaN	NaN	50000.409836	9
2021.12.12 00:22:00	49.999983	0	59	59	1	49.988000	50.011000	0.000037	NaN	NaN	49999.983051	0
2021.12.12 00:23:00	50.000590	0	61	61	1	49.984000	50.014000	0.000042	NaN	NaN	50000.590164	9
2021.12.12 00:24:00	50.000542	0	59	59	1	49.979000	50.021000	0.000054	NaN	NaN	50000.542373	0
2021.12.12 00:25:00	49.999067	0	60	60	1	49.982000	50.014000	0.000044	NaN	NaN	49999.066667	9
2021.12.12 00:26:00	50.000033	0	60	60	1	49.976000	50.014000	0.000053	NaN	NaN	50000.033333	9
2021.12.12 00:27:00	49.999083	0	60	60	1	49.975000	50.015000	0.000065	NaN	NaN	49999.083333	9
2021.12.12 00:28:00	49.999350	0	60	60	1	49.974000	50.014000	0.000066	NaN	NaN	49999.350000	0
2021.12.12 00:29:00	50.000967	0	60	60	1	49.952000	50.022000	0.000102	NaN	NaN	50000.966667	9
2021.12.12 00:30:00	49.999967	0	61	61	1	49.983000	50.013000	0.000046	NaN	NaN	49999.967213	0
2021.12.12 00:31:00	49.999610	0	59	59	1	49.950000	50.018000	0.000092	NaN	NaN	49999.610169	9
2021.12.12 00:32:00	49.999283	0	60	60	1	49.984000	50.012000	0.000041	NaN	NaN	49999.283333	9
2021.12.12 00:33:00	49.999803	0	61	61	1	49.985000	50.012000	0.000036	NaN	NaN	49999.803279	9
2021.12.12 00:34:00	49.999508	0	59	60	1	49.983000	50.013000	0.000041	NaN	NaN	49999.508475	9
2021.12.12 00:35:00	49.999783	0	60	59	1	49.980000	50.017000	0.000053	NaN	NaN	49999.783333	9
2021.12.12 00:36:00	50.001361	0	61	61	1	49.977000	50.020000	0.000059	NaN	NaN	50001.360656	9
2021.12.12 00:37:00	49.999533	0	60	60	1	49.986000	50.018000	0.000038	NaN	NaN	49999.533333	9
2021.12.12 00:38:00	50.000750	0	60	60	1	49.981000	50.014000	0.000041	NaN	NaN	50000.750000	0
2021.12.12 00:39:00	49.999583	0	60	60	1	49.987000	50.025000	0.000051	NaN	NaN	49999.583333	0
2021.12.12 00:40:00	50.000237	0	59	58	1	49.987000	50.013000	0.000044	NaN	NaN	50000.237288	0
2021.12.12 00:41:00	50.000117	0	60	60	1	49.987000	50.012000	0.000032	NaN	NaN	50000.116667	0
2021.12.12 00:42:00	49.999803	0	61	61	1	49.985000	50.014000	0.000041	NaN	NaN	49999.803279	9
2021.12.12 00:43:00	49.999932	0	59	59	1	49.983000	50.023000	0.000050	NaN	NaN	49999.932203	9
2021.12.12 00:44:00	50.000000	0	61	61	1	49.978000	50.015000	0.000057	NaN	NaN	50000.000000	0
2021.12.12 00:45:00	49.999661	0	59	59	1	49.984000	50.019000	0.000062	NaN	NaN	49999.661017	9
2021.12.12 00:46:00	49.999383	0	60	59	1	49.972000	50.015000	0.000055	NaN	NaN	49999.383333	0
2021.12.12 00:47:00	50.000233	0	60	60	1	49.981000	50.011000	0.000041	NaN	NaN	50000.233333	9
2021.12.12 00:48:00	50.000067	0	60	60	1	49.974000	50.015000	0.000059	NaN	NaN	50000.066667	0
2021.12.12 00:49:00	49.999066	0	61	61	1	49.968000	50.014000	0.000063	NaN	NaN	49999.065574	0
2021.12.12 00:50:00	50.000576	0	59	59	1	49.970000	50.015000	0.000069	NaN	NaN	50000.576271	9
2021.12.12 00:51:00	49.999689	0	61	61	1	49.983000	50.012000	0.000046	NaN	NaN	49999.688525	0
2021.12.12 00:52:00	50.000433	0	60	60	1	49.976000	50.016000	0.000055	NaN	NaN	50000.433333	9
2021.12.12 00:53:00	49.999433	0	60	60	1	49.979000	50.013000	0.000051	NaN	NaN	49999.433333	0
2021.12.12 00:54:00	50.000441	0	59	59	1	49.972000	50.016000	0.000063	NaN	NaN	50000.440678	9
2021.12.12 00:55:00	50.002230	0	61	61	1	49.986000	50.017000	0.000041	NaN	NaN	50002.229508	0
2021.12.12 00:56:00	50.000617	0	60	60	1	49.981000	50.020000	0.000063	NaN	NaN	50000.616667	9
2021.12.12 00:57:00	50.001881	0	59	59	1	49.987000	50.020000	0.000046	NaN	NaN	50001.881356	0
2021.12.12 00:58:00	49.999183	0	60	60	1	49.984000	50.011000	0.000041	NaN	NaN	49999.183333	0
2021.12.12 00:59:00	49.998933	0	60	60	1	49.967000	50.021000	0.000071	NaN	NaN	49998.933333	0
2021.12.12 01:00:00	49.999900	0	60	60	1	49.976000	50.015000	0.000060	NaN	NaN	49999.900000	0
2021.12.12 01:01:00	50.000770	0	61	61	1	49.984000	50.017000	0.000044	NaN	NaN	50000.770492	9
2021.12.12 01:02:00	49.999881	0	59	59	1	49.980000	50.018000	0.000053	NaN	NaN	49999.881356	0
2021.12.12 01:03:00	50.000508	0	61	61	1	49.982000	50.017000	0.000058	NaN	NaN	50000.508197	0
2021.12.12 01:04:00	49.998712	0	59	59	1	49.965000	50.013000	0.000086	NaN	NaN	49998.711864	9
2021.12.12 01:05:00	50.000883	0	60	60	1	49.988000	50.024000	0.000049	NaN	NaN	50000.883333	9
2021.12.12 01:06:00	49.999683	0	60	60	1	49.976000	50.021000	0.000065	NaN	NaN	49999.683333	0
2021.12.12 01:07:00	49.999700	0	60	60	1	49.986000	50.015000	0.000033	NaN	NaN	49999.700000	9
2021.12.12 01:08:00	49.999650	0	60	60	1	49.962000	50.014000	0.000063	NaN	NaN	49999.650000	0
2021.12.12 01:09:00	50.000426	0	61	61	1	49.983000	50.013000	0.000045	NaN	NaN	50000.426230	0
2021.12.12 01:10:00	49.999780	0	59	59	1	49.981000	50.014000	0.000054	NaN	NaN	49999.779661	0
2021.12.12 01:11:00	50.001667	0	60	60	1	49.988000	50.017000	0.000044	NaN	NaN	50001.666667	9
2021.12.12 01:12:00	50.000617	0	60	60	1	49.984000	50.016000	0.000053	NaN	NaN	50000.616667	9
2021.12.12 01:13:00	50.000350	0	60	60	1	49.985000	50.014000	0.000041	NaN	NaN	50000.350000	9
2021.12.12 01:14:00	50.001217	0	60	59	1	49.973000	50.023000	0.000060	NaN	NaN	50001.216667	9
2021.12.12 01:15:00	49.999800	0	60	60	1	49.979000	50.017000	0.000053	NaN	NaN	49999.800000	9
2021.12.12 01:16:00	50.000150	0	60	60	1	49.984000	50.020000	0.000057	NaN	NaN	50000.150000	0
2021.12.12 01:17:00	50.000067	0	60	60	1	49.980000	50.019000	0.000052	NaN	NaN	50000.066667	9
2021.12.12 01:18:00	50.000617	0	60	60	1	49.985000	50.015000	0.000037	NaN	NaN	50000.616667	0
2021.12.12 01:19:00	49.999164	0	61	61	1	49.972000	50.012000	0.000064	NaN	NaN	49999.163934	0
2021.12.12 01:20:00	50.000797	0	59	59	1	49.984000	50.017000	0.000046	NaN	NaN	50000.796610	0
2021.12.12 01:21:00	49.999733	0	60	60	1	49.982000	50.012000	0.000040	NaN	NaN	49999.733333	9
2021.12.12 01:22:00	50.000517	0	60	60	1	49.985000	50.015000	0.000051	NaN	NaN	50000.516667	0
2021.12.12 01:23:00	49.999705	0	61	61	1	49.974000	50.017000	0.000065	NaN	NaN	49999.704918	9
2021.12.12 01:24:00	50.000898	0	59	59	1	49.988000	50.011000	0.000031	NaN	NaN	50000.898305	0
2021.12.12 01:25:00	50.000250	0	60	60	1	49.978000	50.019000	0.000055	NaN	NaN	50000.250000	0
2021.12.12 01:26:00	50.000344	0	61	61	1	49.981000	50.012000	0.000054	NaN	NaN	50000.344262	0
2021.12.12 01:27:00	49.998915	0	59	59	1	49.985000	50.014000	0.000044	NaN	NaN	49998.915254	0
2021.12.12 01:28:00	50.001550	0	60	60	1	49.987000	50.022000	0.000066	NaN	NaN	50001.550000	0
2021.12.12 01:29:00	50.000167	0	60	60	1	49.983000	50.013000	0.000046	NaN	NaN	50000.166667	0
2021.12.12 01:30:00	50.000017	0	60	60	1	49.981000	50.016000	0.000046	NaN	NaN	50000.016667	9
2021.12.12 01:31:00	50.001083	0	60	60	1	49.985000	50.016000	0.000043	NaN	NaN	50001.083333	0
2021.12.12 01:32:00	50.000525	0	61	61	1	49.981000	50.021000	0.000058	NaN	NaN	50000.524590	0
2021.12.12 01:33:00	49.998883	0	60	60	1	49.972000	50.011000	0.000038	NaN	NaN	49998.883333	9
2021.12.12 01:34:00	49.999492	0	59	59	1	49.983000	50.013000	0.000033	NaN	NaN	49999.491525	0
2021.12.12 01:35:00	49.999550	0	60	60	1	49.981000	50.011000	0.000046	NaN	NaN	49999.550000	0
2021.12.12 01:36:00	49.999950	0	60	60	1	49.988000	50.011000	0.000030	NaN	NaN	49999.950000	0
2021.12.12 01:37:00	50.000450	0	60	60	1	49.973000	50.015000	0.000051	NaN	NaN	50000.450000	0
2021.12.12 01:38:00	50.001583	0	60	60	1	49.990000	50.011000	0.000028	NaN	NaN	50001.583333	9
2021.12.12 01:39:00	49.999483	0	60	60	1	49.988000	50.012000	0.000032	NaN	NaN	49999.483333	9
2021.12.12 01:40:00	49.999700	0	60	60	1	49.985000	50.012000	0.000038	NaN	NaN	49999.700000	9
2021.12.12 01:41:00	49.999167	0	60	60	1	49.950000	50.011000	0.000081	NaN	NaN	49999.166667	9
2021.12.12 01:42:00	50.000433	0	60	60	1	49.988000	50.019000	0.000030	NaN	NaN	50000.433333	9
2021.12.12 01:43:00	49.999500	0	60	60	1	49.984000	50.013000	0.000040	NaN	NaN	49999.500000	9
2021.12.12 01:44:00	49.999983	0	60	60	1	49.984000	50.013000	0.000037	NaN	NaN	49999.983333	0
2021.12.12 01:45:00	50.001167	0	60	60	1	49.962000	50.020000	0.000071	NaN	NaN	50001.166667	9
2021.12.12 01:46:00	49.999967	0	61	61	1	49.987000	50.020000	0.000043	NaN	NaN	49999.967213	0
2021.12.12 01:47:00	49.999305	0	59	59	1	49.981000	50.013000	0.000033	NaN	NaN	49999.305085	0
2021.12.12 01:48:00	50.000033	0	60	60	1	49.975000	50.013000	0.000041	NaN	NaN	50000.033333	0
2021.12.12 01:49:00	49.999483	0	60	60	1	49.984000	50.010000	0.000024	NaN	NaN	49999.483333	9
2021.12.12 01:50:00	49.999850	0	60	60	1	49.982000	50.017000	0.000043	NaN	NaN	49999.850000	9
2021.12.12 01:51:00	49.999317	0	60	60	1	49.988000	50.014000	0.000033	NaN	NaN	49999.316667	0
2021.12.12 01:52:00	49.999333	0	60	59	1	49.983000	50.015000	0.000050	NaN	NaN	49999.333333	0
2021.12.12 01:53:00	49.999950	0	60	60	1	49.977000	50.009000	0.000032	NaN	NaN	49999.950000	0
2021.12.12 01:54:00	50.000800	0	60	60	1	49.986000	50.013000	0.000040	NaN	NaN	50000.800000	0
2021.12.12 01:55:00	49.998550	0	60	60	1	49.983000	50.013000	0.000038	NaN	NaN	49998.550000	0
2021.12.12 01:56:00	50.000567	0	60	60	1	49.985000	50.010000	0.000028	NaN	NaN	50000.566667	9
2021.12.12 01:57:00	50.000383	0	60	60	1	49.979000	50.014000	0.000054	NaN	NaN	50000.383333	9
2021.12.12 01:58:00	49.999633	0	60	60	1	49.982000	50.025000	0.000055	NaN	NaN	49999.633333	0
2021.12.12 01:59:00	50.000217	0	60	60	1	49.980000	50.015000	0.000038	NaN	NaN	50000.216667	0
2021.12.12 02:00:00	49.999783	0	60	60	1	49.969000	50.016000	0.000073	NaN	NaN	49999.783333	0
2021.12.12 02:01:00	50.000770	0	61	61	1	49.983000	50.014000	0.000040	NaN	NaN	50000.770492	9
2021.12.12 02:02:00	49.999034	0	59	59	1	49.978000	50.018000	0.000054	NaN	NaN	49999.033898	9
2021.12.12 02:03:00	49.999867	0	60	60	1	49.980000	50.019000	0.000058	NaN	NaN	49999.866667	0
2021.12.12 02:04:00	50.000850	0	60	60	1	49.981000	50.021000	0.000039	NaN	NaN	50000.850000	0
2021.12.12 02:05:00	50.000066	0	61	61	1	49.985000	50.021000	0.000052	NaN	NaN	50000.065574	9
2021.12.12 02:06:00	50.000729	0	59	59	1	49.983000	50.016000	0.000056	NaN	NaN	50000.728814	0
2021.12.12 02:07:00	50.000917	0	60	60	1	49.987000	50.015000	0.000040	NaN	NaN	50000.916667	0
2021.12.12 02:08:00	49.999017	0	60	60	1	49.986000	50.016000	0.000048	NaN	NaN	49999.016667	0
2021.12.12 02:09:00	50.000700	0	60	59	1	49.981000	50.018000	0.000049	NaN	NaN	50000.700000	0
2021.12.12 02:10:00	49.999483	0	60	60	1	49.984000	50.012000	0.000041	NaN	NaN	49999.483333	0
2021.12.12 02:11:00	49.999833	0	60	60	1	49.987000	50.010000	0.000026	NaN	NaN	49999.833333	9
2021.12.12 02:12:00	49.999517	0	60	60	1	49.986000	50.010000	0.000041	NaN	NaN	49999.516667	9
2021.12.12 02:13:00	50.000433	0	60	59	1	49.977000	50.014000	0.000036	NaN	NaN	50000.433333	0
2021.12.12 02:14:00	49.999600	0	60	60	1	49.989000	50.021000	0.000033	NaN	NaN	49999.600000	9
2021.12.12 02:15:00	49.999533	0	60	60	1	49.983000	50.015000	0.000044	NaN	NaN	49999.533333	0
2021.12.12 02:16:00	50.001100	0	60	60	1	49.960000	50.021000	0.000115	NaN	NaN	50001.100000	0
2021.12.12 02:17:00	49.999183	0	60	60	1	49.973000	50.022000	0.000073	NaN	NaN	49999.183333	0
2021.12.12 02:18:00	49.999883	0	60	60	1	49.977000	50.021000	0.000064	NaN	NaN	49999.883333	0
2021.12.12 02:19:00	50.000083	0	60	60	1	49.976000	50.019000	0.000059	NaN	NaN	50000.083333	0
2021.12.12 02:20:00	49.998950	0	60	60	1	49.986000	50.014000	0.000039	NaN	NaN	49998.950000	9
2021.12.12 02:21:00	50.000000	0	61	61	1	49.986000	50.017000	0.000042	NaN	NaN	50000.000000	0
2021.12.12 02:22:00	50.000169	0	59	59	1	49.976000	50.012000	0.000055	NaN	NaN	50000.169492	0
2021.12.12 02:23:00	49.999900	0	60	60	1	49.959000	50.012000	0.000065	NaN	NaN	49999.900000	9
2021.12.12 02:24:00	50.000283	0	60	60	1	49.971000	50.016000	0.000065	NaN	NaN	50000.283333	0
2021.12.12 02:25:00	49.998750	0	60	60	1	49.985000	50.013000	0.000034	NaN	NaN	49998.750000	9
2021.12.12 02:26:00	50.000367	0	60	60	1	49.988000	50.017000	0.000042	NaN	NaN	50000.366667	9
2021.12.12 02:27:00	49.999167	0	60	60	1	49.979000	50.011000	0.000059	NaN	NaN	49999.166667	9
2021.12.12 02:28:00	50.001500	0	60	60	1	49.984000	50.019000	0.000054	NaN	NaN	50001.500000	0
2021.12.12 02:29:00	49.999283	0	60	60	1	49.984000	50.022000	0.000050	NaN	NaN	49999.283333	0
2021.12.12 02:30:00	50.001167	0	60	60	1	49.990000	50.012000	0.000034	NaN	NaN	50001.166667	9
2021.12.12 02:31:00	50.000867	0	60	60	1	49.988000	50.018000	0.000049	NaN	NaN	50000.866667	9
2021.12.12 02:32:00	49.998433	0	60	60	1	49.972000	50.026000	0.000077	NaN	NaN	49998.433333	9
2021.12.12 02:33:00	49.999983	0	60	60	1	49.975000	50.016000	0.000064	NaN	NaN	49999.983333	9
2021.12.12 02:34:00	50.000311	0	61	61	1	49.989000	50.016000	0.000040	NaN	NaN	50000.311475	0
2021.12.12 02:35:00	49.999356	0	59	59	1	49.965000	50.013000	0.000064	NaN	NaN	49999.355932	0
2021.12.12 02:36:00	50.000200	0	60	60	1	49.985000	50.014000	0.000045	NaN	NaN	50000.200000	9
2021.12.12 02:37:00	50.000617	0	60	60	1	49.982000	50.018000	0.000055	NaN	NaN	50000.616667	0
2021.12.12 02:38:00	49.998450	0	60	60	1	49.978000	50.016000	0.000050	NaN	NaN	49998.450000	9
2021.12.12 02:39:00	50.001167	0	60	60	1	49.985000	50.019000	0.000062	NaN	NaN	50001.166667	0
2021.12.12 02:40:00	49.999533	0	60	60	1	49.966000	50.015000	0.000066	NaN	NaN	49999.533333	0
2021.12.12 02:41:00	50.000467	0	60	60	1	49.975000	50.018000	0.000060	NaN	NaN	50000.466667	0
2021.12.12 02:42:00	50.000133	0	60	60	1	49.967000	50.017000	0.000065	NaN	NaN	50000.133333	0
2021.12.12 02:43:00	49.999850	0	60	60	1	49.979000	50.016000	0.000056	NaN	NaN	49999.850000	9
2021.12.12 02:44:00	50.000950	0	60	60	1	49.968000	50.020000	0.000066	NaN	NaN	50000.950000	0
2021.12.12 02:45:00	50.000600	0	60	60	1	49.961000	50.016000	0.000092	NaN	NaN	50000.600000	9
2021.12.12 02:46:00	49.997433	0	60	60	1	49.972000	50.015000	0.000053	NaN	NaN	49997.433333	0
2021.12.12 02:47:00	49.999250	0	60	60	1	49.982000	50.017000	0.000049	NaN	NaN	49999.250000	9
2021.12.12 02:48:00	49.999900	0	60	60	1	49.981000	50.017000	0.000049	NaN	NaN	49999.900000	0
2021.12.12 02:49:00	50.000383	0	60	60	1	49.963000	50.020000	0.000077	NaN	NaN	50000.383333	0
2021.12.12 02:50:00	49.999483	0	60	60	1	49.986000	50.014000	0.000040	NaN	NaN	49999.483333	0
2021.12.12 02:51:00	50.000517	0	60	60	1	49.976000	50.017000	0.000045	NaN	NaN	50000.516667	0
2021.12.12 02:52:00	49.998500	0	60	60	1	49.973000	50.016000	0.000061	NaN	NaN	49998.500000	9
2021.12.12 02:53:00	50.000750	0	60	60	1	49.975000	50.022000	0.000081	NaN	NaN	50000.750000	9
2021.12.12 02:54:00	50.000333	0	60	60	1	49.980000	50.016000	0.000060	NaN	NaN	50000.333333	9
2021.12.12 02:55:00	49.998817	0	60	60	1	49.966000	50.023000	0.000074	NaN	NaN	49998.816667	0
2021.12.12 02:56:00	50.000517	0	60	60	1	49.980000	50.012000	0.000049	NaN	NaN	50000.516667	9
2021.12.12 02:57:00	49.999983	0	60	60	1	49.986000	50.015000	0.000039	NaN	NaN	49999.983333	9
2021.12.12 02:58:00	49.999517	0	60	60	1	49.979000	50.014000	0.000047	NaN	NaN	49999.516667	0
2021.12.12 02:59:00	49.999550	0	60	60	1	49.972000	50.012000	0.000047	NaN	NaN	49999.550000	9
2021.12.12 03:00:00	50.000133	0	60	60	1	49.977000	50.016000	0.000058	NaN	NaN	50000.133333	0
2021.12.12 03:01:00	50.001300	0	60	60	1	49.977000	50.015000	0.000049	NaN	NaN	50001.300000	9
2021.12.12 03:02:00	49.998300	0	60	60	1	49.982000	50.019000	0.000063	NaN	NaN	49998.300000	0
2021.12.12 03:03:00	50.000433	0	60	60	1	49.984000	50.015000	0.000040	NaN	NaN	50000.433333	9
2021.12.12 03:04:00	49.999350	0	60	60	1	49.959000	50.016000	0.000081	NaN	NaN	49999.350000	0
2021.12.12 03:05:00	50.000267	0	60	60	1	49.988000	50.011000	0.000036	NaN	NaN	50000.266667	0
2021.12.12 03:06:00	50.000533	0	60	60	1	49.977000	50.015000	0.000047	NaN	NaN	50000.533333	0
2021.12.12 03:07:00	49.999383	0	60	60	1	49.969000	50.016000	0.000056	NaN	NaN	49999.383333	0
2021.12.12 03:08:00	49.998750	0	60	60	1	49.964000	50.013000	0.000073	NaN	NaN	49998.750000	0
2021.12.12 03:09:00	49.999300	0	60	60	1	49.975000	50.011000	0.000047	NaN	NaN	49999.300000	9
2021.12.12 03:10:00	50.000633	0	60	60	1	49.981000	50.017000	0.000065	NaN	NaN	50000.633333	9
2021.12.12 03:11:00	49.999917	0	60	60	1	49.964000	50.023000	0.000079	NaN	NaN	49999.916667	0
2021.12.12 03:12:00	49.999200	0	60	60	1	49.969000	50.024000	0.000070	NaN	NaN	49999.200000	9
2021.12.12 03:13:00	49.999383	0	60	60	1	49.975000	50.017000	0.000064	NaN	NaN	49999.383333	0
2021.12.12 03:14:00	49.998850	0	60	60	1	49.972000	50.013000	0.000043	NaN	NaN	49998.850000	0
2021.12.12 03:15:00	50.000750	0	60	60	1	49.986000	50.013000	0.000033	NaN	NaN	50000.750000	9
2021.12.12 03:16:00	50.000483	0	60	60	1	49.983000	50.024000	0.000054	NaN	NaN	50000.483333	0
2021.12.12 03:17:00	50.000167	0	60	60	1	49.952000	50.014000	0.000078	NaN	NaN	50000.166667	9
2021.12.12 03:18:00	50.001633	0	60	60	1	49.990000	50.013000	0.000031	NaN	NaN	50001.633333	9
2021.12.12 03:19:00	49.999550	0	60	60	1	49.989000	50.013000	0.000028	NaN	NaN	49999.550000	9
2021.12.12 03:20:00	50.001300	0	60	60	1	49.984000	50.016000	0.000039	NaN	NaN	50001.300000	0
2021.12.12 03:21:00	50.000633	0	60	60	1	49.952000	50.015000	0.000085	NaN	NaN	50000.633333	9
2021.12.12 03:22:00	49.999167	0	60	60	1	49.960000	50.016000	0.000082	NaN	NaN	49999.166667	9
2021.12.12 03:23:00	50.000000	0	60	60	1	49.990000	50.013000	0.000027	NaN	NaN	50000.000000	0
2021.12.12 03:24:00	50.000400	0	60	60	1	49.987000	50.011000	0.000032	NaN	NaN	50000.400000	0
2021.12.12 03:25:00	50.000367	0	60	60	1	49.988000	50.018000	0.000032	NaN	NaN	50000.366667	9
2021.12.12 03:26:00	49.999933	0	60	60	1	49.988000	50.018000	0.000046	NaN	NaN	49999.933333	0
2021.12.12 03:27:00	49.999983	0	60	60	1	49.987000	50.014000	0.000034	NaN	NaN	49999.983333	0
2021.12.12 03:28:00	49.999900	0	60	60	1	49.968000	50.012000	0.000048	NaN	NaN	49999.900000	9
2021.12.12 03:29:00	49.998367	0	60	60	1	49.956000	50.018000	0.000071	NaN	NaN	49998.366667	0
2021.12.12 03:30:00	49.999633	0	60	60	1	49.982000	50.015000	0.000052	NaN	NaN	49999.633333	0
