$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.04 12:00:10
$Filename; CO2FT_A ZeroCycle 20211204 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.04 12:00:24	12416	8388609	NaN	NaN	1014.560000	993.740000	1.000000	0.000000	20759.000000	15110.000000	47.200000	329.564000	284.000000	66666.000000	321.230000	49.995000	34.999000	45.405000	315.040000	66666.000000	66666.000000
2021.12.04 12:00:25	12416	8388609	NaN	NaN	1014.560000	993.750000	1.000000	0.000000	20941.000000	15105.000000	47.200000	276.618000	233.000000	66666.000000	269.120000	49.997000	35.020000	45.440000	263.940000	66666.000000	66666.000000
2021.12.04 12:00:26	12416	8388609	NaN	NaN	1014.580000	993.730000	1.000000	0.000000	21306.000000	15102.000000	47.200000	173.111000	142.000000	66666.000000	179.190000	49.982000	35.010000	45.439000	175.740000	66666.000000	66666.000000
2021.12.04 12:00:27	12416	8388609	NaN	NaN	1014.590000	993.770000	1.000000	0.000000	21488.000000	15099.000000	47.200000	120.884000	102.000000	66666.000000	139.860000	50.018000	35.010000	45.505000	137.170000	66666.000000	66666.000000
2021.12.04 12:00:27	12416	8388609	NaN	NaN	1014.590000	993.770000	1.000000	0.000000	21670.000000	15096.000000	47.200000	68.636000	64.000000	66666.000000	104.560000	49.996000	35.020000	45.507000	102.550000	66666.000000	66666.000000
2021.12.04 12:00:28	12416	8388609	NaN	NaN	1014.560000	993.750000	1.000000	0.000000	22025.000000	15090.000000	47.200000	-33.396000	31.000000	66666.000000	47.300000	50.002000	35.020000	45.507000	46.390000	66666.000000	66666.000000
2021.12.04 12:00:29	12416	8388609	NaN	NaN	1014.630000	993.750000	1.000000	0.000000	22094.000000	15089.000000	47.200000	-53.168000	14.000000	66666.000000	37.990000	50.006000	35.029000	45.508000	37.260000	66666.000000	66666.000000
2021.12.04 12:00:31	12416	8388609	NaN	NaN	1014.590000	993.770000	1.000000	0.000000	22120.000000	15088.000000	47.200000	-60.876000	13.000000	66666.000000	34.520000	49.999000	35.029000	45.475000	33.860000	66666.000000	66666.000000
2021.12.04 12:00:32	12416	8388609	NaN	NaN	1014.600000	993.770000	1.000000	0.000000	22128.000000	15088.000000	47.200000	-63.122000	13.000000	66666.000000	33.530000	49.996000	35.020000	45.507000	32.880000	66666.000000	66666.000000
2021.12.04 12:00:32	12416	8388609	NaN	NaN	1014.600000	993.780000	1.000000	0.000000	22131.000000	15088.000000	47.200000	-63.964000	12.000000	66666.000000	33.150000	49.996000	35.020000	45.507000	32.520000	66666.000000	66666.000000
2021.12.04 12:00:34	128	8388608	NaN	NaN	1014.600000	993.780000	1.000000	0.000000	22131.000000	15088.000000	47.200000	-63.964000	12.000000	66666.000000	33.150000	49.995000	35.020000	45.540000	32.520000	66666.000000	66666.000000
2021.12.04 12:00:35	128	8388608	NaN	NaN	1014.580000	993.770000	1.000000	0.000000	22132.000000	15087.000000	47.200000	-64.656000	12.000000	66666.000000	32.850000	49.998000	35.020000	45.540000	32.220000	66666.000000	66666.000000
2021.12.04 12:00:36	128	8388608	NaN	NaN	1014.600000	993.780000	1.000000	0.000000	22132.000000	15088.000000	47.200000	-64.244000	12.000000	66666.000000	33.030000	49.998000	35.039000	45.542000	32.390000	66666.000000	66666.000000
2021.12.04 12:00:37	128	8388608	NaN	NaN	1014.590000	993.810000	1.000000	0.000000	22133.000000	15088.000000	47.200000	-64.525000	12.000000	66666.000000	32.910000	50.006000	35.029000	45.508000	32.270000	66666.000000	66666.000000
2021.12.04 12:00:38	128	8388608	NaN	NaN	1014.540000	993.800000	1.000000	0.000000	22133.000000	15088.000000	47.200000	-64.525000	12.000000	66666.000000	32.900000	50.010000	35.039000	45.509000	32.270000	66666.000000	66666.000000
2021.12.04 12:00:39	128	8388608	NaN	NaN	1014.580000	993.800000	1.000000	0.000000	22133.000000	15088.000000	47.200000	-64.525000	12.000000	66666.000000	32.910000	49.985000	35.029000	45.508000	32.270000	66666.000000	66666.000000
2021.12.04 12:00:40	128	8388608	NaN	NaN	1014.580000	993.800000	1.000000	0.000000	22133.000000	15088.000000	47.200000	-64.525000	12.000000	66666.000000	32.910000	49.991000	35.039000	45.575000	32.270000	66666.000000	66666.000000
2021.12.04 12:00:41	128	8388608	NaN	NaN	1014.590000	993.810000	1.000000	0.000000	22134.000000	15088.000000	47.200000	-64.805000	12.000000	66666.000000	32.780000	50.001000	35.039000	45.575000	32.150000	66666.000000	66666.000000
2021.12.04 12:00:42	128	8388608	NaN	NaN	1014.560000	993.820000	1.000000	0.000000	22134.000000	15088.000000	47.200000	-64.805000	12.000000	66666.000000	32.780000	49.994000	35.039000	45.542000	32.150000	66666.000000	66666.000000
2021.12.04 12:00:43	128	8388608	NaN	NaN	1014.600000	993.810000	1.000000	0.000000	22134.000000	15088.000000	47.200000	-64.805000	12.000000	66666.000000	32.780000	49.999000	35.039000	45.509000	32.150000	66666.000000	66666.000000
2021.12.04 12:00:44	128	8388608	NaN	NaN	1014.560000	993.810000	1.000000	0.000000	22134.000000	15087.000000	47.200000	-65.217000	12.000000	66666.000000	32.600000	49.972000	35.029000	45.574000	31.980000	66666.000000	66666.000000
2021.12.04 12:00:44	128	8388608	NaN	NaN	1014.580000	993.810000	1.000000	0.000000	22135.000000	15088.000000	47.200000	-65.086000	12.000000	66666.000000	32.660000	49.988000	35.020000	45.573000	32.030000	66666.000000	66666.000000
2021.12.04 12:00:46	128	8388608	NaN	NaN	1014.580000	993.810000	1.000000	0.000000	22135.000000	15088.000000	47.200000	-65.086000	12.000000	66666.000000	32.660000	49.993000	35.020000	45.573000	32.030000	66666.000000	66666.000000
2021.12.04 12:00:47	128	8388608	NaN	NaN	1014.600000	993.820000	1.000000	0.000000	22135.000000	15088.000000	47.200000	-65.086000	12.000000	66666.000000	32.660000	50.003000	35.050000	45.543000	32.030000	66666.000000	66666.000000
2021.12.04 12:00:47	128	8388608	NaN	NaN	1014.580000	993.840000	1.000000	0.000000	22135.000000	15088.000000	47.200000	-65.086000	12.000000	66666.000000	32.660000	49.992000	35.039000	45.575000	32.030000	66666.000000	66666.000000
2021.12.04 12:00:49	128	8388608	NaN	NaN	1014.580000	993.820000	1.000000	0.000000	22135.000000	15088.000000	47.200000	-65.086000	12.000000	66666.000000	32.660000	49.999000	35.029000	45.574000	32.030000	66666.000000	66666.000000
2021.12.04 12:00:50	128	8388608	NaN	NaN	1014.630000	993.810000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.997000	35.020000	45.540000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:51	128	8388608	NaN	NaN	1014.620000	993.810000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.991000	35.039000	45.575000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:52	128	8388608	NaN	NaN	1014.590000	993.820000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.009000	35.039000	45.575000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:53	128	8388608	NaN	NaN	1014.590000	993.840000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.989000	35.039000	45.575000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:54	128	8388608	NaN	NaN	1014.630000	993.820000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.008000	35.039000	45.575000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:54	128	8388608	NaN	NaN	1014.620000	993.860000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.015000	35.029000	45.574000	31.920000	66666.000000	66666.000000
2021.12.04 12:00:55	128	8388608	NaN	NaN	1014.600000	993.860000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.008000	35.039000	45.609000	31.740000	66666.000000	66666.000000
2021.12.04 12:00:57	128	8388608	NaN	NaN	1014.600000	993.840000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.999000	35.039000	45.609000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:58	128	8388608	NaN	NaN	1014.550000	993.880000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.003000	35.029000	45.574000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:58	128	8388608	NaN	NaN	1014.620000	993.850000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.007000	35.039000	45.575000	31.910000	66666.000000	66666.000000
2021.12.04 12:00:59	128	8388608	NaN	NaN	1014.600000	993.850000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.991000	35.050000	45.577000	31.910000	66666.000000	66666.000000
2021.12.04 12:01:00	128	8388608	NaN	NaN	1014.620000	993.860000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.013000	35.039000	45.609000	31.910000	66666.000000	66666.000000
2021.12.04 12:01:01	128	8388608	NaN	NaN	1014.650000	993.850000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.001000	35.039000	45.609000	31.910000	66666.000000	66666.000000
2021.12.04 12:01:03	128	8388608	NaN	NaN	1014.670000	993.880000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.997000	35.039000	45.609000	31.920000	66666.000000	66666.000000
2021.12.04 12:01:04	128	8388608	NaN	NaN	1014.660000	993.890000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.998000	35.039000	45.609000	31.920000	66666.000000	66666.000000
2021.12.04 12:01:05	128	8388608	NaN	NaN	1014.700000	993.880000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.000000	35.039000	45.642000	32.090000	66666.000000	66666.000000
2021.12.04 12:01:06	128	8388608	NaN	NaN	1014.670000	993.890000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.002000	35.039000	45.642000	32.090000	66666.000000	66666.000000
2021.12.04 12:01:07	128	8388608	NaN	NaN	1014.670000	993.880000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.007000	35.039000	45.642000	32.090000	66666.000000	66666.000000
2021.12.04 12:01:08	128	8388608	NaN	NaN	1014.690000	993.890000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.002000	35.039000	45.609000	32.090000	66666.000000	66666.000000
2021.12.04 12:01:09	128	8388608	NaN	NaN	1014.670000	993.890000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	49.995000	35.039000	45.609000	32.090000	66666.000000	66666.000000
2021.12.04 12:01:10	128	8388608	NaN	NaN	1014.710000	993.910000	1.000000	0.000000	22137.000000	15089.000000	47.200000	-65.235000	12.000000	66666.000000	32.600000	50.003000	35.029000	45.641000	31.980000	66666.000000	66666.000000
2021.12.04 12:01:10	128	8388608	NaN	NaN	1014.670000	993.930000	1.000000	0.000000	22137.000000	15089.000000	47.200000	-65.235000	12.000000	66666.000000	32.600000	50.000000	35.029000	45.641000	31.980000	66666.000000	66666.000000
2021.12.04 12:01:11	128	8388608	NaN	NaN	1014.710000	993.910000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	49.965000	35.039000	45.642000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:12	128	8388608	NaN	NaN	1014.670000	993.910000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.012000	35.029000	45.641000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:14	128	8388608	NaN	NaN	1014.670000	993.920000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	50.000000	35.029000	45.641000	32.270000	66666.000000	66666.000000
2021.12.04 12:01:15	128	8388608	NaN	NaN	1014.660000	993.930000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	50.018000	35.050000	45.610000	32.270000	66666.000000	66666.000000
2021.12.04 12:01:15	128	8388608	NaN	NaN	1014.600000	993.930000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	50.008000	35.050000	45.643000	32.270000	66666.000000	66666.000000
2021.12.04 12:01:16	128	8388608	NaN	NaN	1014.700000	993.910000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	49.995000	35.039000	45.642000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:17	128	8388608	NaN	NaN	1014.670000	993.920000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	50.007000	35.029000	45.641000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:18	128	8388608	NaN	NaN	1014.710000	993.920000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	50.006000	35.020000	45.639000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:20	128	8388608	NaN	NaN	1014.690000	993.930000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	50.005000	35.020000	45.639000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:21	128	8388608	NaN	NaN	1014.710000	993.960000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	50.006000	35.029000	45.641000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:21	128	8388608	NaN	NaN	1014.700000	993.960000	1.000000	0.000000	22137.000000	15090.000000	47.200000	-64.824000	12.000000	66666.000000	32.780000	50.005000	35.029000	45.674000	32.150000	66666.000000	66666.000000
2021.12.04 12:01:23	128	8388608	NaN	NaN	1014.740000	993.950000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	50.001000	35.050000	45.643000	32.270000	66666.000000	66666.000000
2021.12.04 12:01:24	128	8388608	NaN	NaN	1014.710000	993.960000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	49.993000	35.020000	45.673000	32.280000	66666.000000	66666.000000
2021.12.04 12:01:25	128	8388608	NaN	NaN	1014.770000	993.960000	1.000000	0.000000	22136.000000	15090.000000	47.200000	-64.543000	12.000000	66666.000000	32.900000	50.008000	35.039000	45.675000	32.280000	66666.000000	66666.000000
2021.12.04 12:01:26	128	8388608	NaN	NaN	1014.780000	993.950000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.005000	35.039000	45.675000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:26	128	8388608	NaN	NaN	1014.740000	993.950000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.004000	35.039000	45.675000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:27	128	8388608	NaN	NaN	1014.710000	993.950000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	50.007000	35.039000	45.642000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:28	128	8388608	NaN	NaN	1014.740000	993.960000	1.000000	0.000000	22136.000000	15089.000000	47.200000	-64.955000	12.000000	66666.000000	32.720000	49.982000	35.039000	45.675000	32.100000	66666.000000	66666.000000
2021.12.04 12:01:29	128	8388608	NaN	NaN	1014.770000	993.970000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	50.003000	35.039000	45.675000	31.920000	66666.000000	66666.000000
2021.12.04 12:01:31	128	8388608	NaN	NaN	1014.780000	993.950000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.994000	35.039000	45.675000	31.920000	66666.000000	66666.000000
2021.12.04 12:01:32	128	8388608	NaN	NaN	1014.750000	993.990000	1.000000	0.000000	22136.000000	15088.000000	47.200000	-65.367000	12.000000	66666.000000	32.540000	49.997000	35.050000	45.709000	31.920000	66666.000000	66666.000000
2021.12.04 12:01:32	128	8388608	NaN	NaN	1014.770000	993.970000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.014000	35.050000	45.676000	31.740000	66666.000000	66666.000000
2021.12.04 12:01:33	128	8388608	NaN	NaN	1014.710000	993.970000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.010000	35.039000	45.708000	31.740000	66666.000000	66666.000000
2021.12.04 12:01:34	128	8388608	NaN	NaN	1014.750000	993.970000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.008000	35.050000	45.709000	31.740000	66666.000000	66666.000000
2021.12.04 12:01:36	128	8388608	NaN	NaN	1014.780000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.006000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:37	128	8388608	NaN	NaN	1014.800000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.000000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:38	128	8388608	NaN	NaN	1014.780000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.006000	35.029000	45.707000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:39	128	8388608	NaN	NaN	1014.800000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	49.999000	35.029000	45.707000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:40	128	8388608	NaN	NaN	1014.780000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.002000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:40	128	8388608	NaN	NaN	1014.800000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	49.992000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:42	128	8388608	NaN	NaN	1014.770000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.000000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:43	128	8388608	NaN	NaN	1014.810000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.002000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:44	128	8388608	NaN	NaN	1014.820000	994.000000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.003000	35.029000	45.707000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:44	128	8388608	NaN	NaN	1014.770000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	49.999000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:45	128	8388608	NaN	NaN	1014.800000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.000000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:46	128	8388608	NaN	NaN	1014.770000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.009000	35.050000	45.709000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:47	128	8388608	NaN	NaN	1014.750000	994.030000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	50.022000	35.050000	45.709000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:48	128	8388608	NaN	NaN	1014.820000	994.020000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	11.000000	66666.000000	32.360000	49.987000	35.050000	45.743000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:49	128	8388608	NaN	NaN	1014.850000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.004000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:50	128	8388608	NaN	NaN	1014.840000	994.030000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	49.988000	35.039000	45.708000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:51	128	8388608	NaN	NaN	1014.820000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.016000	35.050000	45.743000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:53	128	8388608	NaN	NaN	1014.820000	994.030000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	49.995000	35.029000	45.707000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:54	128	8388608	NaN	NaN	1014.820000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.019000	35.029000	45.707000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:55	128	8388608	NaN	NaN	1014.810000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.000000	35.050000	45.743000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:56	128	8388608	NaN	NaN	1014.810000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	50.017000	35.029000	45.740000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:57	128	8388608	NaN	NaN	1014.810000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	49.985000	35.039000	45.741000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:58	128	8388608	NaN	NaN	1014.860000	994.040000	1.000000	0.000000	22136.000000	15087.000000	47.200000	-65.778000	12.000000	66666.000000	32.360000	49.995000	35.050000	45.776000	31.750000	66666.000000	66666.000000
2021.12.04 12:01:59	128	8388608	NaN	NaN	1014.860000	994.040000	1.000000	0.000000	22135.000000	15087.000000	47.200000	-65.497000	12.000000	66666.000000	32.490000	49.998000	35.050000	45.776000	31.870000	66666.000000	66666.000000
