$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.03 00:00:10
$Filename; CO2FT_A ZeroCycle 20211203 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.03 00:00:22	12416	8388609	NaN	NaN	1006.710000	988.040000	1.000000	0.000000	20132.000000	15116.000000	47.200000	507.511000	551.000000	66666.000000	532.410000	49.987000	35.179000	45.990000	519.160000	66666.000000	66666.000000
2021.12.03 00:00:23	12416	8388609	NaN	NaN	1006.710000	988.030000	1.000000	0.000000	20383.000000	15109.000000	47.200000	434.554000	551.000000	66666.000000	441.230000	49.980000	35.190000	46.025000	430.250000	66666.000000	66666.000000
2021.12.03 00:00:25	12416	8388609	NaN	NaN	1006.720000	988.040000	1.000000	0.000000	20884.000000	15106.000000	47.200000	292.984000	376.000000	66666.000000	287.160000	49.997000	35.190000	46.058000	280.020000	66666.000000	66666.000000
2021.12.03 00:00:26	12416	8388609	NaN	NaN	1006.710000	988.010000	1.000000	0.000000	21134.000000	15102.000000	47.200000	221.338000	230.000000	66666.000000	220.700000	49.996000	35.169000	46.056000	215.210000	66666.000000	66666.000000
2021.12.03 00:00:26	12416	8388609	NaN	NaN	1006.710000	988.030000	1.000000	0.000000	21385.000000	15099.000000	47.200000	149.769000	166.000000	66666.000000	162.070000	49.992000	35.179000	46.057000	158.030000	66666.000000	66666.000000
2021.12.03 00:00:27	12416	8388609	NaN	NaN	1006.690000	988.040000	1.000000	0.000000	21885.000000	15092.000000	47.200000	6.702000	109.000000	66666.000000	67.990000	50.005000	35.179000	46.057000	66.300000	66666.000000	66666.000000
2021.12.03 00:00:29	12416	8388609	NaN	NaN	1006.730000	988.010000	1.000000	0.000000	22029.000000	15090.000000	47.200000	-34.518000	58.000000	66666.000000	46.620000	49.998000	35.200000	46.092000	45.460000	66666.000000	66666.000000
2021.12.03 00:00:30	12416	8388609	NaN	NaN	1006.750000	988.030000	1.000000	0.000000	22086.000000	15089.000000	47.200000	-50.924000	20.000000	66666.000000	38.830000	50.003000	35.179000	46.090000	37.860000	66666.000000	66666.000000
2021.12.03 00:00:31	12416	8388609	NaN	NaN	1006.750000	988.040000	1.000000	0.000000	22103.000000	15088.000000	47.200000	-56.105000	17.000000	66666.000000	36.450000	50.005000	35.190000	46.091000	35.540000	66666.000000	66666.000000
2021.12.03 00:00:31	12416	8388609	NaN	NaN	1006.730000	988.070000	1.000000	0.000000	22112.000000	15088.000000	47.200000	-58.631000	16.000000	66666.000000	35.300000	49.991000	35.190000	46.091000	34.430000	66666.000000	66666.000000
2021.12.03 00:00:32	12416	8388609	NaN	NaN	1006.730000	988.040000	1.000000	0.000000	22113.000000	15088.000000	47.200000	-58.911000	16.000000	66666.000000	35.180000	49.993000	35.179000	46.123000	34.300000	66666.000000	66666.000000
2021.12.03 00:00:34	128	8388608	NaN	NaN	1006.720000	988.040000	1.000000	0.000000	22113.000000	15088.000000	47.200000	-58.911000	16.000000	66666.000000	35.180000	50.000000	35.179000	46.123000	34.300000	66666.000000	66666.000000
2021.12.03 00:00:35	128	8388608	NaN	NaN	1006.730000	988.070000	1.000000	0.000000	22114.000000	15088.000000	47.200000	-59.192000	15.000000	66666.000000	35.050000	50.000000	35.200000	46.092000	34.180000	66666.000000	66666.000000
2021.12.03 00:00:36	128	8388608	NaN	NaN	1006.720000	988.040000	1.000000	0.000000	22115.000000	15088.000000	47.200000	-59.473000	15.000000	66666.000000	34.920000	50.002000	35.190000	46.091000	34.050000	66666.000000	66666.000000
2021.12.03 00:00:37	128	8388608	NaN	NaN	1006.730000	988.070000	1.000000	0.000000	22116.000000	15088.000000	47.200000	-59.754000	15.000000	66666.000000	34.800000	49.995000	35.200000	46.125000	33.930000	66666.000000	66666.000000
2021.12.03 00:00:37	128	8388608	NaN	NaN	1006.710000	988.060000	1.000000	0.000000	22116.000000	15088.000000	47.200000	-59.754000	15.000000	66666.000000	34.800000	50.007000	35.179000	46.123000	33.930000	66666.000000	66666.000000
2021.12.03 00:00:39	128	8388608	NaN	NaN	1006.710000	988.070000	1.000000	0.000000	22116.000000	15088.000000	47.200000	-59.754000	15.000000	66666.000000	34.800000	50.000000	35.179000	46.123000	33.930000	66666.000000	66666.000000
2021.12.03 00:00:40	128	8388608	NaN	NaN	1006.720000	988.100000	1.000000	0.000000	22117.000000	15087.000000	47.200000	-60.446000	15.000000	66666.000000	34.490000	50.006000	35.179000	46.123000	33.630000	66666.000000	66666.000000
2021.12.03 00:00:41	128	8388608	NaN	NaN	1006.720000	988.100000	1.000000	0.000000	22117.000000	15087.000000	47.200000	-60.446000	15.000000	66666.000000	34.490000	50.000000	35.190000	46.124000	33.630000	66666.000000	66666.000000
2021.12.03 00:00:42	128	8388608	NaN	NaN	1006.730000	988.080000	1.000000	0.000000	22118.000000	15088.000000	47.200000	-60.315000	15.000000	66666.000000	34.550000	49.994000	35.179000	46.123000	33.690000	66666.000000	66666.000000
2021.12.03 00:00:42	128	8388608	NaN	NaN	1006.720000	988.080000	1.000000	0.000000	22118.000000	15088.000000	47.200000	-60.315000	15.000000	66666.000000	34.540000	49.987000	35.200000	46.125000	33.690000	66666.000000	66666.000000
2021.12.03 00:00:43	128	8388608	NaN	NaN	1006.730000	988.080000	1.000000	0.000000	22118.000000	15088.000000	47.200000	-60.315000	15.000000	66666.000000	34.550000	50.001000	35.179000	46.123000	33.690000	66666.000000	66666.000000
2021.12.03 00:00:45	128	8388608	NaN	NaN	1006.750000	988.070000	1.000000	0.000000	22118.000000	15087.000000	47.200000	-60.727000	15.000000	66666.000000	34.360000	49.992000	35.179000	46.123000	33.510000	66666.000000	66666.000000
2021.12.03 00:00:46	128	8388608	NaN	NaN	1006.720000	988.080000	1.000000	0.000000	22118.000000	15087.000000	47.200000	-60.727000	15.000000	66666.000000	34.360000	49.999000	35.200000	46.159000	33.510000	66666.000000	66666.000000
2021.12.03 00:00:47	128	8388608	NaN	NaN	1006.750000	988.100000	1.000000	0.000000	22118.000000	15088.000000	47.200000	-60.315000	15.000000	66666.000000	34.550000	49.998000	35.169000	46.155000	33.690000	66666.000000	66666.000000
2021.12.03 00:00:48	128	8388608	NaN	NaN	1006.750000	988.080000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	49.999000	35.190000	46.157000	33.560000	66666.000000	66666.000000
2021.12.03 00:00:48	128	8388608	NaN	NaN	1006.730000	988.110000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	49.991000	35.179000	46.189000	33.570000	66666.000000	66666.000000
2021.12.03 00:00:49	128	8388608	NaN	NaN	1006.710000	988.110000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	49.987000	35.179000	46.156000	33.570000	66666.000000	66666.000000
2021.12.03 00:00:51	128	8388608	NaN	NaN	1006.720000	988.080000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	50.000000	35.179000	46.156000	33.570000	66666.000000	66666.000000
2021.12.03 00:00:52	128	8388608	NaN	NaN	1006.710000	988.100000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	49.989000	35.179000	46.156000	33.570000	66666.000000	66666.000000
2021.12.03 00:00:53	128	8388608	NaN	NaN	1006.760000	988.100000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	15.000000	66666.000000	34.420000	49.992000	35.190000	46.157000	33.570000	66666.000000	66666.000000
2021.12.03 00:00:53	128	8388608	NaN	NaN	1006.730000	988.080000	1.000000	0.000000	22119.000000	15088.000000	47.200000	-60.596000	14.000000	66666.000000	34.420000	50.003000	35.190000	46.157000	33.560000	66666.000000	66666.000000
2021.12.03 00:00:54	128	8388608	NaN	NaN	1006.760000	988.120000	1.000000	0.000000	22120.000000	15087.000000	47.200000	-61.287000	14.000000	66666.000000	34.110000	50.007000	35.179000	46.156000	33.270000	66666.000000	66666.000000
2021.12.03 00:00:55	128	8388608	NaN	NaN	1006.790000	988.100000	1.000000	0.000000	22120.000000	15087.000000	47.200000	-61.287000	14.000000	66666.000000	34.110000	49.999000	35.179000	46.156000	33.270000	66666.000000	66666.000000
2021.12.03 00:00:57	128	8388608	NaN	NaN	1006.760000	988.070000	1.000000	0.000000	22120.000000	15087.000000	47.200000	-61.287000	14.000000	66666.000000	34.110000	49.998000	35.169000	46.155000	33.260000	66666.000000	66666.000000
2021.12.03 00:00:58	128	8388608	NaN	NaN	1006.760000	988.110000	1.000000	0.000000	22120.000000	15087.000000	47.200000	-61.287000	14.000000	66666.000000	34.110000	49.992000	35.190000	46.157000	33.260000	66666.000000	66666.000000
2021.12.03 00:00:59	128	8388608	NaN	NaN	1006.780000	988.110000	1.000000	0.000000	22120.000000	15087.000000	47.200000	-61.287000	14.000000	66666.000000	34.110000	49.994000	35.179000	46.156000	33.270000	66666.000000	66666.000000
2021.12.03 00:01:00	128	8388608	NaN	NaN	1006.780000	988.120000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.990000	49.982000	35.179000	46.189000	33.140000	66666.000000	66666.000000
2021.12.03 00:01:01	128	8388608	NaN	NaN	1006.780000	988.120000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.980000	49.991000	35.200000	46.192000	33.140000	66666.000000	66666.000000
2021.12.03 00:01:02	128	8388608	NaN	NaN	1006.760000	988.140000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.980000	50.002000	35.200000	46.192000	33.140000	66666.000000	66666.000000
2021.12.03 00:01:03	128	8388608	NaN	NaN	1006.780000	988.150000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.990000	50.003000	35.179000	46.189000	33.140000	66666.000000	66666.000000
2021.12.03 00:01:04	128	8388608	NaN	NaN	1006.760000	988.110000	1.000000	0.000000	22121.000000	15086.000000	47.200000	-61.980000	14.000000	66666.000000	33.800000	50.007000	35.190000	46.191000	32.960000	66666.000000	66666.000000
2021.12.03 00:01:05	128	8388608	NaN	NaN	1006.800000	988.140000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.990000	50.009000	35.179000	46.189000	33.140000	66666.000000	66666.000000
2021.12.03 00:01:06	128	8388608	NaN	NaN	1006.760000	988.140000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.001000	35.179000	46.189000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:06	128	8388608	NaN	NaN	1006.820000	988.120000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.995000	35.179000	46.189000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:07	128	8388608	NaN	NaN	1006.760000	988.120000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.999000	35.190000	46.191000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:09	128	8388608	NaN	NaN	1006.830000	988.140000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.000000	35.190000	46.191000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:10	128	8388608	NaN	NaN	1006.820000	988.140000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.997000	35.190000	46.191000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:10	128	8388608	NaN	NaN	1006.820000	988.140000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.006000	35.190000	46.191000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:11	128	8388608	NaN	NaN	1006.790000	988.150000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.985000	35.179000	46.189000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:12	128	8388608	NaN	NaN	1006.780000	988.140000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.004000	35.179000	46.189000	32.840000	66666.000000	66666.000000
2021.12.03 00:01:13	128	8388608	NaN	NaN	1006.800000	988.140000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.005000	35.179000	46.189000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:15	128	8388608	NaN	NaN	1006.840000	988.140000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.002000	35.179000	46.256000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:15	128	8388608	NaN	NaN	1006.820000	988.150000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.008000	35.169000	46.188000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:17	128	8388608	NaN	NaN	1006.830000	988.150000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.999000	35.169000	46.221000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:18	128	8388608	NaN	NaN	1006.820000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.989000	35.179000	46.223000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:18	128	8388608	NaN	NaN	1006.830000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.002000	35.179000	46.223000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:20	128	8388608	NaN	NaN	1006.800000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.014000	35.190000	46.257000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:21	128	8388608	NaN	NaN	1006.860000	988.170000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.011000	35.190000	46.224000	33.020000	66666.000000	66666.000000
2021.12.03 00:01:21	128	8388608	NaN	NaN	1006.820000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.002000	35.169000	46.255000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:22	128	8388608	NaN	NaN	1006.870000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.992000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:23	128	8388608	NaN	NaN	1006.840000	988.180000	1.000000	0.000000	22122.000000	15088.000000	47.200000	-61.438000	14.000000	66666.000000	34.050000	50.000000	35.179000	46.256000	33.200000	66666.000000	66666.000000
2021.12.03 00:01:25	128	8388608	NaN	NaN	1006.800000	988.220000	1.000000	0.000000	22122.000000	15088.000000	47.200000	-61.438000	14.000000	66666.000000	34.040000	50.006000	35.190000	46.257000	33.200000	66666.000000	66666.000000
2021.12.03 00:01:26	128	8388608	NaN	NaN	1006.870000	988.210000	1.000000	0.000000	22122.000000	15088.000000	47.200000	-61.438000	14.000000	66666.000000	34.050000	50.003000	35.200000	46.258000	33.200000	66666.000000	66666.000000
2021.12.03 00:01:27	128	8388608	NaN	NaN	1006.860000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.006000	35.190000	46.257000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:28	128	8388608	NaN	NaN	1006.860000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.998000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:29	128	8388608	NaN	NaN	1006.860000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.989000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:29	128	8388608	NaN	NaN	1006.870000	988.180000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.012000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:31	128	8388608	NaN	NaN	1006.860000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.998000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:32	128	8388608	NaN	NaN	1006.830000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.006000	35.179000	46.256000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:33	128	8388608	NaN	NaN	1006.860000	988.210000	1.000000	0.000000	22121.000000	15087.000000	47.200000	-61.568000	14.000000	66666.000000	33.990000	49.988000	35.179000	46.256000	33.150000	66666.000000	66666.000000
2021.12.03 00:01:33	128	8388608	NaN	NaN	1006.840000	988.210000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.005000	35.179000	46.256000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:34	128	8388608	NaN	NaN	1006.860000	988.190000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.995000	35.190000	46.257000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:35	128	8388608	NaN	NaN	1006.860000	988.220000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.998000	35.190000	46.257000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:37	128	8388608	NaN	NaN	1006.890000	988.220000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.998000	35.179000	46.256000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:38	128	8388608	NaN	NaN	1006.860000	988.230000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.004000	35.179000	46.256000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:39	128	8388608	NaN	NaN	1006.900000	988.250000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.005000	35.179000	46.289000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:40	128	8388608	NaN	NaN	1006.910000	988.230000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.002000	35.169000	46.288000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:41	128	8388608	NaN	NaN	1006.910000	988.250000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.010000	35.169000	46.288000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:42	128	8388608	NaN	NaN	1006.900000	988.230000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.000000	35.169000	46.255000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:43	128	8388608	NaN	NaN	1006.930000	988.220000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	49.997000	35.179000	46.289000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:43	128	8388608	NaN	NaN	1006.890000	988.260000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.002000	35.169000	46.288000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:44	128	8388608	NaN	NaN	1006.940000	988.260000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.006000	35.190000	46.290000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:46	128	8388608	NaN	NaN	1006.900000	988.250000	1.000000	0.000000	22122.000000	15086.000000	47.200000	-62.261000	14.000000	66666.000000	33.680000	50.016000	35.179000	46.322000	32.850000	66666.000000	66666.000000
2021.12.03 00:01:47	128	8388608	NaN	NaN	1006.910000	988.220000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	49.994000	35.179000	46.322000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:48	128	8388608	NaN	NaN	1006.910000	988.230000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	50.004000	35.179000	46.256000	32.910000	66666.000000	66666.000000
2021.12.03 00:01:49	128	8388608	NaN	NaN	1006.930000	988.230000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	49.991000	35.169000	46.321000	32.910000	66666.000000	66666.000000
2021.12.03 00:01:50	128	8388608	NaN	NaN	1006.900000	988.250000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	50.001000	35.169000	46.255000	32.910000	66666.000000	66666.000000
2021.12.03 00:01:51	128	8388608	NaN	NaN	1006.870000	988.220000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	50.007000	35.190000	46.290000	32.900000	66666.000000	66666.000000
2021.12.03 00:01:51	128	8388608	NaN	NaN	1006.930000	988.220000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	49.989000	35.190000	46.290000	32.910000	66666.000000	66666.000000
2021.12.03 00:01:53	128	8388608	NaN	NaN	1006.940000	988.230000	1.000000	0.000000	22123.000000	15087.000000	47.200000	-62.129000	14.000000	66666.000000	33.740000	50.005000	35.179000	46.289000	32.910000	66666.000000	66666.000000
2021.12.03 00:01:54	128	8388608	NaN	NaN	1006.930000	988.250000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.870000	49.999000	35.179000	46.289000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:54	128	8388608	NaN	NaN	1006.930000	988.220000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.007000	35.190000	46.323000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:55	128	8388608	NaN	NaN	1006.950000	988.250000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.870000	50.007000	35.179000	46.322000	33.030000	66666.000000	66666.000000
2021.12.03 00:01:56	128	8388608	NaN	NaN	1006.910000	988.250000	1.000000	0.000000	22122.000000	15087.000000	47.200000	-61.849000	14.000000	66666.000000	33.860000	50.000000	35.190000	46.290000	33.030000	66666.000000	66666.000000
