$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.10 12:00:10
$Filename; CO2FT_A ZeroCycle 20211210 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.10 12:00:23	12288	1	NaN	NaN	1035.740000	1014.480000	1.000000	0.000000	21476.000000	15123.000000	46.800000	133.730000	130.000000	66666.000000	146.460000	50.000000	32.739000	39.778000	146.640000	66666.000000	66666.000000
2021.12.10 12:00:24	12288	1	NaN	NaN	1035.700000	1014.460000	1.000000	0.000000	21667.000000	15121.000000	46.800000	79.449000	89.000000	66666.000000	110.110000	49.991000	32.739000	39.912000	110.240000	66666.000000	66666.000000
2021.12.10 12:00:25	12288	1	NaN	NaN	1035.730000	1014.480000	1.000000	0.000000	21762.000000	15119.000000	46.800000	52.039000	69.000000	66666.000000	93.320000	50.010000	32.749000	39.980000	93.430000	66666.000000	66666.000000
2021.12.10 12:00:26	12288	1	NaN	NaN	1035.700000	1014.490000	1.000000	0.000000	21858.000000	15117.000000	46.800000	24.342000	51.000000	66666.000000	77.420000	49.993000	32.749000	39.980000	77.520000	66666.000000	66666.000000
2021.12.10 12:00:27	12288	1	NaN	NaN	1035.750000	1014.500000	1.000000	0.000000	22049.000000	15114.000000	46.800000	-30.384000	33.000000	66666.000000	49.180000	49.995000	32.749000	40.047000	49.240000	66666.000000	66666.000000
2021.12.10 12:00:28	12288	1	NaN	NaN	1035.790000	1014.520000	1.000000	0.000000	22143.000000	15112.000000	46.800000	-57.541000	8.000000	66666.000000	36.730000	49.992000	32.759000	40.116000	36.780000	66666.000000	66666.000000
2021.12.10 12:00:29	12288	1	NaN	NaN	1035.750000	1014.490000	1.000000	0.000000	22189.000000	15110.000000	46.800000	-71.253000	6.000000	66666.000000	30.830000	49.977000	32.749000	40.148000	30.870000	66666.000000	66666.000000
2021.12.10 12:00:30	12288	1	NaN	NaN	1035.680000	1014.520000	1.000000	0.000000	22202.000000	15109.000000	46.800000	-75.308000	5.000000	66666.000000	29.140000	50.001000	32.749000	40.182000	29.170000	66666.000000	66666.000000
2021.12.10 12:00:31	12288	1	NaN	NaN	1035.810000	1014.550000	1.000000	0.000000	22206.000000	15109.000000	46.800000	-76.429000	5.000000	66666.000000	28.680000	50.000000	32.749000	40.182000	28.720000	66666.000000	66666.000000
2021.12.10 12:00:32	12288	1	NaN	NaN	1035.750000	1014.500000	1.000000	0.000000	22206.000000	15109.000000	46.800000	-76.429000	5.000000	66666.000000	28.680000	50.006000	32.749000	40.249000	28.710000	66666.000000	66666.000000
2021.12.10 12:00:33	0	0	NaN	NaN	1035.750000	1014.530000	1.000000	0.000000	22206.000000	15109.000000	46.800000	-76.429000	5.000000	66666.000000	28.680000	49.994000	32.749000	40.249000	28.710000	66666.000000	66666.000000
2021.12.10 12:00:34	0	0	NaN	NaN	1035.820000	1014.530000	1.000000	0.000000	22206.000000	15108.000000	46.800000	-76.841000	5.000000	66666.000000	28.510000	49.997000	32.749000	40.249000	28.540000	66666.000000	66666.000000
2021.12.10 12:00:35	0	0	NaN	NaN	1035.810000	1014.560000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	5.000000	66666.000000	28.560000	50.003000	32.739000	40.315000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:36	0	0	NaN	NaN	1035.750000	1014.560000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	4.000000	66666.000000	28.560000	49.995000	32.749000	40.316000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:37	0	0	NaN	NaN	1035.780000	1014.550000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	5.000000	66666.000000	28.390000	49.996000	32.749000	40.316000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:38	0	0	NaN	NaN	1035.790000	1014.570000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	5.000000	66666.000000	28.390000	49.988000	32.759000	40.317000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:39	0	0	NaN	NaN	1035.830000	1014.560000	1.000000	0.000000	22206.000000	15108.000000	46.800000	-76.841000	5.000000	66666.000000	28.510000	49.999000	32.749000	40.316000	28.550000	66666.000000	66666.000000
2021.12.10 12:00:40	0	0	NaN	NaN	1035.820000	1014.570000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	50.000000	32.759000	40.350000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:41	0	0	NaN	NaN	1035.830000	1014.570000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	4.000000	66666.000000	28.560000	50.003000	32.770000	40.385000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:42	0	0	NaN	NaN	1035.850000	1014.570000	1.000000	0.000000	22208.000000	15110.000000	46.800000	-76.578000	4.000000	66666.000000	28.620000	49.999000	32.770000	40.385000	28.650000	66666.000000	66666.000000
2021.12.10 12:00:43	0	0	NaN	NaN	1035.830000	1014.560000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	5.000000	66666.000000	28.450000	49.999000	32.759000	40.384000	28.480000	66666.000000	66666.000000
2021.12.10 12:00:44	0	0	NaN	NaN	1035.810000	1014.560000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	50.000000	32.749000	40.383000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:45	0	0	NaN	NaN	1035.850000	1014.600000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	49.999000	32.759000	40.384000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:46	0	0	NaN	NaN	1035.880000	1014.630000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	49.999000	32.749000	40.383000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:47	0	0	NaN	NaN	1035.850000	1014.600000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	4.000000	66666.000000	28.560000	50.001000	32.749000	40.416000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:48	0	0	NaN	NaN	1035.860000	1014.590000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	4.000000	66666.000000	28.450000	49.998000	32.749000	40.416000	28.490000	66666.000000	66666.000000
2021.12.10 12:00:49	0	0	NaN	NaN	1035.890000	1014.590000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	5.000000	66666.000000	28.450000	50.009000	32.759000	40.451000	28.490000	66666.000000	66666.000000
2021.12.10 12:00:50	0	0	NaN	NaN	1035.880000	1014.570000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	4.000000	66666.000000	28.560000	49.979000	32.770000	40.418000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:51	0	0	NaN	NaN	1035.880000	1014.610000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	5.000000	66666.000000	28.390000	49.994000	32.770000	40.452000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:52	0	0	NaN	NaN	1035.880000	1014.590000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	49.995000	32.759000	40.451000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:54	0	0	NaN	NaN	1035.860000	1014.590000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	5.000000	66666.000000	28.560000	50.007000	32.779000	40.520000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:54	0	0	NaN	NaN	1035.890000	1014.640000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	4.000000	66666.000000	28.450000	49.997000	32.779000	40.520000	28.490000	66666.000000	66666.000000
2021.12.10 12:00:55	0	0	NaN	NaN	1035.900000	1014.610000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	4.000000	66666.000000	28.450000	49.998000	32.759000	40.484000	28.490000	66666.000000	66666.000000
2021.12.10 12:00:56	0	0	NaN	NaN	1035.940000	1014.630000	1.000000	0.000000	22207.000000	15109.000000	46.800000	-76.709000	5.000000	66666.000000	28.560000	49.997000	32.770000	40.452000	28.600000	66666.000000	66666.000000
2021.12.10 12:00:57	0	0	NaN	NaN	1035.940000	1014.600000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	5.000000	66666.000000	28.390000	49.974000	32.779000	40.520000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:58	0	0	NaN	NaN	1035.880000	1014.630000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.390000	49.995000	32.749000	40.517000	28.430000	66666.000000	66666.000000
2021.12.10 12:00:59	0	0	NaN	NaN	1035.930000	1014.670000	1.000000	0.000000	22208.000000	15109.000000	46.800000	-76.990000	4.000000	66666.000000	28.450000	50.002000	32.749000	40.517000	28.490000	66666.000000	66666.000000
2021.12.10 12:01:00	0	0	NaN	NaN	1035.890000	1014.610000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.330000	50.000000	32.749000	40.517000	28.370000	66666.000000	66666.000000
2021.12.10 12:01:01	0	0	NaN	NaN	1035.930000	1014.640000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	28.160000	50.003000	32.759000	40.518000	28.200000	66666.000000	66666.000000
2021.12.10 12:01:02	0	0	NaN	NaN	1035.960000	1014.640000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	28.230000	50.011000	32.759000	40.518000	28.270000	66666.000000	66666.000000
2021.12.10 12:01:03	0	0	NaN	NaN	1035.970000	1014.670000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	28.230000	49.996000	32.739000	40.583000	28.270000	66666.000000	66666.000000
2021.12.10 12:01:04	0	0	NaN	NaN	1035.960000	1014.660000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	28.230000	49.993000	32.759000	40.585000	28.270000	66666.000000	66666.000000
2021.12.10 12:01:05	0	0	NaN	NaN	1035.990000	1014.670000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.004000	32.759000	40.585000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:06	0	0	NaN	NaN	1035.970000	1014.700000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.000000	32.759000	40.585000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:07	0	0	NaN	NaN	1035.960000	1014.680000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.400000	49.986000	32.759000	40.585000	28.440000	66666.000000	66666.000000
2021.12.10 12:01:08	0	0	NaN	NaN	1035.970000	1014.660000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.400000	50.016000	32.759000	40.585000	28.440000	66666.000000	66666.000000
2021.12.10 12:01:09	0	0	NaN	NaN	1036.000000	1014.680000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	49.995000	32.739000	40.616000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:10	0	0	NaN	NaN	1035.990000	1014.710000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.002000	32.739000	40.583000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:11	0	0	NaN	NaN	1036.010000	1014.670000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.003000	32.739000	40.583000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:12	0	0	NaN	NaN	1035.990000	1014.700000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.014000	32.749000	40.617000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:13	0	0	NaN	NaN	1036.030000	1014.700000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	28.230000	50.011000	32.749000	40.584000	28.270000	66666.000000	66666.000000
2021.12.10 12:01:14	0	0	NaN	NaN	1036.010000	1014.670000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	28.180000	50.000000	32.749000	40.617000	28.210000	66666.000000	66666.000000
2021.12.10 12:01:15	0	0	NaN	NaN	1036.000000	1014.680000	1.000000	0.000000	22206.000000	15106.000000	46.800000	-77.665000	4.000000	66666.000000	28.170000	49.961000	32.759000	40.652000	28.210000	66666.000000	66666.000000
2021.12.10 12:01:16	0	0	NaN	NaN	1036.000000	1014.720000	1.000000	0.000000	22206.000000	15107.000000	46.800000	-77.253000	4.000000	66666.000000	28.340000	49.996000	32.759000	40.652000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:17	0	0	NaN	NaN	1036.010000	1014.680000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.004000	32.759000	40.618000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:18	0	0	NaN	NaN	1036.040000	1014.680000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.022000	32.770000	40.653000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:19	0	0	NaN	NaN	1036.010000	1014.700000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.998000	32.739000	40.650000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:20	0	0	NaN	NaN	1036.030000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.002000	32.749000	40.684000	28.160000	66666.000000	66666.000000
2021.12.10 12:01:21	0	0	NaN	NaN	1036.000000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.003000	32.759000	40.652000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:22	0	0	NaN	NaN	1036.040000	1014.720000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.015000	32.759000	40.652000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:23	0	0	NaN	NaN	1036.010000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.008000	32.759000	40.652000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:24	0	0	NaN	NaN	1036.070000	1014.700000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.000000	32.770000	40.653000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:25	0	0	NaN	NaN	1036.070000	1014.700000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	49.984000	32.770000	40.653000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:26	0	0	NaN	NaN	1036.040000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	49.999000	32.770000	40.686000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:27	0	0	NaN	NaN	1036.070000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	50.007000	32.770000	40.686000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:28	0	0	NaN	NaN	1036.080000	1014.710000	1.000000	0.000000	22208.000000	15107.000000	46.800000	-77.814000	4.000000	66666.000000	28.110000	49.992000	32.779000	40.721000	28.150000	66666.000000	66666.000000
2021.12.10 12:01:29	0	0	NaN	NaN	1036.080000	1014.770000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.994000	32.779000	40.687000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:30	0	0	NaN	NaN	1036.050000	1014.720000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.006000	32.759000	40.719000	28.320000	66666.000000	66666.000000
2021.12.10 12:01:31	0	0	NaN	NaN	1036.070000	1014.750000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.996000	32.770000	40.753000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:32	0	0	NaN	NaN	1036.080000	1014.740000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.984000	32.759000	40.719000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:33	0	0	NaN	NaN	1036.100000	1014.770000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.004000	32.759000	40.719000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:34	0	0	NaN	NaN	1036.120000	1014.770000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.002000	32.759000	40.719000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:35	0	0	NaN	NaN	1036.110000	1014.720000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	49.999000	32.759000	40.719000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:36	0	0	NaN	NaN	1036.110000	1014.770000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.400000	49.999000	32.749000	40.718000	28.440000	66666.000000	66666.000000
2021.12.10 12:01:37	0	0	NaN	NaN	1036.100000	1014.740000	1.000000	0.000000	22207.000000	15108.000000	46.800000	-77.122000	4.000000	66666.000000	28.400000	50.012000	32.759000	40.752000	28.440000	66666.000000	66666.000000
2021.12.10 12:01:38	0	0	NaN	NaN	1036.110000	1014.740000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	50.007000	32.770000	40.753000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:39	0	0	NaN	NaN	1036.120000	1014.750000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.992000	32.770000	40.753000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:40	0	0	NaN	NaN	1036.110000	1014.720000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.280000	49.983000	32.770000	40.753000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:41	0	0	NaN	NaN	1036.100000	1014.740000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	28.170000	50.005000	32.739000	40.750000	28.210000	66666.000000	66666.000000
2021.12.10 12:01:42	0	0	NaN	NaN	1036.140000	1014.720000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	50.000000	32.779000	40.788000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:43	0	0	NaN	NaN	1036.140000	1014.740000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.009000	32.759000	40.786000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:44	0	0	NaN	NaN	1036.160000	1014.750000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.015000	32.759000	40.786000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:45	0	0	NaN	NaN	1036.140000	1014.720000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	49.991000	32.759000	40.786000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:46	0	0	NaN	NaN	1036.180000	1014.740000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	49.993000	32.759000	40.786000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:47	0	0	NaN	NaN	1036.180000	1014.750000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	50.009000	32.759000	40.819000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:48	0	0	NaN	NaN	1036.150000	1014.740000	1.000000	0.000000	22210.000000	15109.000000	46.800000	-77.550000	4.000000	66666.000000	28.230000	50.001000	32.759000	40.786000	28.270000	66666.000000	66666.000000
2021.12.10 12:01:49	0	0	NaN	NaN	1036.190000	1014.720000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	49.989000	32.770000	40.753000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:50	0	0	NaN	NaN	1036.190000	1014.720000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.005000	32.770000	40.753000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:51	0	0	NaN	NaN	1036.210000	1014.750000	1.000000	0.000000	22207.000000	15107.000000	46.800000	-77.534000	4.000000	66666.000000	28.230000	50.001000	32.759000	40.786000	28.280000	66666.000000	66666.000000
2021.12.10 12:01:52	0	0	NaN	NaN	1036.180000	1014.740000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	50.001000	32.759000	40.819000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:53	0	0	NaN	NaN	1036.180000	1014.770000	1.000000	0.000000	22208.000000	15108.000000	46.800000	-77.402000	4.000000	66666.000000	28.290000	49.997000	32.770000	40.820000	28.330000	66666.000000	66666.000000
2021.12.10 12:01:54	0	0	NaN	NaN	1036.220000	1014.770000	1.000000	0.000000	22209.000000	15108.000000	46.800000	-77.682000	4.000000	66666.000000	28.170000	49.996000	32.770000	40.787000	28.210000	66666.000000	66666.000000
2021.12.10 12:01:55	0	0	NaN	NaN	1036.180000	1014.770000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	49.998000	32.779000	40.855000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:56	0	0	NaN	NaN	1036.220000	1014.770000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	49.993000	32.779000	40.855000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:57	0	0	NaN	NaN	1036.210000	1014.790000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	50.009000	32.770000	40.787000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:58	0	0	NaN	NaN	1036.220000	1014.770000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	50.006000	32.779000	40.821000	28.380000	66666.000000	66666.000000
2021.12.10 12:01:59	0	0	NaN	NaN	1036.220000	1014.790000	1.000000	0.000000	22209.000000	15109.000000	46.800000	-77.270000	4.000000	66666.000000	28.340000	49.999000	32.779000	40.821000	28.380000	66666.000000	66666.000000
