$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.06 20:00:10
$Filename; CO2FT_A ZeroCycle 20211206 200010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.06 20:00:24	12416	8388609	NaN	NaN	1025.360000	1006.810000	1.000000	0.000000	20684.000000	15123.000000	46.900000	355.508000	366.000000	66666.000000	342.730000	50.001000	33.679000	43.190000	340.560000	66666.000000	66666.000000
2021.12.06 20:00:25	12416	8388609	NaN	NaN	1025.330000	1006.790000	1.000000	0.000000	20892.000000	15120.000000	46.900000	296.107000	244.000000	66666.000000	283.560000	49.988000	33.679000	43.190000	281.760000	66666.000000	66666.000000
2021.12.06 20:00:26	12416	8388609	NaN	NaN	1025.360000	1006.810000	1.000000	0.000000	21100.000000	15117.000000	46.900000	236.684000	189.000000	66666.000000	229.430000	50.004000	33.660000	43.188000	227.970000	66666.000000	66666.000000
2021.12.06 20:00:27	12416	8388609	NaN	NaN	1025.360000	1006.800000	1.000000	0.000000	21308.000000	15111.000000	46.900000	176.051000	139.000000	66666.000000	179.460000	50.004000	33.679000	43.224000	178.320000	66666.000000	66666.000000
2021.12.06 20:00:27	12416	8388609	NaN	NaN	1025.370000	1006.800000	1.000000	0.000000	21724.000000	15107.000000	46.900000	57.867000	52.000000	66666.000000	97.260000	50.003000	33.679000	43.257000	96.640000	66666.000000	66666.000000
2021.12.06 20:00:28	12416	8388609	NaN	NaN	1025.370000	1006.830000	1.000000	0.000000	21932.000000	15104.000000	46.900000	-1.654000	24.000000	66666.000000	63.470000	50.002000	33.660000	43.221000	63.070000	66666.000000	66666.000000
2021.12.06 20:00:30	12416	8388609	NaN	NaN	1025.370000	1006.800000	1.000000	0.000000	22083.000000	15102.000000	46.900000	-44.807000	15.000000	66666.000000	42.170000	50.005000	33.679000	43.257000	41.900000	66666.000000	66666.000000
2021.12.06 20:00:31	12416	8388609	NaN	NaN	1025.370000	1006.810000	1.000000	0.000000	22134.000000	15101.000000	46.900000	-59.518000	12.000000	66666.000000	35.520000	49.992000	33.679000	43.257000	35.290000	66666.000000	66666.000000
2021.12.06 20:00:32	12416	8388609	NaN	NaN	1025.340000	1006.830000	1.000000	0.000000	22157.000000	15101.000000	46.900000	-65.967000	11.000000	66666.000000	32.700000	49.986000	33.669000	43.289000	32.500000	66666.000000	66666.000000
2021.12.06 20:00:33	12416	8388609	NaN	NaN	1025.360000	1006.810000	1.000000	0.000000	22159.000000	15101.000000	46.900000	-66.528000	10.000000	66666.000000	32.460000	49.991000	33.679000	43.257000	32.250000	66666.000000	66666.000000
2021.12.06 20:00:34	12416	8388609	NaN	NaN	1025.400000	1006.800000	1.000000	0.000000	22160.000000	15100.000000	46.900000	-67.220000	10.000000	66666.000000	32.160000	50.001000	33.679000	43.257000	31.960000	66666.000000	66666.000000
2021.12.06 20:00:35	128	8388608	NaN	NaN	1025.380000	1006.830000	1.000000	0.000000	22161.000000	15100.000000	46.900000	-67.500000	10.000000	66666.000000	32.040000	49.998000	33.690000	43.291000	31.840000	66666.000000	66666.000000
2021.12.06 20:00:35	128	8388608	NaN	NaN	1025.440000	1006.830000	1.000000	0.000000	22161.000000	15100.000000	46.900000	-67.500000	10.000000	66666.000000	32.040000	49.994000	33.679000	43.290000	31.840000	66666.000000	66666.000000
2021.12.06 20:00:37	128	8388608	NaN	NaN	1025.410000	1006.830000	1.000000	0.000000	22162.000000	15100.000000	46.900000	-67.781000	10.000000	66666.000000	31.920000	49.991000	33.679000	43.290000	31.720000	66666.000000	66666.000000
2021.12.06 20:00:38	128	8388608	NaN	NaN	1025.380000	1006.870000	1.000000	0.000000	22162.000000	15100.000000	46.900000	-67.781000	10.000000	66666.000000	31.920000	49.991000	33.669000	43.289000	31.720000	66666.000000	66666.000000
2021.12.06 20:00:38	128	8388608	NaN	NaN	1025.410000	1006.870000	1.000000	0.000000	22163.000000	15100.000000	46.900000	-68.061000	10.000000	66666.000000	31.800000	49.995000	33.679000	43.290000	31.600000	66666.000000	66666.000000
2021.12.06 20:00:39	128	8388608	NaN	NaN	1025.430000	1006.860000	1.000000	0.000000	22163.000000	15100.000000	46.900000	-68.061000	10.000000	66666.000000	31.800000	49.994000	33.679000	43.290000	31.600000	66666.000000	66666.000000
2021.12.06 20:00:41	128	8388608	NaN	NaN	1025.410000	1006.810000	1.000000	0.000000	22164.000000	15100.000000	46.900000	-68.341000	10.000000	66666.000000	31.680000	49.996000	33.669000	43.289000	31.480000	66666.000000	66666.000000
2021.12.06 20:00:42	128	8388608	NaN	NaN	1025.380000	1006.870000	1.000000	0.000000	22164.000000	15100.000000	46.900000	-68.341000	10.000000	66666.000000	31.680000	49.988000	33.669000	43.289000	31.480000	66666.000000	66666.000000
2021.12.06 20:00:43	128	8388608	NaN	NaN	1025.360000	1006.870000	1.000000	0.000000	22164.000000	15100.000000	46.900000	-68.341000	10.000000	66666.000000	31.680000	49.996000	33.700000	43.293000	31.480000	66666.000000	66666.000000
2021.12.06 20:00:44	128	8388608	NaN	NaN	1025.410000	1006.870000	1.000000	0.000000	22164.000000	15100.000000	46.900000	-68.341000	10.000000	66666.000000	31.680000	49.990000	33.690000	43.291000	31.480000	66666.000000	66666.000000
2021.12.06 20:00:45	128	8388608	NaN	NaN	1025.380000	1006.870000	1.000000	0.000000	22164.000000	15101.000000	46.900000	-67.930000	10.000000	66666.000000	31.860000	49.995000	33.679000	43.290000	31.660000	66666.000000	66666.000000
2021.12.06 20:00:46	128	8388608	NaN	NaN	1025.380000	1006.870000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	49.999000	33.690000	43.325000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:47	128	8388608	NaN	NaN	1025.410000	1006.870000	1.000000	0.000000	22165.000000	15100.000000	46.900000	-68.622000	10.000000	66666.000000	31.560000	50.004000	33.690000	43.325000	31.360000	66666.000000	66666.000000
2021.12.06 20:00:48	128	8388608	NaN	NaN	1025.410000	1006.860000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	49.993000	33.690000	43.325000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:49	128	8388608	NaN	NaN	1025.380000	1006.900000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	49.995000	33.679000	43.357000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:49	128	8388608	NaN	NaN	1025.410000	1006.880000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	50.007000	33.690000	43.358000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:51	128	8388608	NaN	NaN	1025.430000	1006.900000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	49.972000	33.679000	43.357000	31.420000	66666.000000	66666.000000
2021.12.06 20:00:52	128	8388608	NaN	NaN	1025.400000	1006.910000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	49.998000	33.690000	43.325000	31.420000	66666.000000	66666.000000
2021.12.06 20:00:53	128	8388608	NaN	NaN	1025.430000	1006.880000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	50.006000	33.690000	43.325000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:54	128	8388608	NaN	NaN	1025.440000	1006.910000	1.000000	0.000000	22165.000000	15101.000000	46.900000	-68.211000	10.000000	66666.000000	31.740000	49.997000	33.700000	43.326000	31.540000	66666.000000	66666.000000
2021.12.06 20:00:54	128	8388608	NaN	NaN	1025.480000	1006.910000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.003000	33.690000	43.325000	31.420000	66666.000000	66666.000000
2021.12.06 20:00:56	128	8388608	NaN	NaN	1025.450000	1006.880000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.002000	33.690000	43.358000	31.420000	66666.000000	66666.000000
2021.12.06 20:00:57	128	8388608	NaN	NaN	1025.470000	1006.900000	1.000000	0.000000	22166.000000	15102.000000	46.900000	-68.079000	10.000000	66666.000000	31.800000	49.999000	33.679000	43.357000	31.600000	66666.000000	66666.000000
2021.12.06 20:00:58	128	8388608	NaN	NaN	1025.470000	1006.900000	1.000000	0.000000	22166.000000	15102.000000	46.900000	-68.079000	10.000000	66666.000000	31.800000	49.997000	33.690000	43.358000	31.600000	66666.000000	66666.000000
2021.12.06 20:00:59	128	8388608	NaN	NaN	1025.440000	1006.900000	1.000000	0.000000	22166.000000	15102.000000	46.900000	-68.079000	10.000000	66666.000000	31.790000	50.002000	33.690000	43.358000	31.600000	66666.000000	66666.000000
2021.12.06 20:01:00	128	8388608	NaN	NaN	1025.450000	1006.870000	1.000000	0.000000	22166.000000	15102.000000	46.900000	-68.079000	10.000000	66666.000000	31.790000	49.999000	33.700000	43.359000	31.590000	66666.000000	66666.000000
2021.12.06 20:01:01	128	8388608	NaN	NaN	1025.470000	1006.880000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.001000	33.700000	43.359000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:02	128	8388608	NaN	NaN	1025.510000	1006.900000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	49.999000	33.700000	43.359000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:03	128	8388608	NaN	NaN	1025.480000	1006.900000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	49.997000	33.700000	43.359000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:04	128	8388608	NaN	NaN	1025.480000	1006.920000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.001000	33.700000	43.359000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:05	128	8388608	NaN	NaN	1025.490000	1006.880000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.002000	33.700000	43.359000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:05	128	8388608	NaN	NaN	1025.470000	1006.880000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.010000	33.690000	43.358000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:06	128	8388608	NaN	NaN	1025.470000	1006.880000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	49.993000	33.690000	43.358000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:08	128	8388608	NaN	NaN	1025.520000	1006.900000	1.000000	0.000000	22166.000000	15101.000000	46.900000	-68.491000	10.000000	66666.000000	31.620000	50.008000	33.690000	43.358000	31.420000	66666.000000	66666.000000
2021.12.06 20:01:09	128	8388608	NaN	NaN	1025.490000	1006.920000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	10.000000	66666.000000	31.440000	50.008000	33.690000	43.358000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:10	128	8388608	NaN	NaN	1025.490000	1006.880000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	50.006000	33.690000	43.358000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:11	128	8388608	NaN	NaN	1025.490000	1006.880000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	50.005000	33.690000	43.391000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:12	128	8388608	NaN	NaN	1025.480000	1006.880000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	49.992000	33.690000	43.358000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:13	128	8388608	NaN	NaN	1025.450000	1006.900000	1.000000	0.000000	22166.000000	15099.000000	46.900000	-69.314000	9.000000	66666.000000	31.260000	50.003000	33.709000	43.427000	31.070000	66666.000000	66666.000000
2021.12.06 20:01:14	128	8388608	NaN	NaN	1025.540000	1006.900000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	50.002000	33.700000	43.392000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:15	128	8388608	NaN	NaN	1025.490000	1006.910000	1.000000	0.000000	22166.000000	15099.000000	46.900000	-69.314000	9.000000	66666.000000	31.270000	50.000000	33.690000	43.425000	31.070000	66666.000000	66666.000000
2021.12.06 20:01:16	128	8388608	NaN	NaN	1025.540000	1006.920000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	50.008000	33.690000	43.425000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:16	128	8388608	NaN	NaN	1025.510000	1006.940000	1.000000	0.000000	22166.000000	15100.000000	46.900000	-68.902000	9.000000	66666.000000	31.440000	50.007000	33.700000	43.426000	31.250000	66666.000000	66666.000000
2021.12.06 20:01:17	128	8388608	NaN	NaN	1025.510000	1006.940000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.001000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:19	128	8388608	NaN	NaN	1025.510000	1006.940000	1.000000	0.000000	22167.000000	15099.000000	46.900000	-69.595000	9.000000	66666.000000	31.150000	49.998000	33.700000	43.426000	30.950000	66666.000000	66666.000000
2021.12.06 20:01:20	128	8388608	NaN	NaN	1025.520000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.005000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:21	128	8388608	NaN	NaN	1025.580000	1006.940000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.010000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:22	128	8388608	NaN	NaN	1025.520000	1007.010000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	49.999000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:23	128	8388608	NaN	NaN	1025.520000	1006.950000	1.000000	0.000000	22167.000000	15101.000000	46.900000	-68.771000	9.000000	66666.000000	31.500000	50.002000	33.700000	43.426000	31.300000	66666.000000	66666.000000
2021.12.06 20:01:23	128	8388608	NaN	NaN	1025.520000	1006.970000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.003000	33.690000	43.425000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:24	128	8388608	NaN	NaN	1025.510000	1006.970000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.002000	33.690000	43.425000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:26	128	8388608	NaN	NaN	1025.540000	1006.980000	1.000000	0.000000	22167.000000	15101.000000	46.900000	-68.771000	9.000000	66666.000000	31.500000	50.008000	33.709000	43.427000	31.300000	66666.000000	66666.000000
2021.12.06 20:01:27	128	8388608	NaN	NaN	1025.540000	1006.970000	1.000000	0.000000	22167.000000	15101.000000	46.900000	-68.771000	9.000000	66666.000000	31.500000	50.012000	33.709000	43.427000	31.300000	66666.000000	66666.000000
2021.12.06 20:01:28	128	8388608	NaN	NaN	1025.590000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	49.998000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:29	128	8388608	NaN	NaN	1025.580000	1006.940000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	49.986000	33.709000	43.460000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:30	128	8388608	NaN	NaN	1025.550000	1006.920000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	50.003000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:31	128	8388608	NaN	NaN	1025.600000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.008000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:32	128	8388608	NaN	NaN	1025.560000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.009000	33.690000	43.425000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:33	128	8388608	NaN	NaN	1025.560000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	49.998000	33.690000	43.425000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:34	128	8388608	NaN	NaN	1025.560000	1006.970000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.320000	49.991000	33.700000	43.426000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:35	128	8388608	NaN	NaN	1025.600000	1006.950000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.005000	33.690000	43.425000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:36	128	8388608	NaN	NaN	1025.590000	1006.990000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.000000	33.700000	43.459000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:36	128	8388608	NaN	NaN	1025.550000	1006.990000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	49.993000	33.690000	43.458000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:38	128	8388608	NaN	NaN	1025.590000	1007.020000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.010000	33.690000	43.458000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:38	128	8388608	NaN	NaN	1025.600000	1007.020000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.014000	33.700000	43.459000	31.130000	66666.000000	66666.000000
2021.12.06 20:01:40	128	8388608	NaN	NaN	1025.550000	1007.050000	1.000000	0.000000	22167.000000	15099.000000	46.900000	-69.595000	9.000000	66666.000000	31.150000	50.000000	33.679000	43.457000	30.960000	66666.000000	66666.000000
2021.12.06 20:01:41	128	8388608	NaN	NaN	1025.550000	1007.010000	1.000000	0.000000	22167.000000	15099.000000	46.900000	-69.595000	9.000000	66666.000000	31.150000	49.994000	33.679000	43.457000	30.960000	66666.000000	66666.000000
2021.12.06 20:01:42	128	8388608	NaN	NaN	1025.580000	1007.020000	1.000000	0.000000	22167.000000	15099.000000	46.900000	-69.595000	9.000000	66666.000000	31.150000	50.014000	33.679000	43.490000	30.960000	66666.000000	66666.000000
2021.12.06 20:01:43	128	8388608	NaN	NaN	1025.650000	1006.980000	1.000000	0.000000	22167.000000	15099.000000	46.900000	-69.595000	9.000000	66666.000000	31.150000	49.996000	33.690000	43.458000	30.960000	66666.000000	66666.000000
2021.12.06 20:01:44	128	8388608	NaN	NaN	1025.620000	1007.020000	1.000000	0.000000	22168.000000	15099.000000	46.900000	-69.875000	9.000000	66666.000000	31.030000	49.995000	33.690000	43.458000	30.840000	66666.000000	66666.000000
2021.12.06 20:01:45	128	8388608	NaN	NaN	1025.600000	1007.060000	1.000000	0.000000	22167.000000	15100.000000	46.900000	-69.183000	9.000000	66666.000000	31.330000	50.003000	33.690000	43.458000	31.140000	66666.000000	66666.000000
2021.12.06 20:01:46	128	8388608	NaN	NaN	1025.590000	1007.010000	1.000000	0.000000	22168.000000	15099.000000	46.900000	-69.875000	9.000000	66666.000000	31.030000	50.004000	33.679000	43.490000	30.840000	66666.000000	66666.000000
2021.12.06 20:01:47	128	8388608	NaN	NaN	1025.630000	1007.010000	1.000000	0.000000	22168.000000	15099.000000	46.900000	-69.875000	9.000000	66666.000000	31.030000	49.997000	33.700000	43.492000	30.840000	66666.000000	66666.000000
2021.12.06 20:01:48	128	8388608	NaN	NaN	1025.620000	1007.020000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	49.996000	33.700000	43.492000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:49	128	8388608	NaN	NaN	1025.580000	1007.010000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.001000	33.700000	43.492000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:50	128	8388608	NaN	NaN	1025.660000	1007.020000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.003000	33.700000	43.492000	31.020000	66666.000000	66666.000000
2021.12.06 20:01:51	128	8388608	NaN	NaN	1025.620000	1007.010000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	49.999000	33.700000	43.492000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:52	128	8388608	NaN	NaN	1025.650000	1007.030000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	49.997000	33.690000	43.491000	31.020000	66666.000000	66666.000000
2021.12.06 20:01:52	128	8388608	NaN	NaN	1025.690000	1006.980000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.010000	33.709000	43.493000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:54	128	8388608	NaN	NaN	1025.630000	1006.990000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.002000	33.700000	43.492000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:55	128	8388608	NaN	NaN	1025.670000	1006.990000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	49.995000	33.700000	43.492000	31.010000	66666.000000	66666.000000
2021.12.06 20:01:56	128	8388608	NaN	NaN	1025.650000	1007.020000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.000000	33.700000	43.492000	31.020000	66666.000000	66666.000000
2021.12.06 20:01:57	128	8388608	NaN	NaN	1025.690000	1007.020000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.006000	33.700000	43.492000	31.020000	66666.000000	66666.000000
2021.12.06 20:01:57	128	8388608	NaN	NaN	1025.660000	1006.980000	1.000000	0.000000	22168.000000	15100.000000	46.900000	-69.463000	9.000000	66666.000000	31.210000	50.011000	33.690000	43.491000	31.020000	66666.000000	66666.000000
