$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.11 12:00:10
$Filename; CO2FT_A ZeroCycle 20211211 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.11 12:00:24	12288	1	NaN	NaN	1018.190000	1002.760000	1.000000	0.000000	21617.000000	15128.000000	46.700000	96.232000	122.000000	66666.000000	121.840000	50.002000	31.999000	39.097000	120.580000	66666.000000	66666.000000
2021.12.11 12:00:25	12288	1	NaN	NaN	1018.220000	1002.740000	1.000000	0.000000	21712.000000	15126.000000	46.700000	68.838000	81.000000	66666.000000	104.110000	49.993000	32.009000	39.233000	103.030000	66666.000000	66666.000000
2021.12.11 12:00:26	12288	1	NaN	NaN	1018.160000	1002.750000	1.000000	0.000000	21807.000000	15123.000000	46.700000	41.031000	61.000000	66666.000000	87.220000	49.998000	32.020000	39.334000	86.320000	66666.000000	66666.000000
2021.12.11 12:00:27	12288	1	NaN	NaN	1018.200000	1002.750000	1.000000	0.000000	21902.000000	15118.000000	46.700000	12.403000	43.000000	66666.000000	71.000000	49.994000	32.020000	39.368000	70.270000	66666.000000	66666.000000
2021.12.11 12:00:28	12288	1	NaN	NaN	1018.230000	1002.760000	1.000000	0.000000	22092.000000	15116.000000	46.700000	-41.632000	26.000000	66666.000000	43.620000	49.984000	32.020000	39.368000	43.160000	66666.000000	66666.000000
2021.12.11 12:00:29	12288	1	NaN	NaN	1018.240000	1002.750000	1.000000	0.000000	22179.000000	15114.000000	46.700000	-66.826000	6.000000	66666.000000	32.290000	49.997000	32.009000	39.434000	31.950000	66666.000000	66666.000000
2021.12.11 12:00:30	12288	1	NaN	NaN	1018.240000	1002.790000	1.000000	0.000000	22205.000000	15113.000000	46.700000	-74.522000	4.000000	66666.000000	29.010000	49.983000	32.020000	39.502000	28.710000	66666.000000	66666.000000
2021.12.11 12:00:31	12288	1	NaN	NaN	1018.270000	1002.820000	1.000000	0.000000	22215.000000	15113.000000	46.700000	-77.324000	4.000000	66666.000000	27.840000	50.000000	32.009000	39.501000	27.550000	66666.000000	66666.000000
2021.12.11 12:00:32	12288	1	NaN	NaN	1018.280000	1002.850000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.490000	50.002000	32.020000	39.569000	27.210000	66666.000000	66666.000000
2021.12.11 12:00:33	12288	1	NaN	NaN	1018.230000	1002.850000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.490000	49.990000	32.009000	39.601000	27.210000	66666.000000	66666.000000
2021.12.11 12:00:34	0	0	NaN	NaN	1018.280000	1002.860000	1.000000	0.000000	22218.000000	15113.000000	46.700000	-78.164000	4.000000	66666.000000	27.490000	49.999000	32.009000	39.601000	27.210000	66666.000000	66666.000000
2021.12.11 12:00:35	0	0	NaN	NaN	1018.260000	1002.890000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.986000	32.009000	39.601000	27.090000	66666.000000	66666.000000
2021.12.11 12:00:36	0	0	NaN	NaN	1018.230000	1002.900000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.989000	32.020000	39.636000	27.090000	66666.000000	66666.000000
2021.12.11 12:00:37	0	0	NaN	NaN	1018.340000	1002.910000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.540000	49.989000	32.039000	39.672000	27.260000	66666.000000	66666.000000
2021.12.11 12:00:38	0	0	NaN	NaN	1018.280000	1002.930000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.986000	32.029000	39.704000	27.090000	66666.000000	66666.000000
2021.12.11 12:00:39	0	0	NaN	NaN	1018.260000	1002.890000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.996000	32.029000	39.704000	27.090000	66666.000000	66666.000000
2021.12.11 12:00:40	0	0	NaN	NaN	1018.270000	1002.940000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.992000	32.029000	39.704000	27.090000	66666.000000	66666.000000
2021.12.11 12:00:41	0	0	NaN	NaN	1018.280000	1002.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.997000	32.020000	39.703000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:42	0	0	NaN	NaN	1018.350000	1002.930000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.993000	32.009000	39.702000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:43	0	0	NaN	NaN	1018.280000	1002.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	49.993000	32.029000	39.805000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:44	0	0	NaN	NaN	1018.300000	1002.970000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	50.002000	32.020000	39.770000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:45	0	0	NaN	NaN	1018.330000	1003.000000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.993000	32.020000	39.770000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:46	0	0	NaN	NaN	1018.330000	1002.960000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.996000	32.020000	39.770000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:47	0	0	NaN	NaN	1018.340000	1003.000000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.998000	32.020000	39.770000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:48	0	0	NaN	NaN	1018.340000	1002.980000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.005000	32.020000	39.837000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:49	0	0	NaN	NaN	1018.300000	1003.000000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.370000	50.003000	32.029000	39.805000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:50	0	0	NaN	NaN	1018.380000	1003.010000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.000000	32.020000	39.804000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:51	0	0	NaN	NaN	1018.330000	1003.040000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.994000	32.020000	39.804000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:52	0	0	NaN	NaN	1018.380000	1003.050000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.007000	32.029000	39.771000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:53	0	0	NaN	NaN	1018.340000	1003.040000	1.000000	0.000000	22219.000000	15112.000000	46.700000	-78.856000	3.000000	66666.000000	27.210000	50.003000	32.020000	39.837000	26.930000	66666.000000	66666.000000
2021.12.11 12:00:54	0	0	NaN	NaN	1018.370000	1003.050000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.009000	32.020000	39.870000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:55	0	0	NaN	NaN	1018.350000	1003.090000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.998000	32.020000	39.904000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:56	0	0	NaN	NaN	1018.370000	1003.050000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.001000	32.020000	39.904000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:57	0	0	NaN	NaN	1018.340000	1003.090000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.002000	32.009000	39.903000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:58	0	0	NaN	NaN	1018.380000	1003.080000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.995000	32.020000	39.904000	27.100000	66666.000000	66666.000000
2021.12.11 12:00:59	0	0	NaN	NaN	1018.380000	1003.090000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.007000	32.009000	39.903000	27.100000	66666.000000	66666.000000
2021.12.11 12:01:00	0	0	NaN	NaN	1018.420000	1003.120000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.992000	32.029000	39.905000	27.100000	66666.000000	66666.000000
2021.12.11 12:01:01	0	0	NaN	NaN	1018.420000	1003.120000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.996000	32.020000	39.904000	27.100000	66666.000000	66666.000000
2021.12.11 12:01:02	0	0	NaN	NaN	1018.410000	1003.160000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.001000	32.020000	39.904000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:03	0	0	NaN	NaN	1018.420000	1003.130000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.017000	32.029000	39.905000	27.100000	66666.000000	66666.000000
2021.12.11 12:01:04	0	0	NaN	NaN	1018.460000	1003.130000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.550000	50.000000	32.020000	39.904000	27.280000	66666.000000	66666.000000
2021.12.11 12:01:05	0	0	NaN	NaN	1018.450000	1003.160000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.008000	32.029000	39.972000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:06	0	0	NaN	NaN	1018.420000	1003.200000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.550000	50.001000	32.020000	39.904000	27.280000	66666.000000	66666.000000
2021.12.11 12:01:07	0	0	NaN	NaN	1018.440000	1003.190000	1.000000	0.000000	22219.000000	15114.000000	46.700000	-78.032000	4.000000	66666.000000	27.550000	49.996000	32.020000	39.971000	27.280000	66666.000000	66666.000000
2021.12.11 12:01:08	0	0	NaN	NaN	1018.440000	1003.160000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.003000	32.020000	39.971000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:09	0	0	NaN	NaN	1018.480000	1003.190000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.001000	32.039000	39.940000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:10	0	0	NaN	NaN	1018.450000	1003.160000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.009000	32.029000	39.972000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:11	0	0	NaN	NaN	1018.440000	1003.220000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.002000	32.020000	39.971000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:12	0	0	NaN	NaN	1018.450000	1003.230000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.002000	32.050000	39.974000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:13	0	0	NaN	NaN	1018.480000	1003.220000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.005000	32.050000	39.974000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:14	0	0	NaN	NaN	1018.490000	1003.220000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.006000	32.020000	40.004000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:15	0	0	NaN	NaN	1018.460000	1003.240000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.996000	32.029000	40.039000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:16	0	0	NaN	NaN	1018.460000	1003.230000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.010000	32.029000	39.972000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:17	0	0	NaN	NaN	1018.500000	1003.260000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	50.003000	32.029000	39.972000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:18	0	0	NaN	NaN	1018.500000	1003.240000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	4.000000	66666.000000	27.380000	49.992000	32.039000	40.007000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:19	0	0	NaN	NaN	1018.500000	1003.290000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.999000	32.039000	40.007000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:20	0	0	NaN	NaN	1018.480000	1003.300000	1.000000	0.000000	22219.000000	15112.000000	46.700000	-78.856000	3.000000	66666.000000	27.210000	49.999000	32.050000	40.041000	26.940000	66666.000000	66666.000000
2021.12.11 12:01:21	0	0	NaN	NaN	1018.490000	1003.260000	1.000000	0.000000	22219.000000	15112.000000	46.700000	-78.856000	3.000000	66666.000000	27.210000	50.007000	32.050000	40.008000	26.940000	66666.000000	66666.000000
2021.12.11 12:01:22	0	0	NaN	NaN	1018.520000	1003.290000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	50.012000	32.029000	40.039000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:23	0	0	NaN	NaN	1018.550000	1003.290000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.993000	32.020000	40.038000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:24	0	0	NaN	NaN	1018.550000	1003.300000	1.000000	0.000000	22219.000000	15113.000000	46.700000	-78.444000	3.000000	66666.000000	27.380000	49.999000	32.020000	40.038000	27.110000	66666.000000	66666.000000
2021.12.11 12:01:25	0	0	NaN	NaN	1018.490000	1003.300000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	50.002000	32.020000	40.038000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:26	0	0	NaN	NaN	1018.530000	1003.310000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	50.004000	32.029000	40.039000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:27	0	0	NaN	NaN	1018.550000	1003.300000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.009000	32.020000	40.038000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:28	0	0	NaN	NaN	1018.590000	1003.310000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.003000	32.020000	40.071000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:29	0	0	NaN	NaN	1018.530000	1003.310000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.003000	32.020000	40.071000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:30	0	0	NaN	NaN	1018.570000	1003.340000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.997000	32.020000	40.071000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:31	0	0	NaN	NaN	1018.560000	1003.310000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	49.991000	32.039000	40.073000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:32	0	0	NaN	NaN	1018.560000	1003.380000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	50.002000	32.039000	40.107000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:33	0	0	NaN	NaN	1018.520000	1003.330000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.090000	50.008000	32.039000	40.107000	26.830000	66666.000000	66666.000000
2021.12.11 12:01:34	0	0	NaN	NaN	1018.530000	1003.370000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	49.992000	32.029000	40.139000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:35	0	0	NaN	NaN	1018.550000	1003.380000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.090000	49.995000	32.050000	40.141000	26.830000	66666.000000	66666.000000
2021.12.11 12:01:36	0	0	NaN	NaN	1018.610000	1003.390000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.090000	50.000000	32.050000	40.141000	26.830000	66666.000000	66666.000000
2021.12.11 12:01:37	0	0	NaN	NaN	1018.590000	1003.340000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.100000	49.983000	32.039000	40.140000	26.830000	66666.000000	66666.000000
2021.12.11 12:01:38	0	0	NaN	NaN	1018.560000	1003.370000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.260000	50.006000	32.050000	40.108000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:39	0	0	NaN	NaN	1018.610000	1003.390000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.997000	32.020000	40.105000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:40	0	0	NaN	NaN	1018.590000	1003.420000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.002000	32.039000	40.107000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:41	0	0	NaN	NaN	1018.590000	1003.350000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.000000	32.029000	40.139000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:42	0	0	NaN	NaN	1018.610000	1003.370000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.995000	32.029000	40.139000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:43	0	0	NaN	NaN	1018.590000	1003.450000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.002000	32.020000	40.105000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:44	0	0	NaN	NaN	1018.640000	1003.450000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.996000	32.020000	40.105000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:45	0	0	NaN	NaN	1018.590000	1003.420000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.006000	32.029000	40.106000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:46	0	0	NaN	NaN	1018.550000	1003.450000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.996000	32.029000	40.106000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:47	0	0	NaN	NaN	1018.640000	1003.440000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.004000	32.029000	40.106000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:48	0	0	NaN	NaN	1018.610000	1003.410000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.994000	32.039000	40.140000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:49	0	0	NaN	NaN	1018.630000	1003.490000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.006000	32.039000	40.140000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:50	0	0	NaN	NaN	1018.600000	1003.500000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.006000	32.039000	40.140000	27.000000	66666.000000	66666.000000
2021.12.11 12:01:51	0	0	NaN	NaN	1018.610000	1003.500000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.005000	32.020000	40.138000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:52	0	0	NaN	NaN	1018.740000	1003.480000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.000000	32.020000	40.172000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:53	0	0	NaN	NaN	1018.640000	1003.480000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.002000	32.020000	40.172000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:54	0	0	NaN	NaN	1018.630000	1003.520000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	49.994000	32.020000	40.172000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:55	0	0	NaN	NaN	1018.660000	1003.490000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.003000	32.009000	40.171000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:56	0	0	NaN	NaN	1018.660000	1003.520000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.004000	32.039000	40.174000	27.010000	66666.000000	66666.000000
2021.12.11 12:01:57	0	0	NaN	NaN	1018.610000	1003.520000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.100000	50.007000	32.020000	40.172000	26.840000	66666.000000	66666.000000
2021.12.11 12:01:58	0	0	NaN	NaN	1018.670000	1003.550000	1.000000	0.000000	22220.000000	15112.000000	46.700000	-79.136000	3.000000	66666.000000	27.100000	50.003000	32.009000	40.171000	26.840000	66666.000000	66666.000000
2021.12.11 12:01:59	0	0	NaN	NaN	1018.660000	1003.590000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.004000	32.009000	40.171000	27.010000	66666.000000	66666.000000
2021.12.11 12:02:00	0	0	NaN	NaN	1018.680000	1003.570000	1.000000	0.000000	22220.000000	15113.000000	46.700000	-78.725000	3.000000	66666.000000	27.270000	50.002000	32.050000	40.175000	27.010000	66666.000000	66666.000000
