$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.12 08:00:10
$Filename; CO2FT_A ZeroCycle 20211212 080010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.12 08:00:31	12288	1	NaN	NaN	1022.270000	1003.520000	1.000000	0.000000	22216.000000	15110.000000	46.800000	-78.820000	3.000000	66666.000000	27.290000	49.999000	32.560000	40.095000	27.030000	66666.000000	66666.000000
2021.12.12 08:00:32	12288	1	NaN	NaN	1022.230000	1003.560000	1.000000	0.000000	22219.000000	15110.000000	46.800000	-79.661000	3.000000	66666.000000	26.940000	49.999000	32.560000	40.128000	26.680000	66666.000000	66666.000000
2021.12.12 08:00:33	12288	1	NaN	NaN	1022.240000	1003.550000	1.000000	0.000000	22219.000000	15110.000000	46.800000	-79.661000	3.000000	66666.000000	26.940000	49.986000	32.560000	40.128000	26.680000	66666.000000	66666.000000
2021.12.12 08:00:34	0	0	NaN	NaN	1022.240000	1003.560000	1.000000	0.000000	22219.000000	15109.000000	46.800000	-80.073000	3.000000	66666.000000	26.770000	49.998000	32.569000	40.129000	26.510000	66666.000000	66666.000000
2021.12.12 08:00:35	0	0	NaN	NaN	1022.250000	1003.550000	1.000000	0.000000	22219.000000	15109.000000	46.800000	-80.073000	3.000000	66666.000000	26.770000	49.996000	32.560000	40.195000	26.510000	66666.000000	66666.000000
2021.12.12 08:00:36	0	0	NaN	NaN	1022.290000	1003.560000	1.000000	0.000000	22220.000000	15110.000000	46.800000	-79.941000	3.000000	66666.000000	26.830000	49.992000	32.550000	40.194000	26.570000	66666.000000	66666.000000
2021.12.12 08:00:37	0	0	NaN	NaN	1022.250000	1003.560000	1.000000	0.000000	22219.000000	15109.000000	46.800000	-80.073000	3.000000	66666.000000	26.770000	49.998000	32.560000	40.195000	26.510000	66666.000000	66666.000000
2021.12.12 08:00:38	0	0	NaN	NaN	1022.250000	1003.590000	1.000000	0.000000	22219.000000	15109.000000	46.800000	-80.073000	3.000000	66666.000000	26.770000	50.000000	32.560000	40.229000	26.520000	66666.000000	66666.000000
2021.12.12 08:00:39	0	0	NaN	NaN	1022.320000	1003.590000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	49.989000	32.560000	40.229000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:40	0	0	NaN	NaN	1022.290000	1003.610000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	49.997000	32.550000	40.228000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:41	0	0	NaN	NaN	1022.280000	1003.610000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	50.001000	32.550000	40.295000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:42	0	0	NaN	NaN	1022.310000	1003.640000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	49.988000	32.560000	40.262000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:43	0	0	NaN	NaN	1022.270000	1003.660000	1.000000	0.000000	22220.000000	15110.000000	46.800000	-79.941000	3.000000	66666.000000	26.830000	49.996000	32.560000	40.296000	26.570000	66666.000000	66666.000000
2021.12.12 08:00:44	0	0	NaN	NaN	1022.280000	1003.640000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	50.002000	32.560000	40.296000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:45	0	0	NaN	NaN	1022.320000	1003.700000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	50.000000	32.579000	40.298000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:46	0	0	NaN	NaN	1022.340000	1003.680000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	3.000000	66666.000000	26.540000	50.004000	32.550000	40.295000	26.290000	66666.000000	66666.000000
2021.12.12 08:00:47	0	0	NaN	NaN	1022.350000	1003.670000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	50.004000	32.560000	40.296000	26.410000	66666.000000	66666.000000
2021.12.12 08:00:48	0	0	NaN	NaN	1022.350000	1003.680000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	49.995000	32.579000	40.365000	26.400000	66666.000000	66666.000000
2021.12.12 08:00:49	0	0	NaN	NaN	1022.360000	1003.680000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.660000	50.002000	32.579000	40.365000	26.410000	66666.000000	66666.000000
2021.12.12 08:00:50	0	0	NaN	NaN	1022.340000	1003.700000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	49.998000	32.579000	40.365000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:51	0	0	NaN	NaN	1022.340000	1003.710000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	49.995000	32.579000	40.365000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:52	0	0	NaN	NaN	1022.350000	1003.720000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	49.994000	32.579000	40.398000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:53	0	0	NaN	NaN	1022.360000	1003.750000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	49.990000	32.569000	40.397000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:54	0	0	NaN	NaN	1022.400000	1003.720000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.710000	49.989000	32.569000	40.397000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:55	0	0	NaN	NaN	1022.350000	1003.720000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.710000	49.998000	32.569000	40.397000	26.460000	66666.000000	66666.000000
2021.12.12 08:00:56	0	0	NaN	NaN	1022.420000	1003.720000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.540000	49.993000	32.590000	40.399000	26.290000	66666.000000	66666.000000
2021.12.12 08:00:57	0	0	NaN	NaN	1022.400000	1003.750000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.000000	32.560000	40.430000	26.300000	66666.000000	66666.000000
2021.12.12 08:00:58	0	0	NaN	NaN	1022.390000	1003.740000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.540000	49.991000	32.569000	40.431000	26.290000	66666.000000	66666.000000
2021.12.12 08:00:59	0	0	NaN	NaN	1022.430000	1003.750000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.540000	50.002000	32.579000	40.432000	26.300000	66666.000000	66666.000000
2021.12.12 08:01:00	0	0	NaN	NaN	1022.420000	1003.770000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.012000	32.560000	40.430000	26.300000	66666.000000	66666.000000
2021.12.12 08:01:01	0	0	NaN	NaN	1022.400000	1003.780000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.710000	49.986000	32.560000	40.430000	26.460000	66666.000000	66666.000000
2021.12.12 08:01:02	0	0	NaN	NaN	1022.430000	1003.780000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	50.018000	32.560000	40.463000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:03	0	0	NaN	NaN	1022.390000	1003.780000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	3.000000	66666.000000	26.600000	49.999000	32.560000	40.430000	26.350000	66666.000000	66666.000000
2021.12.12 08:01:04	0	0	NaN	NaN	1022.380000	1003.770000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	50.003000	32.569000	40.498000	26.350000	66666.000000	66666.000000
2021.12.12 08:01:05	0	0	NaN	NaN	1022.400000	1003.830000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.710000	50.010000	32.560000	40.497000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:06	0	0	NaN	NaN	1022.390000	1003.850000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	50.006000	32.569000	40.498000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:07	0	0	NaN	NaN	1022.420000	1003.810000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	50.000000	32.569000	40.498000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:08	0	0	NaN	NaN	1022.430000	1003.860000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	3.000000	66666.000000	26.550000	50.007000	32.569000	40.498000	26.300000	66666.000000	66666.000000
2021.12.12 08:01:09	0	0	NaN	NaN	1022.420000	1003.850000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.710000	50.011000	32.560000	40.497000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:10	0	0	NaN	NaN	1022.450000	1003.880000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	3.000000	66666.000000	26.600000	49.997000	32.550000	40.495000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:11	0	0	NaN	NaN	1022.430000	1003.860000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.710000	50.016000	32.569000	40.531000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:12	0	0	NaN	NaN	1022.490000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.015000	32.569000	40.531000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:13	0	0	NaN	NaN	1022.490000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.005000	32.560000	40.530000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:14	0	0	NaN	NaN	1022.470000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.012000	32.560000	40.530000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:15	0	0	NaN	NaN	1022.540000	1003.890000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.995000	32.569000	40.565000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:16	0	0	NaN	NaN	1022.490000	1003.890000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	3.000000	66666.000000	26.600000	49.999000	32.560000	40.530000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:17	0	0	NaN	NaN	1022.470000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.998000	32.560000	40.563000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:18	0	0	NaN	NaN	1022.570000	1003.900000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	3.000000	66666.000000	26.670000	50.000000	32.560000	40.563000	26.420000	66666.000000	66666.000000
2021.12.12 08:01:19	0	0	NaN	NaN	1022.450000	1003.880000	1.000000	0.000000	22220.000000	15110.000000	46.800000	-79.941000	3.000000	66666.000000	26.830000	50.009000	32.569000	40.565000	26.580000	66666.000000	66666.000000
2021.12.12 08:01:20	0	0	NaN	NaN	1022.490000	1003.940000	1.000000	0.000000	22221.000000	15111.000000	46.800000	-79.808000	3.000000	66666.000000	26.890000	49.996000	32.569000	40.565000	26.640000	66666.000000	66666.000000
2021.12.12 08:01:21	0	0	NaN	NaN	1022.540000	1003.890000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	3.000000	66666.000000	26.600000	49.989000	32.569000	40.565000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:22	0	0	NaN	NaN	1022.500000	1003.860000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.005000	32.560000	40.530000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:23	0	0	NaN	NaN	1022.500000	1003.920000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.995000	32.569000	40.598000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:24	0	0	NaN	NaN	1022.560000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.001000	32.569000	40.598000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:25	0	0	NaN	NaN	1022.500000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.997000	32.560000	40.563000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:26	0	0	NaN	NaN	1022.540000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.009000	32.569000	40.598000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:27	0	0	NaN	NaN	1022.530000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.937000	32.569000	40.598000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:28	0	0	NaN	NaN	1022.570000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	49.996000	32.569000	40.565000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:29	0	0	NaN	NaN	1022.580000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	49.989000	32.569000	40.565000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:30	0	0	NaN	NaN	1022.570000	1003.940000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	49.996000	32.579000	40.599000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:31	0	0	NaN	NaN	1022.580000	1003.920000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	50.009000	32.579000	40.633000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:32	0	0	NaN	NaN	1022.560000	1003.970000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	50.005000	32.560000	40.630000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:33	0	0	NaN	NaN	1022.510000	1003.940000	1.000000	0.000000	22222.000000	15109.000000	46.800000	-80.914000	2.000000	66666.000000	26.430000	50.006000	32.579000	40.633000	26.190000	66666.000000	66666.000000
2021.12.12 08:01:34	0	0	NaN	NaN	1022.560000	1003.970000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	50.000000	32.560000	40.630000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:35	0	0	NaN	NaN	1022.560000	1003.940000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	50.007000	32.560000	40.630000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:36	0	0	NaN	NaN	1022.580000	1003.930000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.015000	32.569000	40.665000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:37	0	0	NaN	NaN	1022.600000	1003.920000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	49.992000	32.560000	40.630000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:38	0	0	NaN	NaN	1022.570000	1003.960000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	50.012000	32.579000	40.666000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:39	0	0	NaN	NaN	1022.600000	1003.940000	1.000000	0.000000	22222.000000	15110.000000	46.800000	-80.501000	2.000000	66666.000000	26.600000	50.004000	32.569000	40.665000	26.360000	66666.000000	66666.000000
2021.12.12 08:01:40	0	0	NaN	NaN	1022.580000	1003.930000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.020000	32.569000	40.665000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:41	0	0	NaN	NaN	1022.600000	1003.960000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.006000	32.599000	40.668000	26.300000	66666.000000	66666.000000
2021.12.12 08:01:42	0	0	NaN	NaN	1022.640000	1003.930000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	49.993000	32.579000	40.666000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:43	0	0	NaN	NaN	1022.610000	1003.970000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	2.000000	66666.000000	26.720000	50.002000	32.569000	40.631000	26.480000	66666.000000	66666.000000
2021.12.12 08:01:44	0	0	NaN	NaN	1022.620000	1003.960000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.004000	32.569000	40.665000	26.480000	66666.000000	66666.000000
2021.12.12 08:01:45	0	0	NaN	NaN	1022.610000	1003.990000	1.000000	0.000000	22220.000000	15110.000000	46.800000	-79.941000	3.000000	66666.000000	26.840000	49.989000	32.560000	40.630000	26.590000	66666.000000	66666.000000
2021.12.12 08:01:46	0	0	NaN	NaN	1022.650000	1004.000000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	3.000000	66666.000000	26.550000	50.011000	32.560000	40.630000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:47	0	0	NaN	NaN	1022.650000	1003.940000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	3.000000	66666.000000	26.550000	49.999000	32.560000	40.697000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:48	0	0	NaN	NaN	1022.640000	1003.970000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.000000	32.569000	40.665000	26.480000	66666.000000	66666.000000
2021.12.12 08:01:49	0	0	NaN	NaN	1022.680000	1003.970000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.003000	32.590000	40.701000	26.480000	66666.000000	66666.000000
2021.12.12 08:01:50	0	0	NaN	NaN	1022.640000	1003.900000	1.000000	0.000000	22221.000000	15110.000000	46.800000	-80.221000	3.000000	66666.000000	26.720000	50.010000	32.590000	40.701000	26.470000	66666.000000	66666.000000
2021.12.12 08:01:51	0	0	NaN	NaN	1022.670000	1003.960000	1.000000	0.000000	22220.000000	15110.000000	46.800000	-79.941000	3.000000	66666.000000	26.840000	50.000000	32.560000	40.697000	26.590000	66666.000000	66666.000000
2021.12.12 08:01:52	0	0	NaN	NaN	1022.690000	1003.930000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	2.000000	66666.000000	26.670000	49.994000	32.560000	40.697000	26.420000	66666.000000	66666.000000
2021.12.12 08:01:53	0	0	NaN	NaN	1022.620000	1003.930000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	50.001000	32.579000	40.699000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:54	0	0	NaN	NaN	1022.670000	1003.940000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	2.000000	66666.000000	26.670000	50.007000	32.590000	40.734000	26.420000	66666.000000	66666.000000
2021.12.12 08:01:55	0	0	NaN	NaN	1022.640000	1003.940000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	2.000000	66666.000000	26.670000	49.996000	32.560000	40.697000	26.420000	66666.000000	66666.000000
2021.12.12 08:01:56	0	0	NaN	NaN	1022.640000	1003.960000	1.000000	0.000000	22221.000000	15109.000000	46.800000	-80.633000	2.000000	66666.000000	26.550000	49.997000	32.579000	40.733000	26.310000	66666.000000	66666.000000
2021.12.12 08:01:57	0	0	NaN	NaN	1022.710000	1003.960000	1.000000	0.000000	22220.000000	15109.000000	46.800000	-80.353000	2.000000	66666.000000	26.670000	49.996000	32.579000	40.733000	26.420000	66666.000000	66666.000000
2021.12.12 08:01:58	0	0	NaN	NaN	1022.680000	1003.930000	1.000000	0.000000	22220.000000	15108.000000	46.800000	-80.766000	2.000000	66666.000000	26.500000	49.995000	32.579000	40.733000	26.250000	66666.000000	66666.000000
2021.12.12 08:01:59	0	0	NaN	NaN	1022.710000	1003.970000	1.000000	0.000000	22219.000000	15109.000000	46.800000	-80.073000	2.000000	66666.000000	26.780000	49.995000	32.579000	40.766000	26.540000	66666.000000	66666.000000
