$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.05 12:00:10
$Filename; CO2FT_A ZeroCycle 20211205 120010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.05 12:00:24	12416	8388609	NaN	NaN	1018.660000	999.490000	1.000000	0.000000	20854.000000	15110.000000	47.100000	302.923000	379.000000	66666.000000	293.100000	49.995000	34.810000	45.017000	289.120000	66666.000000	66666.000000
2021.12.05 12:00:24	12416	8388609	NaN	NaN	1018.700000	999.510000	1.000000	0.000000	21079.000000	15110.000000	47.100000	239.869000	246.000000	66666.000000	234.370000	49.993000	34.829000	45.052000	231.190000	66666.000000	66666.000000
2021.12.05 12:00:25	12416	8388609	NaN	NaN	1018.670000	999.540000	1.000000	0.000000	21303.000000	15107.000000	47.100000	175.910000	187.000000	66666.000000	180.770000	50.003000	34.819000	45.084000	178.320000	66666.000000	66666.000000
2021.12.05 12:00:26	12416	8388609	NaN	NaN	1018.680000	999.540000	1.000000	0.000000	21752.000000	15101.000000	47.100000	47.636000	134.000000	66666.000000	91.380000	50.005000	34.819000	45.084000	90.140000	66666.000000	66666.000000
2021.12.05 12:00:28	12416	8388609	NaN	NaN	1018.680000	999.510000	1.000000	0.000000	21972.000000	15098.000000	47.100000	-15.276000	85.000000	66666.000000	56.380000	49.996000	34.819000	45.084000	55.620000	66666.000000	66666.000000
2021.12.05 12:00:29	12416	8388609	NaN	NaN	1018.670000	999.480000	1.000000	0.000000	22079.000000	15094.000000	47.100000	-46.926000	22.000000	66666.000000	40.970000	49.999000	34.819000	45.084000	40.410000	66666.000000	66666.000000
2021.12.05 12:00:30	12416	8388609	NaN	NaN	1018.670000	999.520000	1.000000	0.000000	22122.000000	15093.000000	47.100000	-59.401000	15.000000	66666.000000	35.300000	49.999000	34.810000	45.150000	34.820000	66666.000000	66666.000000
2021.12.05 12:00:31	12416	8388609	NaN	NaN	1018.710000	999.550000	1.000000	0.000000	22138.000000	15091.000000	47.100000	-64.713000	13.000000	66666.000000	32.960000	49.992000	34.819000	45.151000	32.510000	66666.000000	66666.000000
2021.12.05 12:00:32	12416	8388609	NaN	NaN	1018.680000	999.550000	1.000000	0.000000	22140.000000	15091.000000	47.100000	-65.273000	12.000000	66666.000000	32.710000	49.997000	34.829000	45.119000	32.270000	66666.000000	66666.000000
2021.12.05 12:00:33	128	8388608	NaN	NaN	1018.680000	999.550000	1.000000	0.000000	22141.000000	15091.000000	47.100000	-65.554000	12.000000	66666.000000	32.590000	49.988000	34.829000	45.119000	32.150000	66666.000000	66666.000000
2021.12.05 12:00:34	128	8388608	NaN	NaN	1018.680000	999.550000	1.000000	0.000000	22141.000000	15091.000000	47.100000	-65.554000	12.000000	66666.000000	32.590000	50.003000	34.819000	45.151000	32.150000	66666.000000	66666.000000
2021.12.05 12:00:34	128	8388608	NaN	NaN	1018.700000	999.550000	1.000000	0.000000	22142.000000	15091.000000	47.100000	-65.835000	11.000000	66666.000000	32.470000	49.979000	34.840000	45.153000	32.030000	66666.000000	66666.000000
2021.12.05 12:00:35	128	8388608	NaN	NaN	1018.710000	999.540000	1.000000	0.000000	22142.000000	15091.000000	47.100000	-65.835000	11.000000	66666.000000	32.470000	49.987000	34.840000	45.153000	32.030000	66666.000000	66666.000000
2021.12.05 12:00:36	128	8388608	NaN	NaN	1018.700000	999.590000	1.000000	0.000000	22143.000000	15091.000000	47.100000	-66.115000	11.000000	66666.000000	32.350000	49.997000	34.819000	45.151000	31.910000	66666.000000	66666.000000
2021.12.05 12:00:38	128	8388608	NaN	NaN	1018.700000	999.550000	1.000000	0.000000	22143.000000	15091.000000	47.100000	-66.115000	11.000000	66666.000000	32.350000	49.978000	34.819000	45.151000	31.910000	66666.000000	66666.000000
2021.12.05 12:00:39	128	8388608	NaN	NaN	1018.680000	999.560000	1.000000	0.000000	22144.000000	15090.000000	47.100000	-66.808000	11.000000	66666.000000	32.040000	50.001000	34.819000	45.151000	31.610000	66666.000000	66666.000000
2021.12.05 12:00:40	128	8388608	NaN	NaN	1018.660000	999.600000	1.000000	0.000000	22144.000000	15090.000000	47.100000	-66.808000	11.000000	66666.000000	32.040000	50.003000	34.829000	45.152000	31.610000	66666.000000	66666.000000
2021.12.05 12:00:41	128	8388608	NaN	NaN	1018.720000	999.560000	1.000000	0.000000	22144.000000	15090.000000	47.100000	-66.808000	11.000000	66666.000000	32.040000	50.007000	34.829000	45.152000	31.610000	66666.000000	66666.000000
2021.12.05 12:00:41	128	8388608	NaN	NaN	1018.700000	999.580000	1.000000	0.000000	22144.000000	15090.000000	47.100000	-66.808000	11.000000	66666.000000	32.040000	49.973000	34.829000	45.152000	31.610000	66666.000000	66666.000000
2021.12.05 12:00:42	128	8388608	NaN	NaN	1018.710000	999.560000	1.000000	0.000000	22145.000000	15090.000000	47.100000	-67.089000	11.000000	66666.000000	31.920000	50.001000	34.829000	45.152000	31.490000	66666.000000	66666.000000
2021.12.05 12:00:44	128	8388608	NaN	NaN	1018.700000	999.560000	1.000000	0.000000	22145.000000	15090.000000	47.100000	-67.089000	11.000000	66666.000000	31.920000	50.007000	34.829000	45.152000	31.490000	66666.000000	66666.000000
2021.12.05 12:00:44	128	8388608	NaN	NaN	1018.710000	999.540000	1.000000	0.000000	22145.000000	15090.000000	47.100000	-67.089000	11.000000	66666.000000	31.920000	50.005000	34.819000	45.151000	31.490000	66666.000000	66666.000000
2021.12.05 12:00:46	128	8388608	NaN	NaN	1018.740000	999.590000	1.000000	0.000000	22146.000000	15090.000000	47.100000	-67.369000	11.000000	66666.000000	31.800000	50.009000	34.819000	45.151000	31.370000	66666.000000	66666.000000
2021.12.05 12:00:47	128	8388608	NaN	NaN	1018.710000	999.590000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.980000	49.997000	34.819000	45.184000	31.550000	66666.000000	66666.000000
2021.12.05 12:00:48	128	8388608	NaN	NaN	1018.720000	999.590000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.980000	50.002000	34.819000	45.151000	31.550000	66666.000000	66666.000000
2021.12.05 12:00:49	128	8388608	NaN	NaN	1018.750000	999.560000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.980000	50.001000	34.819000	45.151000	31.550000	66666.000000	66666.000000
2021.12.05 12:00:50	128	8388608	NaN	NaN	1018.720000	999.580000	1.000000	0.000000	22146.000000	15091.000000	47.100000	-66.958000	11.000000	66666.000000	31.980000	50.000000	34.819000	45.151000	31.550000	66666.000000	66666.000000
2021.12.05 12:00:51	128	8388608	NaN	NaN	1018.720000	999.600000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	50.013000	34.840000	45.187000	31.430000	66666.000000	66666.000000
2021.12.05 12:00:52	128	8388608	NaN	NaN	1018.680000	999.580000	1.000000	0.000000	22147.000000	15090.000000	47.100000	-67.650000	11.000000	66666.000000	31.680000	50.002000	34.840000	45.187000	31.250000	66666.000000	66666.000000
2021.12.05 12:00:53	128	8388608	NaN	NaN	1018.740000	999.590000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	50.001000	34.840000	45.220000	31.430000	66666.000000	66666.000000
2021.12.05 12:00:54	128	8388608	NaN	NaN	1018.740000	999.580000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	10.000000	66666.000000	31.860000	49.998000	34.840000	45.220000	31.430000	66666.000000	66666.000000
2021.12.05 12:00:55	128	8388608	NaN	NaN	1018.710000	999.590000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	10.000000	66666.000000	31.860000	50.003000	34.840000	45.187000	31.430000	66666.000000	66666.000000
2021.12.05 12:00:56	128	8388608	NaN	NaN	1018.720000	999.600000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	10.000000	66666.000000	31.860000	49.980000	34.840000	45.187000	31.430000	66666.000000	66666.000000
2021.12.05 12:00:57	128	8388608	NaN	NaN	1018.740000	999.620000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.006000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:00:58	128	8388608	NaN	NaN	1018.740000	999.600000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.007000	34.840000	45.187000	31.310000	66666.000000	66666.000000
2021.12.05 12:00:59	128	8388608	NaN	NaN	1018.760000	999.620000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.008000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:00	128	8388608	NaN	NaN	1018.760000	999.620000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.987000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:01	128	8388608	NaN	NaN	1018.760000	999.630000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.005000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:02	128	8388608	NaN	NaN	1018.710000	999.630000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.000000	34.829000	45.185000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:03	128	8388608	NaN	NaN	1018.780000	999.630000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.004000	34.819000	45.217000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:04	128	8388608	NaN	NaN	1018.790000	999.660000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.010000	34.819000	45.217000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:05	128	8388608	NaN	NaN	1018.760000	999.660000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.004000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:05	128	8388608	NaN	NaN	1018.760000	999.690000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.003000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:07	128	8388608	NaN	NaN	1018.760000	999.650000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.003000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:08	128	8388608	NaN	NaN	1018.790000	999.620000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.004000	34.829000	45.219000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:09	128	8388608	NaN	NaN	1018.760000	999.670000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.000000	34.829000	45.252000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:10	128	8388608	NaN	NaN	1018.790000	999.660000	1.000000	0.000000	22149.000000	15091.000000	47.100000	-67.799000	10.000000	66666.000000	31.620000	50.006000	34.819000	45.251000	31.190000	66666.000000	66666.000000
2021.12.05 12:01:11	128	8388608	NaN	NaN	1018.780000	999.630000	1.000000	0.000000	22149.000000	15091.000000	47.100000	-67.799000	10.000000	66666.000000	31.620000	49.999000	34.829000	45.219000	31.190000	66666.000000	66666.000000
2021.12.05 12:01:13	128	8388608	NaN	NaN	1018.760000	999.660000	1.000000	0.000000	22149.000000	15091.000000	47.100000	-67.799000	10.000000	66666.000000	31.620000	50.005000	34.819000	45.251000	31.190000	66666.000000	66666.000000
2021.12.05 12:01:13	128	8388608	NaN	NaN	1018.810000	999.650000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.013000	34.819000	45.251000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:14	128	8388608	NaN	NaN	1018.780000	999.690000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.995000	34.810000	45.249000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:15	128	8388608	NaN	NaN	1018.760000	999.670000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.989000	34.840000	45.253000	31.130000	66666.000000	66666.000000
2021.12.05 12:01:16	128	8388608	NaN	NaN	1018.790000	999.630000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.000000	34.819000	45.284000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:16	128	8388608	NaN	NaN	1018.790000	999.670000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.998000	34.829000	45.285000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:18	128	8388608	NaN	NaN	1018.780000	999.700000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.991000	34.829000	45.285000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:19	128	8388608	NaN	NaN	1018.780000	999.660000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.994000	34.810000	45.249000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:19	128	8388608	NaN	NaN	1018.810000	999.700000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.995000	34.819000	45.284000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:21	128	8388608	NaN	NaN	1018.830000	999.660000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.009000	34.819000	45.284000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:22	128	8388608	NaN	NaN	1018.810000	999.660000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.002000	34.829000	45.252000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:23	128	8388608	NaN	NaN	1018.810000	999.700000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.008000	34.840000	45.286000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:24	128	8388608	NaN	NaN	1018.780000	999.690000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	50.002000	34.840000	45.286000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:25	128	8388608	NaN	NaN	1018.830000	999.690000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.990000	34.829000	45.252000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:26	128	8388608	NaN	NaN	1018.790000	999.700000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.985000	34.849000	45.254000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:26	128	8388608	NaN	NaN	1018.830000	999.690000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.996000	34.849000	45.287000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:27	128	8388608	NaN	NaN	1018.820000	999.700000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.998000	34.829000	45.285000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:29	128	8388608	NaN	NaN	1018.850000	999.670000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.980000	34.829000	45.285000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:29	128	8388608	NaN	NaN	1018.850000	999.700000	1.000000	0.000000	22149.000000	15091.000000	47.100000	-67.799000	10.000000	66666.000000	31.620000	50.007000	34.840000	45.286000	31.190000	66666.000000	66666.000000
2021.12.05 12:01:30	128	8388608	NaN	NaN	1018.810000	999.710000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.999000	34.840000	45.286000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:32	128	8388608	NaN	NaN	1018.820000	999.730000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.006000	34.840000	45.286000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:33	128	8388608	NaN	NaN	1018.820000	999.760000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.999000	34.849000	45.287000	31.310000	66666.000000	66666.000000
2021.12.05 12:01:34	128	8388608	NaN	NaN	1018.860000	999.740000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.998000	34.819000	45.317000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:35	128	8388608	NaN	NaN	1018.860000	999.700000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.006000	34.819000	45.317000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:36	128	8388608	NaN	NaN	1018.870000	999.770000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.993000	34.829000	45.318000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:37	128	8388608	NaN	NaN	1018.860000	999.730000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.999000	34.829000	45.318000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:38	128	8388608	NaN	NaN	1018.850000	999.730000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.992000	34.840000	45.286000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:39	128	8388608	NaN	NaN	1018.890000	999.760000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.998000	34.829000	45.351000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:40	128	8388608	NaN	NaN	1018.870000	999.760000	1.000000	0.000000	22148.000000	15090.000000	47.100000	-67.931000	10.000000	66666.000000	31.560000	49.996000	34.829000	45.318000	31.140000	66666.000000	66666.000000
2021.12.05 12:01:41	128	8388608	NaN	NaN	1018.870000	999.760000	1.000000	0.000000	22149.000000	15090.000000	47.100000	-68.211000	10.000000	66666.000000	31.440000	50.007000	34.829000	45.318000	31.020000	66666.000000	66666.000000
2021.12.05 12:01:42	128	8388608	NaN	NaN	1018.890000	999.760000	1.000000	0.000000	22149.000000	15091.000000	47.100000	-67.799000	10.000000	66666.000000	31.620000	49.998000	34.849000	45.321000	31.200000	66666.000000	66666.000000
2021.12.05 12:01:43	128	8388608	NaN	NaN	1018.920000	999.760000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.004000	34.840000	45.319000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:43	128	8388608	NaN	NaN	1018.870000	999.800000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.005000	34.819000	45.317000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:44	128	8388608	NaN	NaN	1018.870000	999.810000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.012000	34.829000	45.318000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:46	128	8388608	NaN	NaN	1018.890000	999.770000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.000000	34.829000	45.318000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:47	128	8388608	NaN	NaN	1018.890000	999.840000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.999000	34.829000	45.285000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:48	128	8388608	NaN	NaN	1018.900000	999.820000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.010000	34.840000	45.319000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:49	128	8388608	NaN	NaN	1018.890000	999.840000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	50.003000	34.829000	45.318000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:50	128	8388608	NaN	NaN	1018.870000	999.810000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	10.000000	66666.000000	31.740000	49.996000	34.829000	45.351000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:51	128	8388608	NaN	NaN	1018.920000	999.820000	1.000000	0.000000	22148.000000	15092.000000	47.100000	-67.107000	10.000000	66666.000000	31.920000	49.999000	34.840000	45.319000	31.500000	66666.000000	66666.000000
2021.12.05 12:01:52	128	8388608	NaN	NaN	1018.930000	999.800000	1.000000	0.000000	22148.000000	15092.000000	47.100000	-67.107000	11.000000	66666.000000	31.920000	49.995000	34.840000	45.319000	31.500000	66666.000000	66666.000000
2021.12.05 12:01:52	128	8388608	NaN	NaN	1018.920000	999.780000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	11.000000	66666.000000	31.740000	50.004000	34.819000	45.350000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:53	128	8388608	NaN	NaN	1018.900000	999.820000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	11.000000	66666.000000	31.740000	49.996000	34.840000	45.353000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:55	128	8388608	NaN	NaN	1018.920000	999.770000	1.000000	0.000000	22148.000000	15091.000000	47.100000	-67.518000	11.000000	66666.000000	31.740000	49.994000	34.840000	45.353000	31.320000	66666.000000	66666.000000
2021.12.05 12:01:56	128	8388608	NaN	NaN	1018.920000	999.780000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	49.998000	34.829000	45.351000	31.440000	66666.000000	66666.000000
2021.12.05 12:01:57	128	8388608	NaN	NaN	1018.930000	999.770000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	49.992000	34.829000	45.351000	31.440000	66666.000000	66666.000000
2021.12.05 12:01:58	128	8388608	NaN	NaN	1018.940000	999.810000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	49.998000	34.829000	45.351000	31.440000	66666.000000	66666.000000
2021.12.05 12:01:59	128	8388608	NaN	NaN	1018.940000	999.820000	1.000000	0.000000	22147.000000	15091.000000	47.100000	-67.238000	11.000000	66666.000000	31.860000	50.007000	34.819000	45.384000	31.440000	66666.000000	66666.000000
