$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.13 00:00:10
$Filename; CO2FT_A ZeroCycle 20211213 000010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.13 00:00:26	12288	1	NaN	NaN	1022.730000	1001.830000	1.000000	0.000000	21867.000000	15122.000000	46.700000	23.827000	51.000000	66666.000000	77.270000	49.984000	31.959000	39.160000	76.400000	66666.000000	66666.000000
2021.12.13 00:00:27	12288	1	NaN	NaN	1022.720000	1001.820000	1.000000	0.000000	22051.000000	15119.000000	46.700000	-28.922000	34.000000	66666.000000	49.740000	49.994000	31.950000	39.193000	49.180000	66666.000000	66666.000000
2021.12.13 00:00:28	12288	1	NaN	NaN	1022.770000	1001.820000	1.000000	0.000000	22142.000000	15117.000000	46.700000	-55.229000	6.000000	66666.000000	37.500000	49.995000	31.939000	39.225000	37.080000	66666.000000	66666.000000
2021.12.13 00:00:29	12288	1	NaN	NaN	1022.750000	1001.840000	1.000000	0.000000	22206.000000	15116.000000	46.700000	-73.567000	3.000000	66666.000000	29.560000	49.995000	31.939000	39.225000	29.220000	66666.000000	66666.000000
2021.12.13 00:00:30	12288	1	NaN	NaN	1022.730000	1001.830000	1.000000	0.000000	22223.000000	15115.000000	46.700000	-78.741000	3.000000	66666.000000	27.400000	49.994000	31.939000	39.360000	27.090000	66666.000000	66666.000000
2021.12.13 00:00:31	12288	1	NaN	NaN	1022.820000	1001.830000	1.000000	0.000000	22230.000000	15116.000000	46.700000	-80.290000	2.000000	66666.000000	26.760000	49.983000	31.969000	39.329000	26.460000	66666.000000	66666.000000
2021.12.13 00:00:32	12288	1	NaN	NaN	1022.790000	1001.870000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.590000	50.017000	31.959000	39.362000	26.300000	66666.000000	66666.000000
2021.12.13 00:00:33	12288	1	NaN	NaN	1022.750000	1001.870000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.590000	49.997000	31.950000	39.361000	26.300000	66666.000000	66666.000000
2021.12.13 00:00:34	0	0	NaN	NaN	1022.790000	1001.880000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.590000	49.991000	31.959000	39.395000	26.300000	66666.000000	66666.000000
2021.12.13 00:00:35	0	0	NaN	NaN	1022.760000	1001.880000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.590000	50.006000	31.959000	39.395000	26.290000	66666.000000	66666.000000
2021.12.13 00:00:36	0	0	NaN	NaN	1022.760000	1001.840000	1.000000	0.000000	22230.000000	15115.000000	46.700000	-80.703000	2.000000	66666.000000	26.590000	49.981000	31.969000	39.396000	26.290000	66666.000000	66666.000000
2021.12.13 00:00:37	0	0	NaN	NaN	1022.790000	1001.900000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.997000	31.959000	39.429000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:38	0	0	NaN	NaN	1022.790000	1001.880000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.995000	31.959000	39.429000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:39	0	0	NaN	NaN	1022.770000	1001.930000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.995000	31.959000	39.496000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:40	0	0	NaN	NaN	1022.800000	1001.930000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.013000	31.959000	39.529000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:41	0	0	NaN	NaN	1022.830000	1001.950000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.999000	31.959000	39.529000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:42	0	0	NaN	NaN	1022.830000	1001.910000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.996000	31.959000	39.496000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:43	0	0	NaN	NaN	1022.800000	1001.950000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.001000	31.950000	39.562000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:44	0	0	NaN	NaN	1022.790000	1001.950000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.013000	31.959000	39.529000	26.180000	66666.000000	66666.000000
2021.12.13 00:00:45	0	0	NaN	NaN	1022.820000	1001.970000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.995000	31.959000	39.563000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:46	0	0	NaN	NaN	1022.900000	1001.970000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.993000	31.959000	39.563000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:47	0	0	NaN	NaN	1022.830000	1001.980000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.995000	31.950000	39.562000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:48	0	0	NaN	NaN	1022.830000	1001.980000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.998000	31.959000	39.596000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:49	0	0	NaN	NaN	1022.910000	1002.010000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.002000	31.969000	39.631000	26.240000	66666.000000	66666.000000
2021.12.13 00:00:50	0	0	NaN	NaN	1022.910000	1002.010000	1.000000	0.000000	22231.000000	15116.000000	46.700000	-80.570000	2.000000	66666.000000	26.650000	49.988000	31.950000	39.629000	26.360000	66666.000000	66666.000000
2021.12.13 00:00:51	0	0	NaN	NaN	1022.860000	1001.990000	1.000000	0.000000	22231.000000	15116.000000	46.700000	-80.570000	2.000000	66666.000000	26.650000	49.992000	31.959000	39.596000	26.350000	66666.000000	66666.000000
2021.12.13 00:00:52	0	0	NaN	NaN	1022.860000	1002.040000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	49.998000	31.959000	39.596000	26.240000	66666.000000	66666.000000
2021.12.13 00:00:53	0	0	NaN	NaN	1022.880000	1002.040000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.999000	31.959000	39.630000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:54	0	0	NaN	NaN	1022.910000	1002.060000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.993000	31.959000	39.630000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:55	0	0	NaN	NaN	1022.930000	1002.050000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.993000	31.969000	39.664000	26.080000	66666.000000	66666.000000
2021.12.13 00:00:56	0	0	NaN	NaN	1022.830000	1002.050000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	49.998000	31.950000	39.629000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:57	0	0	NaN	NaN	1022.880000	1002.040000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.001000	31.959000	39.663000	26.190000	66666.000000	66666.000000
2021.12.13 00:00:58	0	0	NaN	NaN	1022.870000	1002.080000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.002000	31.959000	39.663000	26.080000	66666.000000	66666.000000
2021.12.13 00:00:59	0	0	NaN	NaN	1022.950000	1002.100000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.009000	31.950000	39.696000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:00	0	0	NaN	NaN	1022.880000	1002.100000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.995000	31.959000	39.630000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:01	0	0	NaN	NaN	1022.940000	1002.090000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.012000	31.950000	39.662000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:02	0	0	NaN	NaN	1022.880000	1002.100000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.008000	31.959000	39.663000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:03	0	0	NaN	NaN	1022.880000	1002.120000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.998000	31.959000	39.663000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:04	0	0	NaN	NaN	1022.910000	1002.120000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	49.993000	31.929000	39.660000	26.250000	66666.000000	66666.000000
2021.12.13 00:01:05	0	0	NaN	NaN	1022.950000	1002.120000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.002000	31.950000	39.696000	26.250000	66666.000000	66666.000000
2021.12.13 00:01:06	0	0	NaN	NaN	1022.950000	1002.120000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.250000	50.006000	31.980000	39.766000	25.960000	66666.000000	66666.000000
2021.12.13 00:01:07	0	0	NaN	NaN	1022.940000	1002.130000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.999000	31.939000	39.695000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:08	0	0	NaN	NaN	1022.930000	1002.160000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.420000	50.004000	31.969000	39.765000	26.130000	66666.000000	66666.000000
2021.12.13 00:01:09	0	0	NaN	NaN	1022.980000	1002.150000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.420000	50.007000	31.969000	39.765000	26.130000	66666.000000	66666.000000
2021.12.13 00:01:10	0	0	NaN	NaN	1022.980000	1002.160000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.260000	50.007000	31.950000	39.696000	25.970000	66666.000000	66666.000000
2021.12.13 00:01:11	0	0	NaN	NaN	1022.930000	1002.150000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.250000	50.010000	31.959000	39.764000	25.970000	66666.000000	66666.000000
2021.12.13 00:01:12	0	0	NaN	NaN	1022.950000	1002.190000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.420000	50.001000	31.959000	39.764000	26.140000	66666.000000	66666.000000
2021.12.13 00:01:13	0	0	NaN	NaN	1022.970000	1002.170000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.003000	31.950000	39.763000	26.250000	66666.000000	66666.000000
2021.12.13 00:01:14	0	0	NaN	NaN	1023.020000	1002.190000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.998000	31.950000	39.763000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:15	0	0	NaN	NaN	1023.020000	1002.200000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.992000	31.950000	39.763000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:16	0	0	NaN	NaN	1022.980000	1002.210000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.260000	49.983000	31.959000	39.764000	25.970000	66666.000000	66666.000000
2021.12.13 00:01:17	0	0	NaN	NaN	1022.990000	1002.230000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.005000	31.980000	39.766000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:18	0	0	NaN	NaN	1022.990000	1002.200000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.992000	31.959000	39.764000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:19	0	0	NaN	NaN	1022.970000	1002.200000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.008000	31.980000	39.799000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:20	0	0	NaN	NaN	1023.010000	1002.210000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.008000	31.980000	39.799000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:21	0	0	NaN	NaN	1023.050000	1002.240000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.002000	31.959000	39.764000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:22	0	0	NaN	NaN	1022.950000	1002.270000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.005000	31.989000	39.767000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:23	0	0	NaN	NaN	1022.990000	1002.190000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.002000	31.980000	39.833000	26.190000	66666.000000	66666.000000
2021.12.13 00:01:24	0	0	NaN	NaN	1022.970000	1002.270000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.002000	31.980000	39.799000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:25	0	0	NaN	NaN	1023.060000	1002.230000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.003000	31.969000	39.832000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:26	0	0	NaN	NaN	1022.980000	1002.240000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.019000	31.969000	39.832000	26.080000	66666.000000	66666.000000
2021.12.13 00:01:27	0	0	NaN	NaN	1023.040000	1002.260000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.998000	31.969000	39.765000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:28	0	0	NaN	NaN	1023.060000	1002.280000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.015000	31.980000	39.799000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:29	0	0	NaN	NaN	1023.050000	1002.260000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.997000	31.980000	39.833000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:30	0	0	NaN	NaN	1023.010000	1002.270000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.480000	50.001000	31.989000	39.867000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:31	0	0	NaN	NaN	1023.080000	1002.270000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	49.989000	31.989000	39.867000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:32	0	0	NaN	NaN	1023.060000	1002.280000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.320000	50.003000	31.959000	39.831000	26.030000	66666.000000	66666.000000
2021.12.13 00:01:33	0	0	NaN	NaN	1023.090000	1002.300000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.320000	50.008000	31.980000	39.833000	26.030000	66666.000000	66666.000000
2021.12.13 00:01:34	0	0	NaN	NaN	1023.100000	1002.280000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.005000	31.980000	39.866000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:35	0	0	NaN	NaN	1023.050000	1002.310000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	49.992000	31.969000	39.832000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:36	0	0	NaN	NaN	1023.040000	1002.280000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.320000	50.012000	31.969000	39.832000	26.030000	66666.000000	66666.000000
2021.12.13 00:01:37	0	0	NaN	NaN	1023.090000	1002.300000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.001000	31.969000	39.832000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:38	0	0	NaN	NaN	1023.020000	1002.310000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	49.994000	31.969000	39.899000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:39	0	0	NaN	NaN	1023.040000	1002.310000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.002000	31.969000	39.832000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:40	0	0	NaN	NaN	1023.040000	1002.320000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.000000	31.969000	39.865000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:41	0	0	NaN	NaN	1023.120000	1002.320000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	49.999000	31.989000	39.834000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:42	0	0	NaN	NaN	1023.120000	1002.350000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.016000	31.980000	39.967000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:43	0	0	NaN	NaN	1023.100000	1002.360000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.007000	31.980000	39.967000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:44	0	0	NaN	NaN	1023.090000	1002.320000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	50.011000	31.980000	39.833000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:45	0	0	NaN	NaN	1023.080000	1002.340000	1.000000	0.000000	22231.000000	15115.000000	46.700000	-80.983000	2.000000	66666.000000	26.490000	49.998000	31.959000	39.864000	26.200000	66666.000000	66666.000000
2021.12.13 00:01:46	0	0	NaN	NaN	1023.100000	1002.380000	1.000000	0.000000	22231.000000	15114.000000	46.700000	-81.394000	2.000000	66666.000000	26.320000	50.012000	31.980000	39.900000	26.040000	66666.000000	66666.000000
2021.12.13 00:01:47	0	0	NaN	NaN	1023.150000	1002.350000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	50.011000	31.980000	39.900000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:48	0	0	NaN	NaN	1023.120000	1002.360000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.370000	49.993000	31.980000	39.900000	26.090000	66666.000000	66666.000000
2021.12.13 00:01:49	0	0	NaN	NaN	1023.120000	1002.420000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.008000	31.969000	39.899000	26.260000	66666.000000	66666.000000
2021.12.13 00:01:50	0	0	NaN	NaN	1023.150000	1002.390000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.007000	31.969000	39.966000	26.260000	66666.000000	66666.000000
2021.12.13 00:01:51	0	0	NaN	NaN	1023.120000	1002.390000	1.000000	0.000000	22232.000000	15116.000000	46.700000	-80.850000	2.000000	66666.000000	26.540000	50.005000	31.980000	39.900000	26.260000	66666.000000	66666.000000
2021.12.13 00:01:52	0	0	NaN	NaN	1023.100000	1002.390000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.430000	50.005000	31.980000	39.933000	26.140000	66666.000000	66666.000000
2021.12.13 00:01:53	0	0	NaN	NaN	1023.130000	1002.420000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.430000	49.995000	31.969000	39.966000	26.150000	66666.000000	66666.000000
2021.12.13 00:01:54	0	0	NaN	NaN	1023.130000	1002.410000	1.000000	0.000000	22233.000000	15116.000000	46.700000	-81.131000	2.000000	66666.000000	26.430000	50.004000	31.969000	39.966000	26.150000	66666.000000	66666.000000
2021.12.13 00:01:55	0	0	NaN	NaN	1023.120000	1002.420000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.260000	50.002000	31.989000	39.934000	25.980000	66666.000000	66666.000000
2021.12.13 00:01:56	0	0	NaN	NaN	1023.150000	1002.420000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.260000	49.987000	31.969000	39.899000	25.980000	66666.000000	66666.000000
2021.12.13 00:01:57	0	0	NaN	NaN	1023.210000	1002.430000	1.000000	0.000000	22233.000000	15115.000000	46.700000	-81.543000	2.000000	66666.000000	26.260000	50.003000	31.969000	39.899000	25.980000	66666.000000	66666.000000
2021.12.13 00:01:58	0	0	NaN	NaN	1023.190000	1002.450000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.380000	49.996000	31.969000	39.966000	26.100000	66666.000000	66666.000000
2021.12.13 00:01:59	0	0	NaN	NaN	1023.160000	1002.450000	1.000000	0.000000	22232.000000	15115.000000	46.700000	-81.262000	2.000000	66666.000000	26.380000	50.001000	31.969000	39.966000	26.090000	66666.000000	66666.000000
