$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.07 16:00:10
$Filename; CO2FT_A ZeroCycle 20211207 160010.txt 
$Type; HydroC CO2FT ()
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$DATASETS
$Timestamp	Quality	Info	Longitude	Latitude	P_NDIR	P_In	State_Zero	State_Flush	Signal_Raw	Signal_Ref	T_Sensor	Signal_Proc	Conc_Estimate	PCO2_Corr	XCO2_Corr	T_Control	T_Gas	H_Gas	PCO2_Corr_Zero	PCO2_Corr_Flush	PCO2_Comp
2021.12.07 16:00:24	12288	1	NaN	NaN	1019.840000	996.900000	1.000000	0.000000	21626.000000	15122.000000	46.800000	91.330000	140.000000	66666.000000	118.670000	49.998000	32.919000	41.204000	116.750000	66666.000000	66666.000000
2021.12.07 16:00:25	12288	1	NaN	NaN	1019.850000	996.900000	1.000000	0.000000	21724.000000	15120.000000	46.800000	63.084000	96.000000	66666.000000	100.580000	49.996000	32.919000	41.204000	98.950000	66666.000000	66666.000000
2021.12.07 16:00:26	12288	1	NaN	NaN	1019.860000	996.900000	1.000000	0.000000	21822.000000	15118.000000	46.800000	34.830000	76.000000	66666.000000	83.640000	49.992000	32.919000	41.304000	82.290000	66666.000000	66666.000000
2021.12.07 16:00:27	12288	1	NaN	NaN	1019.890000	996.900000	1.000000	0.000000	21920.000000	15116.000000	46.800000	6.568000	56.000000	66666.000000	67.850000	49.991000	32.919000	41.371000	66.750000	66666.000000	66666.000000
2021.12.07 16:00:28	12288	1	NaN	NaN	1019.860000	996.940000	1.000000	0.000000	22115.000000	15111.000000	46.800000	-50.105000	38.000000	66666.000000	39.670000	50.005000	32.929000	41.439000	39.030000	66666.000000	66666.000000
2021.12.07 16:00:29	12288	1	NaN	NaN	1019.950000	996.930000	1.000000	0.000000	22162.000000	15109.000000	46.800000	-64.098000	12.000000	66666.000000	33.440000	49.996000	32.910000	41.470000	32.900000	66666.000000	66666.000000
2021.12.07 16:00:30	12288	1	NaN	NaN	1019.860000	996.910000	1.000000	0.000000	22176.000000	15108.000000	46.800000	-68.433000	9.000000	66666.000000	31.560000	49.991000	32.910000	41.470000	31.050000	66666.000000	66666.000000
2021.12.07 16:00:30	12288	1	NaN	NaN	1019.890000	996.940000	1.000000	0.000000	22181.000000	15108.000000	46.800000	-69.834000	9.000000	66666.000000	30.960000	49.989000	32.910000	41.504000	30.460000	66666.000000	66666.000000
2021.12.07 16:00:32	12288	1	NaN	NaN	1019.900000	996.940000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	9.000000	66666.000000	30.840000	50.000000	32.929000	41.539000	30.340000	66666.000000	66666.000000
2021.12.07 16:00:33	12288	1	NaN	NaN	1019.920000	996.970000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.840000	49.993000	32.910000	41.537000	30.340000	66666.000000	66666.000000
2021.12.07 16:00:34	0	0	NaN	NaN	1019.900000	996.950000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.840000	50.012000	32.929000	41.573000	30.340000	66666.000000	66666.000000
2021.12.07 16:00:35	0	0	NaN	NaN	1019.950000	996.970000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.989000	32.919000	41.605000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:36	0	0	NaN	NaN	1019.920000	996.950000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.994000	32.919000	41.605000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:37	0	0	NaN	NaN	1019.930000	996.980000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.988000	32.919000	41.605000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:38	0	0	NaN	NaN	1019.960000	997.000000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	49.999000	32.929000	41.640000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:39	0	0	NaN	NaN	1019.960000	997.010000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	49.987000	32.929000	41.640000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:40	0	0	NaN	NaN	1019.930000	997.010000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	49.999000	32.919000	41.672000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:41	0	0	NaN	NaN	1019.930000	997.050000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	49.997000	32.919000	41.672000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:42	0	0	NaN	NaN	1019.920000	997.020000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	50.002000	32.919000	41.672000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:43	0	0	NaN	NaN	1019.970000	997.040000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	50.001000	32.919000	41.672000	30.060000	66666.000000	66666.000000
2021.12.07 16:00:44	0	0	NaN	NaN	1019.960000	997.040000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.540000	50.015000	32.929000	41.673000	30.050000	66666.000000	66666.000000
2021.12.07 16:00:45	0	0	NaN	NaN	1019.970000	997.040000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.000000	32.929000	41.740000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:46	0	0	NaN	NaN	1019.970000	997.060000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.995000	32.929000	41.740000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:47	0	0	NaN	NaN	1020.010000	997.060000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.000000	32.929000	41.740000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:48	0	0	NaN	NaN	1019.970000	997.090000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.002000	32.919000	41.739000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:49	0	0	NaN	NaN	1020.000000	997.080000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.990000	32.919000	41.739000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:50	0	0	NaN	NaN	1020.010000	997.090000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.992000	32.929000	41.740000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:51	0	0	NaN	NaN	1020.070000	997.120000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.004000	32.940000	41.774000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:52	0	0	NaN	NaN	1020.000000	997.110000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.996000	32.940000	41.808000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:53	0	0	NaN	NaN	1020.000000	997.110000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.002000	32.940000	41.808000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:54	0	0	NaN	NaN	1020.010000	997.120000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.995000	32.929000	41.807000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:54	0	0	NaN	NaN	1020.010000	997.130000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.999000	32.940000	41.808000	30.170000	66666.000000	66666.000000
2021.12.07 16:00:56	0	0	NaN	NaN	1020.040000	997.110000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.992000	32.929000	41.807000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:57	0	0	NaN	NaN	1020.030000	997.150000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	50.000000	32.929000	41.807000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:58	0	0	NaN	NaN	1020.010000	997.160000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.660000	49.996000	32.929000	41.807000	30.180000	66666.000000	66666.000000
2021.12.07 16:00:59	0	0	NaN	NaN	1020.070000	997.160000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.670000	50.004000	32.929000	41.807000	30.180000	66666.000000	66666.000000
2021.12.07 16:01:00	0	0	NaN	NaN	1020.040000	997.190000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.840000	50.002000	32.929000	41.840000	30.350000	66666.000000	66666.000000
2021.12.07 16:01:01	0	0	NaN	NaN	1020.030000	997.190000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.007000	32.929000	41.807000	30.230000	66666.000000	66666.000000
2021.12.07 16:01:02	0	0	NaN	NaN	1020.060000	997.220000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.000000	32.919000	41.872000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:03	0	0	NaN	NaN	1020.080000	997.200000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.003000	32.919000	41.839000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:05	0	0	NaN	NaN	1020.060000	997.220000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.009000	32.919000	41.839000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:06	0	0	NaN	NaN	1020.080000	997.240000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.006000	32.919000	41.872000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:06	0	0	NaN	NaN	1020.070000	997.260000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	49.997000	32.929000	41.873000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:07	0	0	NaN	NaN	1020.080000	997.240000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.007000	32.929000	41.873000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:08	0	0	NaN	NaN	1020.110000	997.260000	1.000000	0.000000	22184.000000	15108.000000	46.800000	-70.675000	8.000000	66666.000000	30.600000	49.999000	32.940000	41.875000	30.120000	66666.000000	66666.000000
2021.12.07 16:01:09	0	0	NaN	NaN	1020.080000	997.230000	1.000000	0.000000	22184.000000	15108.000000	46.800000	-70.675000	8.000000	66666.000000	30.600000	50.021000	32.919000	41.906000	30.120000	66666.000000	66666.000000
2021.12.07 16:01:09	0	0	NaN	NaN	1020.100000	997.270000	1.000000	0.000000	22184.000000	15108.000000	46.800000	-70.675000	8.000000	66666.000000	30.600000	50.019000	32.919000	41.906000	30.120000	66666.000000	66666.000000
2021.12.07 16:01:11	0	0	NaN	NaN	1020.100000	997.280000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	49.997000	32.940000	41.941000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:12	0	0	NaN	NaN	1020.110000	997.270000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.018000	32.929000	41.907000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:13	0	0	NaN	NaN	1020.120000	997.270000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	50.009000	32.929000	41.940000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:14	0	0	NaN	NaN	1020.120000	997.310000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	49.996000	32.929000	41.940000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:14	0	0	NaN	NaN	1020.080000	997.300000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	50.006000	32.929000	41.940000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:16	0	0	NaN	NaN	1020.140000	997.300000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	49.992000	32.940000	41.941000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:17	0	0	NaN	NaN	1020.110000	997.280000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	49.994000	32.929000	41.940000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:18	0	0	NaN	NaN	1020.110000	997.280000	1.000000	0.000000	22184.000000	15107.000000	46.800000	-71.087000	8.000000	66666.000000	30.430000	50.002000	32.940000	41.941000	29.950000	66666.000000	66666.000000
2021.12.07 16:01:19	0	0	NaN	NaN	1020.110000	997.300000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.002000	32.929000	41.940000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:20	0	0	NaN	NaN	1020.110000	997.300000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.995000	32.929000	41.940000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:21	0	0	NaN	NaN	1020.120000	997.310000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.997000	32.929000	41.940000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:22	0	0	NaN	NaN	1020.140000	997.310000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.002000	32.940000	41.975000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:23	0	0	NaN	NaN	1020.140000	997.320000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.995000	32.940000	41.975000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:24	0	0	NaN	NaN	1020.170000	997.310000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.007000	32.940000	41.975000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:25	0	0	NaN	NaN	1020.170000	997.340000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.996000	32.929000	42.007000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:26	0	0	NaN	NaN	1020.140000	997.320000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.004000	32.940000	41.941000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:27	0	0	NaN	NaN	1020.150000	997.300000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.995000	32.940000	41.941000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:27	0	0	NaN	NaN	1020.180000	997.320000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.988000	32.950000	42.009000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:29	0	0	NaN	NaN	1020.150000	997.320000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.997000	32.940000	42.008000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:30	0	0	NaN	NaN	1020.180000	997.340000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	50.002000	32.940000	42.008000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:31	0	0	NaN	NaN	1020.150000	997.340000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	49.997000	32.929000	42.007000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:32	0	0	NaN	NaN	1020.180000	997.390000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	49.988000	32.929000	42.007000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:32	0	0	NaN	NaN	1020.220000	997.370000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	50.002000	32.940000	42.008000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:34	0	0	NaN	NaN	1020.210000	997.340000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.006000	32.950000	42.009000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:35	0	0	NaN	NaN	1020.210000	997.390000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.986000	32.950000	42.009000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:36	0	0	NaN	NaN	1020.210000	997.420000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.991000	32.940000	42.008000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:36	0	0	NaN	NaN	1020.230000	997.370000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	49.998000	32.940000	42.008000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:37	0	0	NaN	NaN	1020.220000	997.370000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	49.999000	32.940000	42.008000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:39	0	0	NaN	NaN	1020.250000	997.380000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.991000	32.919000	42.006000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:40	0	0	NaN	NaN	1020.220000	997.370000	1.000000	0.000000	22183.000000	15106.000000	46.800000	-71.218000	8.000000	66666.000000	30.370000	50.002000	32.950000	42.009000	29.900000	66666.000000	66666.000000
2021.12.07 16:01:41	0	0	NaN	NaN	1020.230000	997.370000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.998000	32.940000	42.041000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:42	0	0	NaN	NaN	1020.250000	997.380000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.005000	32.950000	42.042000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:43	0	0	NaN	NaN	1020.230000	997.380000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	50.010000	32.950000	42.076000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:44	0	0	NaN	NaN	1020.230000	997.370000	1.000000	0.000000	22183.000000	15107.000000	46.800000	-70.806000	8.000000	66666.000000	30.550000	49.998000	32.950000	42.076000	30.070000	66666.000000	66666.000000
2021.12.07 16:01:44	0	0	NaN	NaN	1020.280000	997.390000	1.000000	0.000000	22182.000000	15107.000000	46.800000	-70.526000	8.000000	66666.000000	30.670000	49.998000	32.950000	42.076000	30.190000	66666.000000	66666.000000
2021.12.07 16:01:45	0	0	NaN	NaN	1020.250000	997.410000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	50.002000	32.950000	42.076000	30.240000	66666.000000	66666.000000
2021.12.07 16:01:47	0	0	NaN	NaN	1020.260000	997.390000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.840000	49.988000	32.959000	42.077000	30.360000	66666.000000	66666.000000
2021.12.07 16:01:48	0	0	NaN	NaN	1020.250000	997.460000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.840000	50.014000	32.950000	42.076000	30.360000	66666.000000	66666.000000
2021.12.07 16:01:49	0	0	NaN	NaN	1020.290000	997.490000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.850000	50.002000	32.950000	42.076000	30.370000	66666.000000	66666.000000
2021.12.07 16:01:50	0	0	NaN	NaN	1020.280000	997.480000	1.000000	0.000000	22182.000000	15108.000000	46.800000	-70.114000	8.000000	66666.000000	30.850000	50.007000	32.940000	42.075000	30.370000	66666.000000	66666.000000
2021.12.07 16:01:50	0	0	NaN	NaN	1020.300000	997.450000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	50.020000	32.959000	42.077000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:51	0	0	NaN	NaN	1020.260000	997.450000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.720000	49.998000	32.959000	42.044000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:53	0	0	NaN	NaN	1020.300000	997.500000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	50.004000	32.950000	42.076000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:54	0	0	NaN	NaN	1020.300000	997.460000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	9.000000	66666.000000	30.730000	50.011000	32.940000	42.075000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:55	0	0	NaN	NaN	1020.300000	997.430000	1.000000	0.000000	22183.000000	15109.000000	46.800000	-69.983000	8.000000	66666.000000	30.900000	50.008000	32.940000	42.075000	30.420000	66666.000000	66666.000000
2021.12.07 16:01:56	0	0	NaN	NaN	1020.330000	997.500000	1.000000	0.000000	22183.000000	15109.000000	46.800000	-69.983000	9.000000	66666.000000	30.900000	50.010000	32.950000	42.109000	30.420000	66666.000000	66666.000000
2021.12.07 16:01:57	0	0	NaN	NaN	1020.320000	997.520000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	50.007000	32.940000	42.075000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:58	0	0	NaN	NaN	1020.360000	997.490000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	49.994000	32.959000	42.077000	30.250000	66666.000000	66666.000000
2021.12.07 16:01:59	0	0	NaN	NaN	1020.330000	997.480000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	49.998000	32.959000	42.110000	30.250000	66666.000000	66666.000000
2021.12.07 16:02:00	0	0	NaN	NaN	1020.330000	997.450000	1.000000	0.000000	22183.000000	15108.000000	46.800000	-70.395000	8.000000	66666.000000	30.730000	50.001000	32.959000	42.110000	30.250000	66666.000000	66666.000000
