$METADATA
$Project; FerryBox
$Hostname; FERRYBOX/-4H- FerryBox
$DateTime; 2021.12.08 00:00:07
$Filename; CO2FT_A_PCO2_Corr_Flush_20211208.txt
$Type; HydroC CO2FT ()
$Formula; Meas=a0+a1*Raw+a2*Raw^2+a3*Raw^3
$Ranges; 1
$Range1.a0; 0.0000000000E+0
$Range1.a1; 10.0000000000E-3
$Range1.a2; 0.0000000000E+0
$Range1.a3; 0.0000000000E+0
$QUALITYBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$5; 32, Processstatus = unknown.
$6; 64, Processstatus 1 = clean.
$7; 128, Processstatus 2 = standby.
$8; 256, Processstatus 3 = empty.
$9; 512, Processstatus 9 = error.
$10; 1024, Processstatus 8 = undefined state.
$11; 2048, Simulated data.
$12; 4096, Measuring delay.
$13; 8192, Value from zero-cycle.
$14; 16384, Value from flush-cycle.
$INFOBITS
$Bit; Value, Meaning
$0; 1, Unknown measuring value.
$1; 2, Data overflow.
$2; 4, Data underflow.
$3; 8, Device timeout.
$4; 16, Channel mismatch.
$5; 32, Receiverwarning (GPS only).
$6; 64, Lower then 2 satellites (GPS only).
$7; 128, No GPS signal (GPS only).
$8; 256, CRC error (GPS only).
$9; 512, Latitude and longitude are 0 (GPS only).
$10; 1024, Formaterror.
$FORMATS
$1; Timestamp, Date Time; YYYY.MM.DD hh:mm:ss
$2; PCO2_Corr_Flush, µatm; Float
$3; Quality, Flags; Int
$4; MeasCount, Cnt; Int
$5; MeanTime, Sec; Int
$6; Range, MR; Int
$7; Minimum, µatm; Float
$8; Maximum; µatm; Float
$9; Variance, Units; Float
$10; Longitude, Deg: Float
$11; Latitude, Deg; Float
$12; Rawvalue, Units; Float
$13; Info, Flags; Int
$DATASETS
$Timestamp	PCO2_Corr_Flush	Quality	MeasCount	MeanTime	Range	Minimum	Maximum	Variance	Longitude	Latitude	Rawvalue	Info
$Date Time	µatm	Flags	Cnt	Sec	MR	µatm	µatm	Units	Deg	Deg	Units	Flags
2021.12.08 00:00:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.08 00:01:00	99999.000000	1	0	0	1	99999.000000	99999.000000	99999.000000	NaN	NaN	99999.000000	9
2021.12.08 00:02:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.08 00:03:00	201.617500	0	48	48	1	29.240000	263.430000	6140.265751	NaN	NaN	20161.750000	1
2021.12.08 00:04:00	283.083559	0	59	59	1	263.970000	301.230000	123.120175	NaN	NaN	28308.355932	0
2021.12.08 00:05:00	317.161311	0	61	61	1	301.750000	331.200000	77.414648	NaN	NaN	31716.131148	0
2021.12.08 00:06:00	344.075000	0	60	60	1	332.040000	354.670000	45.258290	NaN	NaN	34407.500000	0
2021.12.08 00:07:00	364.143390	0	59	59	1	354.950000	372.980000	29.824581	NaN	NaN	36414.338983	0
2021.12.08 00:08:00	380.656667	0	60	60	1	373.350000	388.090000	17.014172	NaN	NaN	38065.666667	0
2021.12.08 00:09:00	394.249344	0	61	61	1	387.860000	400.600000	14.563443	NaN	NaN	39424.934426	0
2021.12.08 00:10:00	405.623898	0	59	59	1	400.270000	410.290000	8.949028	NaN	NaN	40562.389831	0
2021.12.08 00:11:00	413.957667	0	60	60	1	410.450000	417.800000	4.985059	NaN	NaN	41395.766667	0
2021.12.08 00:12:00	421.350500	0	60	61	1	417.820000	424.380000	3.659130	NaN	NaN	42135.050000	0
2021.12.08 00:13:00	426.736333	0	60	60	1	424.280000	429.200000	1.719498	NaN	NaN	42673.633333	0
2021.12.08 00:14:00	431.147869	0	61	60	1	429.630000	433.170000	0.866017	NaN	NaN	43114.786885	0
2021.12.08 00:15:00	434.885333	0	60	60	1	433.140000	436.580000	0.832656	NaN	NaN	43488.533333	0
2021.12.08 00:16:00	437.295500	0	60	60	1	436.040000	438.830000	0.394432	NaN	NaN	43729.550000	0
2021.12.08 00:17:00	439.820833	0	60	60	1	438.710000	441.170000	0.545059	NaN	NaN	43982.083333	0
2021.12.08 00:18:00	441.045833	0	12	12	1	440.620000	441.420000	0.048190	NaN	NaN	44104.583333	1
2021.12.08 00:19:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
2021.12.08 00:20:00	66666.000000	1	0	0	1	66666.000000	66666.000000	66666.000000	NaN	NaN	66666.000000	1
